TT,07,27,21,17,36,36,623979
 56377
[INFO: Main      ] Lÿ[INFO: Main      ] Starting Contiki-NG-release/v4.6-70-g9ff7b4bdb-dirty
[INFO: Main      ] - Routing: RPL Lite
[INFO: Main      ] - Net: sicslowpan
[INFO: Main      ] - MAC: CSMA
[INFO: Main      ] - 802.15.4 PANID: 0xabcd
[INFO: Main      ] - 802.15.4 Default channel: 26
[INFO: Main      ] Node ID: 56377
[INFO: Main      ] Link-layer address: 0012.4b00.1204.dc39
[INFO: Main      ] Tentative link-local IPv6 address: fe80::212:4b00:1204:dc39
[INFO: CC26xx/CC13xx] TI CC2650 SensorTag
[INFO: CC26xx/CC13xx]  RF: Channel 26, PANID 0xABCD
decrypt, 669238,669244
encrypt, 669560,669566
htfin:669714
#,#decrypt, 672822,672828
encrypt, 672970,672976
t,45958,672968,0,0,673124
EC,  27, 994,   0,1021
ER,1009,   3,   8
EC,  30,1992,   0,2022
ER,2010,   3,   8
EC,  32,2989,   0,3022
ER,3010,   4,   8
EC,  46,3976,   0,4023
ER,3981,  33,   8
EC,  67,4956,   0,5023
ER,4937,  77,   8
EC,  87,5936,   0,6024
ER,5892, 123,   8
EC, 108,6916,   0,7024
ER,6846, 169,   8
decrypt, 4609632,4609640
encrypt, 4609794,4609800
t,45961,4609792,0,0,4609958
EC, 129,7895,   0,8025
ER,7800, 216,   8
EC, 149,8876,   0,9025
ER,8757, 260,   8
EC, 169,9856,   0,10026
ER,9711, 306,   8
EC, 190,10836,   0,11026
ER,10665, 353,   8
EC, 211,11816,   0,12027
ER,11617, 401,   8
EC, 232,12796,   0,13028
ER,12571, 447,   8
decrypt, 8541034,8541040
encrypt, 8541194,8541200
t,45962,8541194,0,0,8541360
EC, 253,13775,   0,14028
ER,13526, 494,   8
EC, 274,14754,   0,15029
ER,14480, 540,   8
EC, 295,15734,   0,16029
ER,15433, 587,   8
EC, 315,16714,   0,17030
ER,16387, 634,   8
EC, 336,17694,   0,18030
ER,17342, 679,   8
EC, 356,18674,   0,19031
ER,18297, 725,   8
decrypt, 12477106,12477114
encrypt, 12477280,12477286
t,45963,12477278,0,0,12477456
EC, 378,19653,   0,20032
ER,19250, 774,   8
EC, 399,20633,   0,21033
ER,20204, 820,   8
EC, 420,21612,   0,22033
ER,21156, 868,   8
EC, 440,22592,   0,23033
ER,22111, 914,   8
EC, 461,23572,   0,24034
ER,23064, 961,   8
EC, 482,24552,   0,25034
ER,24019,1007,   8
decrypt, 16405718,16405726
encrypt, 16405892,16405898
t,45964,16405890,0,0,16406066
EC, 504,25531,   0,26035
ER,24973,1053,   8
EC, 524,26511,   0,27036
ER,25928,1099,   8
EC, 544,27491,   0,28036
ER,26882,1145,   8
EC, 565,28472,   0,29037
ER,27838,1191,   8
EC, 586,29451,   0,30037
ER,28790,1238,   8
EC, 607,30432,   0,31039
ER,29746,1284,   8
decrypt, 20336890,20336898
encrypt, 20337062,20337068
t,45965,20337062,0,0,20337240
EC, 628,31409,   0,32038
ER,30699,1331,   8
EC, 648,32390,   0,33039
ER,31655,1374,   8
EC, 671,33368,   0,34039
ER,32610,1421,   8
EC, 691,34348,   0,35040
ER,33564,1467,   8
EC, 713,35327,   0,36040
ER,34516,1515,   8
EC, 733,36307,   0,37041
ER,35471,1561,   8
decrypt, 24270628,24270636
encrypt, 24270800,24270806
t,45966,24270798,0,0,24270976
EC, 762,37280,   0,38042
ER,36427,1605,   8
EC, 783,38259,   0,39042
ER,37380,1653,   8
EC, 803,39240,   0,40043
ER,38336,1698,   8
EC, 823,40219,   0,41043
ER,39290,1744,   8
EC, 844,41199,   0,42044
ER,40245,1789,   8
EC, 867,42177,   0,43044
ER,41201,1834,   8
decrypt, 28200778,28200786
encrypt, 28200952,28200958
t,45967,28200950,0,0,28201128
EC, 889,43157,   0,44046
ER,42154,1883,   8
EC, 909,44135,   0,45045
ER,43106,1930,   8
EC, 930,45115,   0,46046
ER,44060,1977,   8
EC, 951,46095,   0,47046
ER,45013,2025,   8
EC, 972,47075,   0,48047
ER,45968,2071,   8
EC, 992,48055,   0,49048
ER,46923,2116,   8
decrypt, 32134298,32134306
encrypt, 32134472,32134476
t,45968,32134470,0,0,32134646
EC,1015,49034,   0,50049
ER,47878,2163,   8
EC,1035,50012,   0,51048
ER,48830,2210,   8
EC,1057,50991,   0,52049
ER,49782,2258,   8
EC,1079,51970,   0,53050
ER,50736,2305,   8
EC,1100,52950,   0,54050
ER,51688,2354,   8
EC,1124,53926,   0,55051
ER,52639,2403,   8
decrypt, 36065176,36065184
encrypt, 36065348,36065354
t,45969,36065348,0,0,36065526
EC,1147,54904,   0,56051
ER,53594,2449,   8
EC,1177,55875,   0,57052
ER,54549,2494,   8
EC,1197,56854,   0,58052
ER,55503,2540,   8
EC,1219,57833,   0,59053
ER,56458,2586,   8
