457.58056640625,442.901611328125,400.45166015625,516.54052734375,539.306640625
486.75537109375,429.3212890625,541.351318359375,440.521240234375,476.776123046875
421.966552734375,513.48876953125,535.33935546875,520.99609375,521.697998046875
476.74560546875,474.9755859375,476.043701171875,486.083984375,426.300048828125
463.2568359375,451.751708984375,431.15234375,464.752197265625,466.796875
498.321533203125,424.62158203125,464.53857421875,436.981201171875,476.50146484375
540.130615234375,438.018798828125,488.372802734375,428.3447265625,466.73583984375
520.20263671875,428.680419921875,457.427978515625,559.356689453125,434.6923828125
452.1484375,397.613525390625,543.365478515625,559.295654296875,382.049560546875
548.095703125,462.7685546875,380.767822265625,484.4970703125,455.718994140625
