5.4931640625,5.4931640625,5.43212890625,5.4931640625,5.462646484375
5.67626953125,5.706787109375,5.67626953125,5.706787109375
5.523681640625,5.4931640625,5.43212890625,5.4931640625
5.4931640625,5.4931640625,5.523681640625,5.55419921875,5.4931640625
5.584716796875,5.615234375,5.615234375,5.615234375,5.615234375
5.645751953125,5.55419921875,5.55419921875,5.645751953125,5.615234375
5.4931640625,5.4931640625,5.462646484375,5.4931640625,5.4931640625
5.92041015625,5.92041015625,5.828857421875,5.950927734375,5.92041015625
7.6904296875,7.6904296875,7.6904296875,7.659912109375,7.75146484375
5.859375,5.859375,5.92041015625,5.859375
