9641.265869140625,17267.059326171875,14013.824462890625,17267.76123046875,17796.966552734375
15112.1826171875,10534.515380859375,11564.14794921875,15516.510009765625,12943.084716796875
18126.953125,15064.361572265625,15953.155517578125,16693.9697265625,14768.707275390625
17829.986572265625,14315.338134765625,18555.11474609375,14536.590576171875,12593.902587890625
18274.200439453125,18658.203125,15285.064697265625,17917.449951171875,15072.357177734375
15306.732177734375,8884.674072265625,16783.3251953125,13423.675537109375,16786.4990234375
18181.976318359375,16023.49853515625,14663.9404296875,16901.885986328125,15998.931884765625
14891.2353515625,16695.587158203125,15141.448974609375,15858.001708984375,16472.320556640625
13501.373291015625,14065.24658203125,17663.4521484375,14758.209228515625,15979.55322265625
14048.7060546875,20164.24560546875,10587.066650390625,17243.438720703125,13976.62353515625
