39.093017578125,39.093017578125,39.093017578125,39.093017578125,39.093017578125,39.1845703125,39.093017578125,39.093017578125,39.093017578125,39.093017578125
38.909912109375,38.909912109375,38.909912109375,38.909912109375,38.909912109375,38.909912109375,38.909912109375,38.909912109375,38.909912109375,38.909912109375
38.51318359375,38.51318359375,38.51318359375,38.51318359375,38.51318359375,38.51318359375,38.51318359375,38.51318359375,38.51318359375,38.51318359375
38.6962890625,38.6962890625,38.6962890625,38.6962890625,38.6962890625,38.6962890625,38.6962890625,38.6962890625,38.6962890625,38.6962890625
39.00146484375,39.00146484375,39.00146484375,39.00146484375,39.00146484375,39.00146484375,39.00146484375,39.00146484375,39.00146484375,39.00146484375
38.909912109375,38.909912109375,38.909912109375,38.909912109375,38.909912109375,38.909912109375,38.909912109375,38.909912109375,38.909912109375,38.909912109375
39.093017578125,39.093017578125,39.093017578125,39.093017578125,39.093017578125,39.093017578125,39.093017578125,39.093017578125,39.093017578125,39.093017578125
39.093017578125,39.093017578125,39.093017578125,39.093017578125,39.093017578125,39.093017578125,39.093017578125,39.093017578125,39.093017578125,39.093017578125
42.449951171875,42.449951171875,42.449951171875,42.449951171875,42.449951171875,42.449951171875,42.449951171875,42.449951171875,42.449951171875
39.00146484375,39.00146484375,39.00146484375,39.093017578125,39.00146484375,39.00146484375,39.00146484375,39.093017578125,39.00146484375,39.00146484375
