2021/08/29,14:38:21
4214.911343729972,4195.074312570574,4197.820978423414,4175.084688863796
4206.366161076693,4197.820978423414,4203.619495223853,4200.720236823634,4195.074312570574,4192.175054170354,4220.709860530412,4206.366161076693,4189.275795770134,4203.619495223853,4192.175054170354,4180.730613116855,4212.164677877133,4200.720236823634,4192.175054170354,4186.529129917295
4189.275795770134,4183.629871517075,4189.275795770134,4175.084688863796,4209.265419476913,4189.275795770134,4200.720236823634,4169.438764610736,4189.275795770134,4197.820978423414,4177.983947264016,4186.529129917295,4186.529129917295,4209.265419476913,4183.629871517075,4195.074312570574
4186.529129917295,4183.629871517075,4200.720236823634,4195.074312570574,4177.983947264016,4203.619495223853,4189.275795770134,4197.820978423414,4214.911343729972,4195.074312570574,4197.820978423414,4206.366161076693,4192.175054170354,4206.366161076693,4203.619495223853,4195.074312570574
4183.629871517075,4206.366161076693,4192.175054170354,4186.529129917295,4186.529129917295,4197.820978423414,4203.619495223853,4192.175054170354,4189.275795770134,4180.730613116855,4234.900967436751,4206.366161076693,4177.983947264016,4203.619495223853,4180.730613116855,4203.619495223853
4195.074312570574,4172.185430463576,4206.366161076693,4183.629871517075,4206.366161076693,4192.175054170354,4177.983947264016,4177.983947264016,4214.911343729972,4189.275795770134,4195.074312570574,4197.820978423414,4197.820978423414,4172.185430463576,4183.629871517075,4186.529129917295
4186.529129917295,4180.730613116855,4177.983947264016,4183.629871517075,4192.175054170354,4189.275795770134,4197.820978423414,4197.820978423414
4197.820978423414,4180.730613116855,4212.164677877133,4209.265419476913,4205.298013245033,4174.016541032136,4185.308389538255,4213.843195898312
4205.298013245033,4182.561723685415,4199.652088991974,4188.207647938475,4182.561723685415,4194.006164738914,4230.933561204871,4199.652088991974,4196.752830591754,4168.218024231696,4196.752830591754,4191.106906338694,4185.308389538255,4185.308389538255,4185.308389538255,4194.006164738914
4191.106906338694,4174.016541032136,4222.388378551592,4199.652088991974,4208.197271645253,4176.763206884976,4156.926175725577,4196.752830591754,4188.207647938475,4188.207647938475,4182.561723685415,4191.106906338694,4182.561723685415,4228.186895352031,4205.298013245033,4185.308389538255
4202.551347392194,4185.308389538255,4174.016541032136,4194.006164738914,4219.641712698752,4188.207647938475,4205.298013245033,4188.207647938475,4205.298013245033,4185.308389538255,4176.763206884976,4202.551347392194,4185.308389538255,4191.106906338694,4176.763206884976,4205.298013245033
4205.298013245033,4162.572099978637,4211.096530045473,4196.752830591754,4199.652088991974,4185.308389538255,4211.096530045473,4188.207647938475,4176.763206884976,4205.298013245033,4191.106906338694,4194.006164738914,4171.117282631916,4188.207647938475,4185.308389538255,4199.652088991974
4199.652088991974,4179.662465285195,4188.207647938475,4205.298013245033,4182.561723685415,4168.218024231696,4165.471358378857,4174.016541032136,4165.471358378857,4194.006164738914,4171.117282631916,4174.016541032136,4165.471358378857,4188.207647938475,4182.561723685415,4196.752830591754
4179.662465285195,4162.572099978637,4185.308389538255,4159.672841578417,4179.662465285195,4174.016541032136,4171.117282631916,4188.207647938475,4165.471358378857,4182.561723685415,4165.471358378857,4179.662465285195,4162.572099978637,4185.308389538255,4199.652088991974,4176.763206884976
4156.926175725577,4174.626911221656,4166.081728568377,4154.637287514878,4168.980986968597,4188.818018127995,4180.272835474715,4157.536545915097,4188.818018127995,4177.526169621876,4163.182470168157,4183.172093874935,4160.435804315317,4154.637287514878,4177.526169621876,4188.818018127995
4174.626911221656,4168.980986968597,4171.727652821436,4168.980986968597,4171.727652821436,4186.071352275155,4177.526169621876,4180.272835474715,4174.626911221656,4166.081728568377,4177.526169621876,4183.172093874935
4168.980986968597,4180.272835474715,4183.172093874935,4163.182470168157
4171.727652821436,4197.363200781274,4174.626911221656,4177.526169621876,4171.727652821436,4174.626911221656,4171.727652821436,4171.727652821436,4168.980986968597,4180.272835474715,4163.182470168157,4168.980986968597,4148.991363261818,4174.626911221656,4166.081728568377,4183.172093874935
4146.092104861598,4171.727652821436,4194.616534928434,4188.818018127995,4166.081728568377,4160.435804315317,4160.435804315317,4151.890621662038,4188.818018127995,4188.818018127995,4174.626911221656,4168.980986968597,4183.172093874935,4177.526169621876,4177.526169621876,4163.182470168157
4180.272835474715,4157.536545915097,4146.092104861598,4177.526169621876,4180.272835474715,4188.818018127995,4168.980986968597,4171.727652821436,4166.081728568377,4177.526169621876,4194.616534928434,4177.526169621876,4168.980986968597,4186.071352275155,4177.526169621876,4171.727652821436
4177.526169621876,4168.980986968597,4194.616534928434,4160.435804315317,4197.363200781274,4174.626911221656,4171.727652821436,4174.626911221656,4163.182470168157,4191.717276528214,4171.727652821436,4166.081728568377,4183.172093874935,4188.818018127995,4180.272835474715,4166.081728568377
4186.071352275155,4171.727652821436,4163.182470168157,4194.616534928434,4151.890621662038,4166.081728568377,4143.345439008759,4186.071352275155,4172.490615558336,4203.772087771234,4192.327646717735,4161.046174504837,4166.692098757897,4175.237281411176,4155.400250251778,4181.035798211616
4172.490615558336,4163.945432905057,4178.136539811396,4166.692098757897,4178.136539811396,4166.692098757897,4183.782464064455,4172.490615558336,4183.782464064455,4183.782464064455,4198.126163518174,4178.136539811396,4166.692098757897,4155.400250251778,4183.782464064455,4158.146916104617
4189.580980864895,4161.046174504837,4172.490615558336,4189.580980864895,4141.056550798059,4186.681722464675,4163.945432905057,4178.136539811396,4166.692098757897,4149.601733451338,4186.681722464675,4166.692098757897
