2021/08/28,18:23:27
3966.490676595355,3946.653645435957,3960.8447523422956,3986.4803003021334
3972.2891933957944,3966.490676595355,3946.653645435957,3955.198828089236,3983.5810419019135,3975.035859248634,3946.653645435957,3957.9454939420757,3975.035859248634,3977.935117648854,3957.9454939420757,3969.389934995575,3960.8447523422956,3969.389934995575,3946.653645435957,3941.0077211828975
3966.490676595355,3966.490676595355,3966.490676595355,3960.8447523422956,3935.2092043824578,3975.035859248634,3949.4003112887967,3966.490676595355,3960.8447523422956,3963.7440107425155,3957.9454939420757,3949.4003112887967,3966.490676595355,3972.2891933957944,3966.490676595355,3957.9454939420757
3983.5810419019135,3941.0077211828975,3938.1084627826776,3960.8447523422956,3957.9454939420757,3975.035859248634,3952.2995696890166,3989.379558702353
3963.7440107425155,3949.4003112887967,3963.7440107425155,3966.490676595355,3966.490676595355,3975.035859248634,3941.0077211828975,3935.2092043824578
3989.379558702353,3975.035859248634,3966.490676595355,3943.754387035737,3960.8447523422956,3972.2891933957944,3972.2891933957944,3949.4003112887967,3957.9454939420757,3929.5632801293987,3980.834376049074,3960.8447523422956,3980.834376049074,3960.8447523422956,3960.8447523422956,3975.035859248634
3963.7440107425155,3957.9454939420757,3963.7440107425155,3966.490676595355,3966.490676595355,3957.9454939420757,3952.2995696890166,3946.653645435957,3969.389934995575,3952.2995696890166,3972.2891933957944,3955.198828089236,3960.8447523422956,3975.035859248634,3949.4003112887967,3966.490676595355
3963.7440107425155,3963.7440107425155,3938.1084627826776,3969.389934995575,3960.8447523422956,3943.754387035737,3941.0077211828975,3946.653645435957,3946.653645435957,3975.035859248634,3941.0077211828975,3949.4003112887967,3971.6788232062745,3963.1336405529955,3977.324747459334,3968.779564806055
3946.043275246437,3951.689199499496,3951.689199499496,3948.9425336466566,3943.1440168462173,3960.2343821527757,3977.324747459334,3980.224005859554,3977.324747459334,3951.689199499496,3977.324747459334,3963.1336405529955,3960.2343821527757,3974.5780816064944,3948.9425336466566,3966.032898953215
3968.779564806055,3980.224005859554,3968.779564806055,3977.324747459334,3948.9425336466566,3968.779564806055,3954.588457899716,3957.487716299936,3968.779564806055,3974.5780816064944,3957.487716299936,3960.2343821527757,3960.2343821527757,3971.6788232062745,3977.324747459334,3977.324747459334
3954.588457899716,3966.032898953215,3948.9425336466566,3966.032898953215,3954.588457899716,3968.779564806055,3991.668446913053,3980.224005859554,3951.689199499496,3954.588457899716,3963.1336405529955,3946.043275246437,3948.9425336466566,3946.043275246437,3940.3973509933776,3963.1336405529955
