TT,07,27,21,13,09,55,199133
[INFO: Main      ] Starting Contiki-NG-release/v4.6-70-g9ff7b4bdb-dirty
[INFO: Main      ] - Routing: RPL Lite
[INFO: Main      ] - Net: sicslowpan
[INFO: Main      ] - MAC: CSMA
[INFO: Main      ] - 802.15.4 PANID: 0xabcd
[INFO: Main      ] - 802.15.4 Default channel: 26
[INFO: Main      ] Node ID: 56377
[INFO: Main      ] Link-layer address: 0012.4b00.1204.dc39
[INFO: Main      ] Tentative link-local IPv6 address: fe80::212:4b00:1204:dc39
[INFO: CC26xx/CC13xx] TI CC2650 SensorTag
[INFO: CC26xx/CC13xx]  RF: Channel 26, PANID 0xABCD
EC,  24, 997,   0,1021
ER,1011,   1,   8
decrypt, 874820,874832
encrypt, 875148,875160
htfin:875310
#,#decrypt, 885484,885498
encrypt, 885638,885650
t,8920,885636,0,0,885798
EC,  30,1992,   0,2022
ER,2010,   3,   8
EC,  32,2990,   0,3023
ER,3010,   4,   8
EC,  35,3987,   0,4023
ER,4010,   4,   8
EC,  38,4986,   0,5024
ER,5011,   4,   8
EC,  40,5984,   0,6024
ER,6011,   4,   8
EC,  42,6982,   0,7025
ER,7012,   5,   8
decrypt, 4820334,4820346
encrypt, 4820500,4820510
t,8921,4820498,0,0,4820668
EC,  46,7979,   0,8025
ER,8012,   5,   8
EC,  49,8977,   0,9026
ER,9012,   5,   8
EC,  51,9974,   0,10026
ER,10013,   5,   8
EC,  54,10972,   0,11027
ER,11013,   5,   8
EC,  57,11970,   0,12028
ER,12014,   5,   8
EC,  59,12968,   0,13028
ER,13014,   5,   8
decrypt, 8751876,8751888
encrypt, 8752042,8752052
t,8922,8752040,0,0,8752212
EC,  63,13965,   0,14028
ER,14014,   6,   8
EC,  66,14962,   0,15029
ER,15014,   6,   8
EC,  69,15960,   0,16030
ER,16015,   6,   8
EC,  72,16958,   0,17030
ER,17016,   6,   8
EC,  75,17955,   0,18031
ER,18016,   6,   8
EC,  81,18950,   0,19031
ER,19017,   6,   8
decrypt, 12683700,12683712
encrypt, 12683878,12683888
t,8923,12683876,0,0,12684058
EC,  85,19946,   0,20031
ER,20016,   6,   8
EC,  90,20942,   0,21032
ER,21017,   6,   8
EC,  93,21939,   0,22032
ER,22017,   6,   8
EC,  97,22936,   0,23033
ER,23018,   6,   8
EC, 100,23933,   0,24034
ER,24018,   7,   8
EC, 103,24931,   0,25034
ER,25019,   7,   8
decrypt, 16617446,16617460
encrypt, 16617624,16617634
t,8924,16617624,0,0,16617806
EC, 106,25928,   0,26035
ER,26019,   7,   8
EC, 109,26927,   0,27036
ER,27020,   7,   8
EC, 111,27925,   0,28036
ER,28020,   7,   8
EC, 114,28922,   0,29036
ER,29020,   7,   8
EC, 117,29920,   0,30038
ER,30022,   7,   8
EC, 120,30917,   0,31037
ER,31021,   7,   8
decrypt, 20549636,20549650
encrypt, 20549814,20549824
t,8926,20549812,0,0,20549994
EC, 125,31912,   0,32038
ER,32021,   8,   8
EC, 128,32910,   0,33039
ER,33022,   8,   8
EC, 131,33909,   0,34040
ER,34023,   8,   8
EC, 133,34907,   0,35040
ER,35024,   8,   8
EC, 136,35904,   0,36040
ER,36023,   8,   8
EC, 139,36902,   0,37041
ER,37024,   8,   8
decrypt, 24483872,24483884
encrypt, 24484050,24484060
t,8927,24484048,0,0,24484230
EC, 142,37899,   0,38041
ER,38024,   9,   8
EC, 145,38897,   0,39042
ER,39024,   9,   8
EC, 148,39893,   0,40042
ER,40025,   9,   8
EC, 151,40892,   0,41043
ER,41025,   9,   8
EC, 153,41890,   0,42044
ER,42026,   9,   8
EC, 156,42888,   0,43044
ER,43026,   9,   8
decrypt, 28421720,28421732
encrypt, 28421898,28421908
t,8928,28421896,0,0,28422078
EC, 159,43885,   0,44045
ER,44027,   9,   8
EC, 161,44883,   0,45045
ER,45027,   9,   8
EC, 167,45878,   0,46046
ER,46028,   9,   8
EC, 171,46875,   0,47047
ER,47028,  10,   8
EC, 177,47870,   0,48047
ER,48029,  10,   8
EC, 183,48863,   0,49047
ER,49029,  10,   8
decrypt, 32345724,32345736
encrypt, 32345902,32345912
t,8929,32345900,0,0,32346082
EC, 193,49854,   0,50048
ER,50029,  10,   8
EC, 199,50849,   0,51049
ER,51030,  10,   8
EC, 207,51842,   0,52049
ER,52030,  10,   8
EC, 212,52837,   0,53050
ER,53031,  10,   8
EC, 220,53830,   0,54051
ER,54032,  10,   8
EC, 227,54824,   0,55051
ER,55032,  10,   8
decrypt, 36277002,36277014
encrypt, 36277180,36277190
t,8930,36277178,0,0,36277360
EC, 236,55815,   0,56051
ER,56032,  11,   8
EC, 243,56808,   0,57052
ER,57032,  11,   8
EC, 251,57801,   0,58053
ER,58033,  11,   8
EC, 257,58796,   0,59053
ER,59033,  11,   8
