TT,07,27,21,15,40,01,538151
8
[INFO: Main      ] Starting Contiki-NG-release/v4.6-70-g9ff7b4bdb-dirty
[INFO: Main      ] - Routing: RPL Lite
[INFO: Main      ] - Net: sicslowpan
[INFO: Main      ] - MAC: CSMA
[INFO: Main      ] - 802.15.4 PANID: 0xabcd
[INFO: Main      ] - 8[INFO: Main      ] Starting Contiki-NG-release/v4.6-70-g9ff7b4bdb-dirty
[INFO: Main      ] - Routing: RPL Lite
[INFO: Main      ] - Net: sicslowpan
[INFO: Main      ] - MAC: CSMA
[INFO: Main      ] - 802.15.4 PANID: 0xabcd
[INFO: Main      ] - 802.15.4 Default channel: 26
[INFO: Main      ] Node ID: 65491
[INFO: Main      ] Link-layer address: 0012.4b00.1204.ffd3
[INFO: Main      ] Tentative link-local IPv6 address: fe80::212:4b00:1204:ffd3
[INFO: CC26xx/CC13xx] TI CC2650 SensorTag
[INFO: CC26xx/CC13xx]  RF: Channel 26, PANID 0xABCD
EC,  30, 991,   0,1021
ER,1012,   1,   8
p,27154,1096602,1096614
EC,  41,1980,   0,2022
ER,2011,   2,   8
EC,  52,2970,   0,3022
ER,3011,   2,   8
EC, 130,3892,   0,4023
ER,4012,   2,   8
EC, 214,4809,   0,5024
ER,5012,   3,   8
EC, 293,5731,   0,6024
ER,6013,   3,   8
EC, 369,6655,   0,7025
ER,7013,   3,   8
EC, 444,7581,   0,8025
ER,8013,   3,   8
EC, 529,8497,   0,9026
ER,9014,   3,   8
EC, 615,9410,   0,10026
ER,10014,   3,   8
EC, 676,10351,   0,11027
ER,11015,   3,   8
EC, 745,11282,   0,12027
ER,12015,   3,   8
EC, 815,12213,   0,13028
ER,13017,   3,   8
EC, 878,13150,   0,14029
ER,14016,   4,   8
EC, 971,14058,   0,15029
ER,15017,   4,   8
EC,1042,14987,   0,16030
ER,16017,   4,   8
EC,1129,15901,   0,17030
ER,17018,   4,   8
EC,1197,16833,   0,18031
ER,18019,   4,   8
EC,1272,17759,   0,19032
ER,19019,   4,   8
EC,1322,18710,   0,20032
ER,20020,   4,   8
EC,1375,19657,   0,21033
ER,21020,   4,   8
EC,1424,20609,   0,22033
ER,22021,   4,   8
EC,1481,21552,   0,23033
ER,23021,   4,   8
EC,1538,22496,   0,24034
ER,24021,   4,   8
EC,1618,23417,   0,25035
ER,25022,   4,   8
EC,1676,24359,   0,26035
ER,26023,   4,   8
EC,1719,25316,   0,27035
ER,27022,   4,   8
EC,1789,26246,   0,28036
ER,28023,   4,   8
EC,1849,27187,   0,29037
ER,29024,   4,   8
EC,1933,28104,   0,30037
ER,30024,   4,   8
EC,2003,29035,   0,31038
ER,31025,   4,   8
EC,2048,29990,   0,32039
ER,32026,   4,   8
EC,2129,30910,   0,33039
ER,33026,   4,   8
EC,2196,31843,   0,34040
ER,34027,   4,   8
EC,2254,32786,   0,35040
ER,35027,   4,   8
EC,2338,33702,   0,36041
ER,36028,   4,   8
EC,2416,34624,   0,37041
ER,37028,   4,   8
EC,2471,35571,   0,38042
ER,38029,   4,   8
EC,2550,36492,   0,39043
ER,39029,   5,   8
EC,2614,37428,   0,40043
ER,40030,   5,   8
EC,2670,38373,   0,41044
ER,41030,   5,   8
EC,2741,39302,   0,42044
ER,42030,   5,   8
EC,2823,40221,   0,43045
ER,43031,   5,   8
EC,2907,41138,   0,44045
ER,44031,   5,   8
EC,2990,42055,   0,45046
ER,45032,   5,   8
EC,3050,42996,   0,46046
ER,46033,   5,   8
EC,3130,43916,   0,47047
ER,47033,   5,   8
EC,3207,44840,   0,48047
ER,48033,   5,   8
EC,3277,45771,   0,49048
ER,49034,   5,   8
EC,3389,46659,   0,50048
ER,50034,   5,   8
EC,3424,47624,   0,51048
ER,51034,   5,   8
EC,3524,48525,   0,52049
ER,52035,   5,   8
EC,3590,49460,   0,53050
ER,53036,   5,   8
EC,3683,50367,   0,54051
ER,54036,   5,   8
EC,3783,51268,   0,55051
ER,55037,   5,   8
EC,3862,52189,   0,56052
ER,56037,   5,   8
EC,3946,53106,   0,57052
ER,57038,   5,   8
EC,4008,54044,   0,58053
ER,58039,   5,   8
EC,4091,54962,   0,59053
ER,59039,   5,   8
