TT,07,27,21,12,11,33,321565
[INFO: Main      ] Starting Contiki-NG-release/v4.6-70-g9ff7b4bdb-dirty
[INFO: Main      ] - Routing: RPL Lite
[INFO: Main      ] - Net: sicslowpan
[INFO: Main      ] - MAC: CSMA
[INFO: Main      ] - 802.15.4 PANID: 0xabcd
[INFO: Main      ] - 802.15.4 Default channel: 26
[INFO: Main      ] Node ID: 56377
[INFO: Main      ] Link-layer address: 0012.4b00.1204.dc39
[INFO: Main      ] Tentative link-local IPv6 address: fe80::212:4b00:1204:dc39
[INFO: CC26xx/CC13xx] TI CC2650 SensorTag
[INFO: CC26xx/CC13xx]  RF: Channel 26, PANID 0xABCD
EC,  23, 998,   0,1022
ER,1013,   0,   8
decrypt, 1288132,1288150
encrypt, 1288478,1288496
htfin:1288656
#,#decrypt, 1293762,1293782
encrypt, 1293934,1293952
t,1479,1293932,1293934,1293952,1294110
EC,  31,1991,   0,2022
ER,2010,   3,   8
EC,  35,2987,   0,3023
ER,3010,   3,   8
EC,  40,3982,   0,4023
ER,4011,   4,   8
EC,  44,4980,   0,5024
ER,5011,   4,   8
EC,  47,5977,   0,6024
ER,6011,   4,   8
EC,  50,6974,   0,7025
ER,7012,   4,   8
decrypt, 5230062,5230080
encrypt, 5230234,5230248
t,1480,5230232,5230234,5230248,5230406
EC,  55,7970,   0,8025
ER,8011,   5,   8
EC,  58,8967,   0,9026
ER,9012,   5,   8
EC,  62,9964,   0,10027
ER,10012,   5,   8
EC,  67,10959,   0,11026
ER,11012,   5,   8
EC,  70,11957,   0,12028
ER,12013,   6,   8
EC,  74,12954,   0,13028
ER,13014,   6,   8
decrypt, 9161714,9161734
encrypt, 9161888,9161900
t,1481,9161886,9161888,9161900,9162060
EC,  79,13949,   0,14029
ER,14014,   6,   8
EC,  82,14946,   0,15029
ER,15014,   6,   8
EC,  87,15942,   0,16030
ER,16015,   6,   8
EC,  91,16938,   0,17030
ER,17015,   6,   8
EC,  96,17934,   0,18031
ER,18016,   6,   8
EC, 100,18931,   0,19031
ER,19016,   6,   8
decrypt, 13094898,13094918
encrypt, 13095082,13095096
t,1482,13095080,13095082,13095096,13095266
EC, 105,19926,   0,20031
ER,20016,   7,   8
EC, 111,20921,   0,21032
ER,21016,   7,   8
EC, 115,21917,   0,22032
ER,22017,   7,   8
EC, 119,22915,   0,23034
ER,23018,   7,   8
EC, 122,23912,   0,24034
ER,24018,   7,   8
EC, 126,24909,   0,25035
ER,25019,   8,   8
decrypt, 17027172,17027190
encrypt, 17027356,17027368
t,1483,17027354,17027356,17027368,17027540
EC, 130,25905,   0,26035
ER,26019,   8,   8
EC, 134,26901,   0,27036
ER,27019,   8,   8
EC, 138,27898,   0,28036
ER,28019,   8,   8
EC, 141,28895,   0,29036
ER,29020,   8,   8
EC, 146,29891,   0,30037
ER,30020,   8,   8
EC, 149,30888,   0,31037
ER,31021,   8,   8
decrypt, 20958282,20958300
encrypt, 20958466,20958480
t,1485,20958464,20958466,20958480,20958650
EC, 154,31884,   0,32039
ER,32022,   8,   8
EC, 158,32881,   0,33039
ER,33022,   8,   8
EC, 162,33877,   0,34039
ER,34022,   8,   8
EC, 166,34873,   0,35040
ER,35023,   8,   8
EC, 170,35869,   0,36040
ER,36023,   8,   8
EC, 174,36867,   0,37041
ER,37024,   8,   8
decrypt, 24894126,24894146
encrypt, 24894310,24894324
t,1486,24894308,24894310,24894324,24894494
EC, 181,37861,   0,38042
ER,38025,   8,   8
EC, 187,38855,   0,39042
ER,39025,   8,   8
EC, 194,39848,   0,40042
ER,40025,   8,   8
EC, 199,40844,   0,41043
ER,41026,   8,   8
EC, 202,41841,   0,42044
ER,42026,   8,   8
EC, 209,42835,   0,43044
ER,43027,   8,   8
decrypt, 28823252,28823270
encrypt, 28823436,28823450
t,1487,28823434,28823436,28823450,28823620
EC, 213,43831,   0,44045
ER,44027,   9,   8
EC, 218,44826,   0,45045
ER,45028,   9,   8
EC, 225,45820,   0,46046
ER,46028,   9,   8
EC, 231,46815,   0,47046
ER,47029,   9,   8
EC, 235,47812,   0,48047
ER,48029,   9,   8
EC, 239,48807,   0,49047
ER,49030,   9,   8
decrypt, 32756988,32757006
encrypt, 32757172,32757186
t,1488,32757170,32757172,32757186,32757356
EC, 244,49803,   0,50048
ER,50030,   9,   8
EC, 248,50800,   0,51049
ER,51031,   9,   8
EC, 252,51796,   0,52049
ER,52031,   9,   8
EC, 256,52793,   0,53050
ER,53032,   9,   8
EC, 264,53786,   0,54051
ER,54032,   9,   8
EC, 268,54783,   0,55051
ER,55033,   9,   8
decrypt, 36687006,36687024
encrypt, 36687190,36687202
t,1489,36687188,36687190,36687202,36687372
EC, 272,55779,   0,56051
ER,56033,  10,   8
EC, 276,56775,   0,57052
ER,57033,  10,   8
EC, 286,57766,   0,58053
ER,58034,  10,   8
EC, 291,58762,   0,59053
ER,59034,  10,   8
