TT,07,27,21,13,09,55,167522
[INFO: Main      ] Starting Contiki-NG-release/v4.6-70-g9ff7b4bdb-dirty
[INFO: Main      ] - Routing: RPL Lite
[INFO: Main      ] - Net: sicslowpan
[INFO: Main      ] - MAC: CSMA
[INFO: Main      ] - 802.15.4 PANID: 0xabcd
[INFO: Main      ] - 802.15.4 Default channel: 26
[INFO: Main      ] Node ID: 65491
[INFO: Main      ] Link-layer address: 0012.4b00.1204.ffd3
[INFO: Main      ] Tentative link-local IPv6 address: fe80::212:4b00:1204:ffd3
[INFO: CC26xx/CC13xx] TI CC2650 SensorTag
[INFO: CC26xx/CC13xx]  RF: Channel 26, PANID 0xABCD
EC,  23, 998,   0,1021
ER,1011,   1,   8
decrypt, 849330,849342
encrypt, 849658,849670
htfin:849820
#,#decrypt, 853936,853948
encrypt, 854090,854100
p,8919,854088,0,0,854248
EC,  29,1992,   0,2021
ER,2009,   4,   8
EC,  32,2990,   0,3023
ER,3010,   4,   8
EC,  35,3987,   0,4023
ER,4009,   5,   8
EC,  38,4985,   0,5023
ER,5010,   5,   8
EC,  41,5982,   0,6024
ER,6010,   5,   8
EC,  43,6980,   0,7024
ER,7011,   5,   8
EC,  46,7979,   0,8026
ER,8012,   5,   8
EC,  49,8976,   0,9025
ER,9011,   5,   8
EC,  51,9975,   0,10027
ER,10012,   5,   8
EC,  54,10971,   0,11026
ER,11012,   5,   8
EC,  57,11970,   0,12027
ER,12013,   5,   8
EC,  60,12967,   0,13028
ER,13013,   6,   8
EC,  64,13965,   0,14029
ER,14014,   6,   8
EC,  66,14963,   0,15029
ER,15015,   6,   8
EC,  68,15961,   0,16030
ER,16015,   6,   8
EC,  71,16959,   0,17030
ER,17015,   6,   8
EC,  74,17956,   0,18030
ER,18016,   6,   8
EC,  78,18953,   0,19031
ER,19016,   6,   8
EC,  81,19950,   0,20031
ER,20017,   6,   8
EC,  83,20948,   0,21032
ER,21017,   6,   8
EC,  86,21946,   0,22032
ER,22017,   6,   8
EC,  89,22944,   0,23033
ER,23018,   6,   8
EC,  92,23941,   0,24034
ER,24018,   6,   8
EC,  94,24939,   0,25034
ER,25019,   7,   8
EC,  98,25937,   0,26035
ER,26019,   7,   8
EC, 100,26935,   0,27035
ER,27020,   7,   8
EC, 103,27933,   0,28036
ER,28020,   7,   8
EC, 105,28931,   0,29036
ER,29020,   7,   8
EC, 107,29930,   0,30038
ER,30022,   7,   8
EC, 110,30927,   0,31038
ER,31022,   7,   8
decrypt, 20518972,20518984
llego jejeje
encrypt, 20519222,20519232
n,8925,20519220,0,0,20519402
encrypt, 20519580,20519592
S,15628,20519578,0,0,20519760
encrypt, 20801060,20801072
S,15628,20801058,0,0,20801244
EC, 115,31923,   0,32038
ER,32021,   8,   8
encrypt, 21363244,21363256
S,15628,21363242,0,0,21363428
EC, 119,32919,   0,33039
ER,33021,   9,   8
EC, 125,33914,   0,34039
ER,34021,   9,   8
encrypt, 22487628,22487640
S,15628,22487626,0,0,22487812
EC, 131,34909,   0,35040
ER,35021,  10,   8
EC, 139,35901,   0,36041
ER,36022,  10,   8
EC, 148,36892,   0,37041
ER,37022,  10,   8
encrypt, 24736744,24736756
S,15628,24736742,0,0,24736928
EC, 153,37888,   0,38041
ER,38022,  10,   8
EC, 158,38884,   0,39042
ER,39024,  10,   8
EC, 163,39879,   0,40043
ER,40024,  10,   8
EC, 167,40876,   0,41043
ER,41024,  10,   8
EC, 170,41873,   0,42044
ER,42024,  11,   8
EC, 173,42871,   0,43044
ER,43025,  11,   8
EC, 175,43869,   0,44045
ER,44025,  11,   8
EC, 178,44867,   0,45046
ER,45026,  11,   8
EC, 197,45848,   0,46046
ER,45998,  39,   8
EC, 224,46822,   0,47046
ER,46955,  82,   8
EC, 250,47796,   0,48047
ER,47912, 126,   8
EC, 276,48771,   0,49047
ER,48871, 167,   8
EC, 302,49746,   0,50048
ER,49830, 209,   8
EC, 328,50721,   0,51049
ER,50787, 253,   8
EC, 354,51695,   0,52049
ER,51744, 296,   8
EC, 380,52670,   0,53050
ER,52702, 339,   8
EC, 406,53644,   0,54050
ER,53659, 383,   8
EC, 433,54618,   0,55051
ER,54616, 426,   8
EC, 459,55591,   0,56051
ER,55573, 469,   8
EC, 485,56566,   0,57052
ER,56532, 511,   8
EC, 515,57537,   0,58052
ER,57490, 554,   8
EC, 541,58512,   0,59053
ER,58449, 596,   8
