TT,07,27,21,13,32,59,951127
[INFO: Main      ] Starting Contiki-NG-release/v4.6-70-g9ff7b4bdb-dirty
[INFO: Main      ] - Routing: RPL Lite
[INFO: Main      ] - Net: sicslowpan
[INFO: Main      ] - MAC: CSMA
[INFO: Main      ] - 802.15.4 PANID: 0xabcd
[INFO: Main      ] - 802.15.4 Default channel: 26
[INFO: Main      ] Node ID: 56377
[INFO: Main      ] Link-layer address: 0012.4b00.1204.dc39
[INFO: Main      ] Tentative link-local IPv6 address: fe80::212:4b00:1204:dc39
[INFO: CC26xx/CC13xx] TI CC2650 SensorTag
[INFO: CC26xx/CC13xx]  RF: Channel 26, PANID 0xABCD
EC,  23, 997,   0,1021
ER,1012,   0,   8
EC,  30,1991,   0,2022
ER,2011,   2,   8
decrypt, 1331090,1331096
encrypt, 1331424,1331430
htfin:1331590
#,#decrypt, 1341188,1341194
encrypt, 1341346,1341352
t,46946,1341344,0,0,1341512
EC,  35,2987,   0,3022
ER,3010,   4,   8
EC,  39,3983,   0,4023
ER,4010,   4,   8
EC,  45,4978,   0,5024
ER,5011,   4,   8
EC,  51,5973,   0,6024
ER,6011,   4,   8
EC,  54,6970,   0,7025
ER,7012,   4,   8
EC,  58,7967,   0,8025
ER,8012,   5,   8
decrypt, 5276606,5276614
encrypt, 5276768,5276774
t,46947,5276766,0,0,5276932
EC,  63,8962,   0,9026
ER,9012,   5,   8
EC,  67,9959,   0,10026
ER,10012,   5,   8
EC,  71,10955,   0,11027
ER,11013,   5,   8
EC,  75,11952,   0,12027
ER,12013,   5,   8
EC,  80,12948,   0,13028
ER,13014,   5,   8
EC,  83,13945,   0,14028
ER,14014,   5,   8
decrypt, 9210346,9210354
encrypt, 9210508,9210514
t,46948,9210506,0,0,9210674
EC,  88,14940,   0,15029
ER,15014,   6,   8
EC,  93,15936,   0,16030
ER,16015,   6,   8
EC,  97,16933,   0,17030
ER,17015,   6,   8
EC, 100,17930,   0,18031
ER,18016,   6,   8
EC, 104,18927,   0,19031
ER,19016,   6,   8
EC, 108,19923,   0,20032
ER,20017,   6,   8
decrypt, 13144534,13144542
encrypt, 13144706,13144712
t,46949,13144704,0,0,13144884
EC, 113,20918,   0,21032
ER,21016,   7,   8
EC, 120,21913,   0,22033
ER,22017,   7,   8
EC, 124,22909,   0,23034
ER,23018,   7,   8
EC, 128,23906,   0,24034
ER,24018,   7,   8
EC, 132,24903,   0,25035
ER,25018,   8,   8
EC, 135,25899,   0,26035
ER,26019,   8,   8
decrypt, 17074738,17074746
encrypt, 17074910,17074918
t,46950,17074910,0,0,17075088
EC, 140,26895,   0,27036
ER,27019,   8,   8
EC, 144,27892,   0,28036
ER,28020,   8,   8
EC, 148,28888,   0,29037
ER,29020,   8,   8
EC, 152,29885,   0,30037
ER,30021,   8,   8
EC, 157,30881,   0,31038
ER,31021,   8,   8
EC, 161,31877,   0,32039
ER,32022,   8,   8
decrypt, 21005076,21005084
encrypt, 21005250,21005256
t,46952,21005248,0,0,21005426
EC, 167,32871,   0,33039
ER,33021,   8,   8
EC, 171,33868,   0,34040
ER,34023,   8,   8
EC, 175,34865,   0,35040
ER,35023,   9,   8
EC, 179,35861,   0,36041
ER,36023,   9,   8
EC, 183,36857,   0,37041
ER,37023,   9,   8
EC, 187,37855,   0,38042
ER,38024,   9,   8
decrypt, 24937600,24937608
encrypt, 24937774,24937780
t,46953,24937772,0,0,24937950
EC, 192,38850,   0,39042
ER,39025,   9,   8
EC, 197,39845,   0,40043
ER,40025,   9,   8
EC, 202,40841,   0,41044
ER,41025,   9,   8
EC, 207,41836,   0,42044
ER,42026,   9,   8
EC, 211,42833,   0,43045
ER,43027,   9,   8
EC, 216,43829,   0,44045
ER,44027,   9,   8
decrypt, 28872040,28872048
encrypt, 28872214,28872220
t,46954,28872212,0,0,28872390
EC, 220,44825,   0,45046
ER,45027,  10,   8
EC, 224,45822,   0,46046
ER,46028,  10,   8
EC, 227,46819,   0,47047
ER,47028,  10,   8
EC, 231,47815,   0,48047
ER,48028,  10,   8
EC, 235,48813,   0,49048
ER,49030,  10,   8
EC, 238,49810,   0,50049
ER,50030,  10,   8
decrypt, 32802074,32802082
encrypt, 32802246,32802252
t,46955,32802244,0,0,32802422
EC, 243,50806,   0,51049
ER,51030,  10,   8
EC, 247,51802,   0,52049
ER,52030,  10,   8
EC, 251,52798,   0,53050
ER,53030,  11,   8
EC, 256,53794,   0,54050
ER,54031,  11,   8
EC, 261,54790,   0,55051
ER,55032,  11,   8
EC, 266,55785,   0,56051
ER,56032,  11,   8
decrypt, 36743414,36743422
encrypt, 36743588,36743594
t,46956,36743586,0,0,36743764
EC, 271,56780,   0,57052
ER,57032,  11,   8
EC, 275,57777,   0,58052
ER,58033,  11,   8
EC, 279,58774,   0,59053
ER,59033,  11,   8
