TT,07,27,21,14,07,43,879889
[INFO: Main      ] Starting Contiki-NG-release/v4.6-70-g9ff7b4bdb-dirty
[INFO: Main      ] - Routing: RPL Lite
[INFO: Main      ] - Net: sicslowpan
[INFO: Main      ] - MAC: CSMA
[INFO: Main      ] - 802.15.4 PANID: 0xabcd
[INFO: Main      ] - 802.15.4 Default channel: 26
[INFO: Main      ] Node ID: 56377
[INFO: Main      ] Link-layer address: 0012.4b00.1204.dc39
[INFO: Main      ] Tentative link-local IPv6 address: fe80::212:4b00:1204:dc39
[INFO: CC26xx/CC13xx] TI CC2650 SensorTag
[INFO: CC26xx/CC13xx]  RF: Channel 26, PANID 0xABCD
EC,  23, 997,   0,1021
ER,1012,   1,   8
decrypt, 863838,863850
encrypt, 864166,864178
htfin:864326
#,#decrypt, 871520,871532
encrypt, 871672,871682
t,62286,871670,0,0,871830
EC,  30,1991,   0,2022
ER,2009,   3,   8
EC,  34,2988,   0,3022
ER,3010,   4,   8
EC,  37,3985,   0,4023
ER,4010,   4,   8
EC,  41,4982,   0,5024
ER,5011,   4,   8
EC,  52,5972,   0,6024
ER,6011,   4,   8
EC,  56,6969,   0,7025
ER,7011,   4,   8
decrypt, 4807306,4807318
encrypt, 4807472,4807482
t,62290,4807470,0,0,4807640
EC,  61,7963,   0,8025
ER,8012,   5,   8
EC,  67,8958,   0,9026
ER,9012,   5,   8
EC,  71,9955,   0,10026
ER,10012,   5,   8
EC,  88,10938,   0,11026
ER,10983,  34,   8
EC, 110,11917,   0,12027
ER,11941,  77,   8
EC, 133,12895,   0,13028
ER,12899, 121,   8
decrypt, 8740530,8740544
encrypt, 8740698,8740706
t,62291,8740696,0,0,8740864
EC, 155,13872,   0,14028
ER,13857, 162,   8
EC, 177,14851,   0,15029
ER,14814, 206,   8
EC, 199,15830,   0,16029
ER,15773, 248,   8
EC, 220,16809,   0,17030
ER,16731, 290,   8
EC, 242,17788,   0,18031
ER,17691, 331,   8
EC, 264,18767,   0,19031
ER,18649, 373,   8
decrypt, 12672216,12672228
encrypt, 12672394,12672402
t,62292,12672392,0,0,12672572
EC, 286,19745,   0,20031
ER,19608, 415,   8
EC, 308,20723,   0,21032
ER,20565, 459,   8
EC, 330,21702,   0,22033
ER,21522, 502,   8
EC, 351,22681,   0,23033
ER,22481, 543,   8
EC, 373,23660,   0,24034
ER,23440, 585,   8
EC, 394,24639,   0,25034
ER,24398, 627,   8
decrypt, 16609534,16609548
encrypt, 16609714,16609722
t,62293,16609712,0,0,16609892
EC, 423,25611,   0,26035
ER,25356, 670,   8
EC, 445,26590,   0,27035
ER,26313, 714,   8
EC, 467,27569,   0,28036
ER,27271, 756,   8
EC, 488,28547,   0,29036
ER,28229, 798,   8
EC, 510,29526,   0,30037
ER,29186, 842,   8
EC, 532,30505,   0,31037
ER,30143, 886,   8
decrypt, 20536612,20536624
encrypt, 20536790,20536798
t,62294,20536788,0,0,20536968
EC, 556,31482,   0,32038
ER,31100, 930,   8
EC, 577,32461,   0,33039
ER,32058, 972,   8
EC, 599,33439,   0,34039
ER,33014,1016,   8
EC, 621,34418,   0,35040
ER,33972,1059,   8
EC, 643,35397,   0,36040
ER,34929,1103,   8
EC, 665,36375,   0,37041
ER,35886,1145,   8
decrypt, 24467276,24467288
encrypt, 24467454,24467462
t,62296,24467452,0,0,24467632
EC, 688,37353,   0,38041
ER,36842,1191,   8
EC, 710,38331,   0,39042
ER,37800,1233,   8
EC, 732,39310,   0,40042
ER,38757,1276,   8
EC, 753,40289,   0,41043
ER,39715,1320,   8
EC, 774,41269,   0,42043
ER,40674,1361,   8
EC, 796,42248,   0,43044
ER,41634,1402,   8
decrypt, 28400498,28400510
encrypt, 28400676,28400684
t,62297,28400674,0,0,28400854
EC, 818,43226,   0,44045
ER,42591,1445,   8
EC, 840,44205,   0,45045
ER,43549,1488,   8
EC, 861,45184,   0,46046
ER,44508,1528,   8
EC, 883,46163,   0,47046
ER,45467,1570,   8
EC, 904,47143,   0,48047
ER,46427,1612,   8
EC, 926,48121,   0,49047
ER,47384,1655,   8
decrypt, 32339724,32339736
encrypt, 32339902,32339910
t,62298,32339900,0,0,32340080
EC, 948,49099,   0,50048
ER,48341,1699,   8
EC, 970,50078,   0,51048
ER,49297,1743,   8
EC, 991,51057,   0,52049
ER,50257,1784,   8
EC,1014,52035,   0,53050
ER,51212,1829,   8
EC,1036,53014,   0,54050
ER,52171,1871,   8
EC,1058,53993,   0,55051
ER,53129,1914,   8
decrypt, 36267826,36267838
encrypt, 36268004,36268014
t,62299,36268002,0,0,36268184
EC,1081,54969,   0,56051
ER,54084,1958,   8
EC,1104,55947,   0,57052
ER,55042,2001,   8
EC,1125,56927,   0,58052
ER,56002,2042,   8
EC,1147,57907,   0,59054
ER,56962,2083,   8
