[INFO: Main      ] Starting Contiki-NG-release/v4.6-70-g9ff7b4bdb-dirty
[INFO: Main      ] - Routing: RPL Lite
[INFO: Main      ] - Net: sicslowpan
[INFO: Main      ] - MAC: CSMA
[INFO: Main      ] - 802.15.4 PANID: 0xabcd
[INFO: Main      ] - 802.15.4 Default channel: 26
[INFO: Main      ] Node ID: 56377
[INFO: Main      ] Link-layer address: 0012.4b00.1204.dc39
[INFO: Main      ] Tentative link-local IPv6 address: fe80::212:4b00:1204:dc39
[INFO: CC26xx/CC13xx] TI CC2650 SensorTag
[INFO: CC26xx/CC13xx]  RF: Channel 26, PANID 0xABCD
EC,  24, 997,   0,1021
ER,1012,   1,   8
decrypt, 1100386,1100404
encrypt, 1100732,1100750
htfin:1100910
#,#decrypt, 1105508,1105526
encrypt, 1105680,1105698
t,2154,1105678,1105680,1105696,1105856
EC,  33,1988,   0,2022
ER,2010,   3,   8
EC,  38,2984,   0,3022
ER,3010,   4,   8
EC,  43,3980,   0,4023
ER,4011,   4,   8
EC,  48,4975,   0,5023
ER,5010,   4,   8
EC,  53,5970,   0,6024
ER,6011,   4,   8
EC,  59,6965,   0,7024
ER,7011,   4,   8
decrypt, 5043370,5043390
encrypt, 5043544,5043556
t,2155,5043542,5043544,5043556,5043716
EC,  70,7955,   0,8025
ER,8011,   5,   8
EC,  78,8947,   0,9025
ER,9011,   5,   8
EC,  85,9940,   0,10026
ER,10012,   5,   8
EC,  92,10934,   0,11027
ER,11013,   5,   8
EC, 101,11925,   0,12027
ER,12013,   5,   8
EC, 107,12921,   0,13028
ER,13013,   6,   8
decrypt, 8978748,8978766
encrypt, 8978920,8978934
t,2156,8978918,8978920,8978934,8979092
EC, 115,13913,   0,14028
ER,14013,   7,   8
EC, 124,14905,   0,15029
ER,15013,   7,   8
EC, 131,15898,   0,16029
ER,16014,   7,   8
EC, 139,16890,   0,17030
ER,17014,   7,   8
EC, 147,17883,   0,18031
ER,18015,   7,   8
EC, 155,18875,   0,19031
ER,19016,   7,   8
decrypt, 12910302,12910320
encrypt, 12910486,12910498
t,2157,12910484,12910486,12910498,12910670
EC, 162,19870,   0,20032
ER,20016,   7,   8
EC, 167,20865,   0,21032
ER,21016,   7,   8
EC, 174,21858,   0,22033
ER,22017,   7,   8
EC, 185,22848,   0,23034
ER,23017,   8,   8
EC, 193,23840,   0,24034
ER,24017,   8,   8
EC, 200,24834,   0,25034
ER,25017,   8,   8
decrypt, 16840450,16840468
encrypt, 16840634,16840646
t,2158,16840632,16840634,16840646,16840818
EC, 207,25828,   0,26035
ER,26018,   8,   8
EC, 213,26822,   0,27035
ER,27018,   8,   8
EC, 219,27816,   0,28036
ER,28019,   8,   8
EC, 228,28808,   0,29036
ER,29019,   8,   8
EC, 237,29799,   0,30037
ER,30020,   8,   8
EC, 244,30793,   0,31038
ER,31021,   8,   8
decrypt, 20774698,20774716
encrypt, 20774882,20774896
t,2160,20774880,20774882,20774896,20775066
EC, 251,31787,   0,32038
ER,32021,   9,   8
EC, 257,32782,   0,33039
ER,33021,   9,   8
EC, 262,33776,   0,34039
ER,34022,   9,   8
EC, 270,34770,   0,35040
ER,35022,   9,   8
EC, 278,35762,   0,36040
ER,36023,   9,   8
EC, 283,36757,   0,37041
ER,37023,   9,   8
decrypt, 24705362,24705380
encrypt, 24705546,24705558
t,2161,24705544,24705546,24705558,24705730
EC, 290,37752,   0,38042
ER,38024,   9,   8
EC, 295,38746,   0,39042
ER,39024,   9,   8
EC, 302,39740,   0,40043
ER,40025,   9,   8
EC, 310,40733,   0,41044
ER,41026,   9,   8
EC, 316,41728,   0,42044
ER,42026,   9,   8
EC, 323,42721,   0,43044
ER,43026,   9,   8
decrypt, 28638584,28638602
encrypt, 28638768,28638780
t,2162,28638766,28638768,28638780,28638950
EC, 331,43713,   0,44045
ER,44026,  10,   8
EC, 337,44708,   0,45045
ER,45026,  10,   8
EC, 344,45701,   0,46046
ER,46027,  10,   8
EC, 351,46695,   0,47046
ER,47027,  10,   8
EC, 358,47689,   0,48047
ER,48028,  10,   8
EC, 367,48680,   0,49047
ER,49028,  10,   8
decrypt, 32569246,32569266
encrypt, 32569430,32569444
t,2163,32569430,32569430,32569444,32569614
EC, 375,49673,   0,50048
ER,50029,  11,   8
EC, 382,50666,   0,51049
ER,51029,  11,   8
EC, 390,51659,   0,52049
ER,52029,  11,   8
EC, 398,52652,   0,53050
ER,53030,  11,   8
EC, 406,53644,   0,54050
ER,54030,  11,   8
EC, 414,54637,   0,55051
ER,55031,  11,   8
decrypt, 36501056,36501074
encrypt, 36501240,36501254
t,2164,36501238,36501240,36501254,36501424
EC, 422,55629,   0,56052
ER,56031,  12,   8
EC, 429,56622,   0,57052
ER,57031,  12,   8
EC, 438,57614,   0,58052
ER,58032,  12,   8
EC, 446,58606,   0,59053
ER,59033,  12,   8
