[INFO: Main      ] Starting Contiki-NG-release/v4.6-70-g9ff7b4bdb-dirty
[INFO: Main      ] - Routing: RPL Lite
[INFO: Main      ] - Net: sicslowpan
[INFO: Main      ] - MAC: CSMA
[INFO: Main      ] - 802.15.4 PANID: 0xabcd
[INFO: Main      ] - 802.15.4 Default channel: 26
[INFO: Main      ] Node ID: 56377
[INFO: Main      ] Link-layer address: 0012.4b00.1204.dc39
[INFO: Main      ] Tentative link-local IPv6 address: fe80::212:4b00:1204:dc39
[INFO: CC26xx/CC13xx] TI CC2650 SensorTag
[INFO: CC26xx/CC13xx]  RF: Channel 26, PANID 0xABCD
EC,  23, 998,   0,1021
ER,1012,   1,   8
t,39630,1008608,1008620
EC,  27,1995,   0,2022
ER,2011,   2,   8
EC,  29,2993,   0,3022
ER,3011,   2,   8
EC,  32,3991,   0,4023
ER,4012,   2,   8
EC,  34,4989,   0,5023
ER,5012,   3,   8
EC,  37,5987,   0,6024
ER,6013,   3,   8
EC,  39,6985,   0,7025
ER,7013,   3,   8
EC,  42,7983,   0,8025
ER,8013,   3,   8
EC,  44,8981,   0,9026
ER,9014,   3,   8
EC,  47,9979,   0,10026
ER,10014,   4,   8
EC,  49,10977,   0,11027
ER,11014,   4,   8
EC,  52,11975,   0,12027
ER,12015,   4,   8
EC,  54,12973,   0,13028
ER,13015,   4,   8
EC,  57,13971,   0,14029
ER,14016,   4,   8
EC,  60,14969,   0,15029
ER,15016,   4,   8
EC,  62,15967,   0,16030
ER,16017,   4,   8
EC,  64,16965,   0,17030
ER,17017,   4,   8
EC,  67,17963,   0,18031
ER,18018,   4,   8
EC,  69,18961,   0,19031
ER,19018,   4,   8
EC,  72,19959,   0,20032
ER,20019,   4,   8
EC,  74,20957,   0,21032
ER,21019,   4,   8
EC,  77,21956,   0,22033
ER,22020,   4,   8
EC,  79,22954,   0,23033
ER,23020,   4,   8
EC,  82,23952,   0,24034
ER,24021,   5,   8
EC,  84,24950,   0,25035
ER,25021,   5,   8
EC,  87,25947,   0,26035
ER,26021,   5,   8
EC,  90,26946,   0,27036
ER,27022,   5,   8
EC,  92,27944,   0,28036
ER,28023,   5,   8
EC,  94,28942,   0,29037
ER,29023,   5,   8
EC,  97,29940,   0,30037
ER,30024,   5,   8
EC,  99,30938,   0,31038
ER,31024,   5,   8
EC, 101,31936,   0,32038
ER,32024,   5,   8
EC, 104,32934,   0,33039
ER,33025,   5,   8
EC, 106,33933,   0,34040
ER,34026,   5,   8
EC, 109,34931,   0,35040
ER,35026,   5,   8
EC, 111,35929,   0,36041
ER,36027,   5,   8
EC, 114,36927,   0,37041
ER,37027,   5,   8
EC, 116,37925,   0,38041
ER,38027,   5,   8
EC, 119,38923,   0,39043
ER,39028,   5,   8
EC, 121,39921,   0,40043
ER,40029,   5,   8
EC, 124,40919,   0,41043
ER,41029,   5,   8
EC, 126,41918,   0,42044
ER,42030,   5,   8
EC, 129,42915,   0,43045
ER,43030,   5,   8
EC, 131,43914,   0,44045
ER,44031,   5,   8
EC, 134,44912,   0,45046
ER,45032,   5,   8
EC, 136,45910,   0,46046
ER,46032,   5,   8
EC, 137,46908,   0,47046
ER,47032,   5,   8
EC, 139,47907,   0,48047
ER,48033,   5,   8
EC, 141,48906,   0,49048
ER,49033,   5,   8
EC, 144,49904,   0,50048
ER,50033,   6,   8
EC, 146,50903,   0,51049
ER,51034,   6,   8
EC, 148,51901,   0,52049
ER,52035,   6,   8
EC, 150,52900,   0,53050
ER,53035,   6,   8
EC, 152,53899,   0,54051
ER,54036,   6,   8
EC, 153,54897,   0,55051
ER,55036,   6,   8
EC, 155,55895,   0,56051
ER,56036,   6,   8
EC, 157,56894,   0,57052
ER,57037,   6,   8
EC, 159,57893,   0,58053
ER,58038,   6,   8
EC, 161,58891,   0,59053
ER,59038,   6,   8
