[INFO: Main      ] Starting Contiki-NG-release/v4.6-70-g9ff7b4bdb-dirty
[INFO: Main      ] - Routing: RPL Lite
[INFO: Main      ] - Net: sicslowpan
[INFO: Main      ] - MAC: CSMA
[INFO: Main      ] - 802.15.4 PANID: 0xabcd
[INFO: Main      ] - 802.15.4 Default channel: 26
[INFO: Main      ] Node ID: 56581
[INFO: Main      ] Link-layer address: 0012.4b00.0a55.dd05
[INFO: Main      ] Tentative link-local IPv6 address: fe80::212:4b00:a55:dd05
[INFO: CC26xx/CC13xx] TI CC2650 SensorTag
[INFO: CC26xx/CC13xx]  RF: Channel 26, PANID 0xABCD
o,51643,658182,658194
o,51644,663286,663298
o,57537,664476,664486
o,57538,666126,666136
o,57539,667882,667894
o,57540,669196,669208
o,57541,670736,670748
o,57542,672276,672288
o,57543,673818,673830
EC,  33, 988,   0,1021
ER,1009,   3,   8
o,57544,675360,675372
o,57545,676900,676910
o,57546,678440,678450
o,57547,679980,679992
o,57548,681520,681532
o,57549,683060,683070
o,57550,684600,684610
o,57551,686140,686150
o,57552,687680,687690
o,57553,689222,689232
o,57554,690762,690774
o,57555,692304,692316
o,57556,693844,693854
o,57557,695384,695394
o,57558,696924,696934
o,57559,698464,698476
o,57560,700004,700014
o,57561,701546,701558
o,57562,703086,703098
o,57563,704626,704638
o,57564,706166,706178
o,57565,707708,707718
o,57566,709130,709142
o,57567,710670,710682
o,57568,712210,712222
o,57569,713750,713762
o,57570,715290,715302
o,57571,716832,716842
o,57572,718372,718384
o,57573,720058,720070
o,57574,721422,721432
o,57575,722964,722974
o,57576,724506,724518
o,57577,726048,726058
o,57578,727588,727598
o,57579,729128,729138
o,57580,730668,730678
o,57581,732208,732218
o,57582,733748,733760
o,57583,735288,735300
o,57584,736830,736842
o,57585,738370,738382
o,57586,739912,739922
o,57587,741452,741464
o,57588,742994,743004
o,57589,744536,744548
o,57590,746076,746088
o,57591,747616,747626
o,57592,749372,749382
o,57593,750696,750708
o,57594,752238,752248
o,57595,753778,753790
o,57596,755218,755228
o,57597,756758,756770
o,57598,758298,758308
,57599,760052,760062
o,57600,761378,761390
o,57601,762918,762930
o,57602,764460,764472
o,57603,766002,766014
o,57604,767542,767552
o,57605,769082,769094
o,57606,770622,770632
o,57607,772334,772346
o,57608,773644,773654
o,57609,775184,775194
o,57610,776726,776738
o,57611,778268,778280
o,57612,780020,780032
o,57613,781348,781360
o,57614,782890,782900
o,57615,784430,784442
o,57616,785972,785984
o,57617,787514,787524
o,57618,789056,789068
o,57619,790596,790608
o,57620,792138,792150
o,57621,793826,793838
o,57622,795150,795160
o,57623,796690,796700
o,57624,798230,798242
o,57625,799770,799782
o,57626,801310,801322
o,57627,803122,803134
o,57628,804364,804376
o,57629,805906,805916
o,57630,807446,807458
o,57631,808986,808998
o,57632,810526,810536
o,57633,812066,812078
o,57634,813606,813618
o,57635,815148,815160
o,57636,816688,816698
o,57637,818230,818240
o,57638,819918,819928
o,57639,821258,821270
o,57640,822798,822810
o,57641,824332,824342
o,57642,825872,825882
o,57643,827412,827424
o,57644,828954,828964
