[INFO: Main      ] Starting Contiki-NG-release/v4.6-70-g9ff7b4bdb-dirty
[INFO: Main      ] - Routing: RPL Lite
[INFO: Main      ] - Net: sicslowpan
[INFO: Main      ] - MAC: CSMA
[INFO: Main      ] - 802.15.4 PANID: 0xabcd
[INFO: Main      ] - 802.15.4 Default channel: 26
[INFO: Main      ] Node ID: 65491
[INFO: Main      ] Link-layer address: 0012.4b00.1204.ffd3
[INFO: Main      ] Tentative link-local IPv6 address: fe80::212:4b00:1204:ffd3
[INFO: CC26xx/CC13xx] TI CC2650 SensorTag
[INFO: CC26xx/CC13xx]  RF: Channel 26, PANID 0xABCD
EC,  23, 998,   0,1021
ER,1012,   0,   8
decrypt, 951468,951480
encrypt, 951794,951806
htfin:951954
#,#decrypt, 959226,959236
encrypt, 959378,959386
p,7012,959376,0,0,959534
EC,  31,1991,   0,2022
ER,2010,   3,   8
EC,  33,2989,   0,3023
ER,3010,   4,   8
EC,  36,3986,   0,4023
ER,4010,   4,   8
EC,  39,4984,   0,5023
ER,5011,   4,   8
EC,  42,5982,   0,6024
ER,6011,   4,   8
EC,  44,6980,   0,7025
ER,7011,   4,   8
EC,  47,7978,   0,8025
ER,8012,   5,   8
EC,  50,8975,   0,9026
ER,9012,   5,   8
EC,  53,9973,   0,10026
ER,10013,   5,   8
EC,  56,10971,   0,11027
ER,11013,   5,   8
EC,  59,11968,   0,12027
ER,12013,   5,   8
EC,  61,12966,   0,13028
ER,13014,   5,   8
EC,  64,13964,   0,14029
ER,14015,   5,   8
EC,  66,14963,   0,15029
ER,15015,   5,   8
EC,  69,15960,   0,16030
ER,16015,   6,   8
EC,  72,16958,   0,17030
ER,17016,   6,   8
EC,  74,17956,   0,18031
ER,18016,   6,   8
EC,  77,18954,   0,19031
ER,19017,   6,   8
EC,  79,19952,   0,20032
ER,20018,   6,   8
EC,  82,20950,   0,21032
ER,21018,   6,   8
EC,  85,21947,   0,22033
ER,22018,   6,   8
EC,  88,22945,   0,23034
ER,23019,   6,   8
EC,  91,23943,   0,24034
ER,24019,   6,   8
EC,  93,24941,   0,25035
ER,25020,   6,   8
EC,  96,25938,   0,26035
ER,26020,   6,   8
EC,  99,26936,   0,27035
ER,27020,   6,   8
EC, 101,27935,   0,28036
ER,28021,   6,   8
EC, 103,28933,   0,29037
ER,29022,   6,   8
EC, 106,29931,   0,30038
ER,30022,   7,   8
EC, 109,30928,   0,31038
ER,31022,   7,   8
decrypt, 20625198,20625208
llego jejeje
encrypt, 20625444,20625450
n,7018,20625444,0,0,20625620
encrypt, 20625798,20625808
S,8540,20625796,0,0,20625976
encrypt, 20907470,20907480
S,8540,20907468,0,0,20907650
EC, 114,31923,   0,32038
ER,32022,   8,   8
encrypt, 21470328,21470338
S,8540,21470326,0,0,21470508
EC, 117,32921,   0,33039
ER,33022,   8,   8
EC, 119,33920,   0,34040
ER,34023,   8,   8
encrypt, 22596032,22596042
S,8540,22596030,0,0,22596212
EC, 123,34916,   0,35040
ER,35023,   8,   8
EC, 126,35915,   0,36041
ER,36024,   8,   8
EC, 129,36912,   0,37041
ER,37024,   8,   8
encrypt, 24845234,24845244
S,8540,24845232,0,0,24845414
EC, 133,37908,   0,38041
ER,38024,   9,   8
EC, 135,38906,   0,39042
ER,39024,   9,   8
EC, 138,39904,   0,40042
ER,40025,   9,   8
EC, 140,40903,   0,41043
ER,41026,   9,   8
EC, 143,41901,   0,42044
ER,42026,   9,   8
EC, 145,42899,   0,43045
ER,43027,   9,   8
EC, 147,43897,   0,44045
ER,44027,   9,   8
EC, 150,44895,   0,45046
ER,45028,   9,   8
EC, 152,45893,   0,46046
ER,46028,  10,   8
EC, 155,46891,   0,47046
ER,47028,  10,   8
EC, 157,47890,   0,48047
ER,48029,  10,   8
EC, 160,48887,   0,49047
ER,49029,  10,   8
EC, 162,49886,   0,50049
ER,50030,  10,   8
EC, 164,50884,   0,51049
ER,51031,  10,   8
EC, 168,51882,   0,52050
ER,52031,  10,   8
EC, 170,52880,   0,53050
ER,53032,  10,   8
EC, 172,53878,   0,54051
ER,54032,  10,   8
EC, 176,54874,   0,55051
ER,55032,  10,   8
EC, 180,55871,   0,56051
ER,56033,  10,   8
EC, 182,56869,   0,57052
ER,57033,  10,   8
EC, 185,57867,   0,58052
ER,58034,  10,   8
EC, 188,58865,   0,59053
ER,59034,  10,   8
