ease/v4.6-70-g9ff7b4bdb-dirty
[INFO: Main      ] - Routing: RPL Lite
[INFO: Main      ] - Net: sicslowpan
[INFO: Main      ] - MAC: CSMA
[INFO: Main      ] - 802.15.4 PANID: 0xabcd
[INFO: Main      ] - 802.15.4 Default channel: 26
[INFO: Main     [INFO: Main      ] Starting Contiki-NG-release/v4.6-70-g9ff7b4bdb-dirty
[INFO: Main      ] - Routing: RPL Lite
[INFO: Main      ] - Net: sicslowpan
[INFO: Main      ] - MAC: CSMA
[INFO: Main      ] - 802.15.4 PANID: 0xabcd
[INFO: Main      ] - 802.15.4 Default channel: 26
[INFO: Main      ] Node ID: 65491
[INFO: Main      ] Link-layer address: 0012.4b00.1204.ffd3
[INFO: Main      ] Tentative link-local IPv6 address: fe80::212:4b00:1204:ffd3
[INFO: CC26xx/CC13xx] TI CC2650 SensorTag
[INFO: CC26xx/CC13xx]  RF: Channel 26, PANID 0xABCD
EC,  23, 998,   0,1021
ER,1011,   1,   8
decrypt, 947188,947194
encrypt, 947510,947516
htfin:947664
#,#decrypt, 956406,956412
encrypt, 956552,956558
p,23231,956552,0,0,956706
EC,  29,1993,   0,2022
ER,2010,   3,   8
EC,  32,2990,   0,3022
ER,3010,   4,   8
EC,  34,3989,   0,4023
ER,4010,   4,   8
EC,  37,4986,   0,5023
ER,5010,   4,   8
EC,  39,5985,   0,6024
ER,6011,   4,   8
EC,  41,6983,   0,7025
ER,7012,   4,   8
EC,  44,7981,   0,8025
ER,8012,   5,   8
EC,  47,8979,   0,9026
ER,9012,   5,   8
EC,  49,9977,   0,10026
ER,10013,   5,   8
EC,  52,10975,   0,11027
ER,11013,   5,   8
EC,  54,11972,   0,12027
ER,12014,   5,   8
EC,  57,12970,   0,13028
ER,13014,   5,   8
EC,  61,13967,   0,14028
ER,14014,   5,   8
EC,  64,14965,   0,15029
ER,15015,   5,   8
EC,  66,15963,   0,16030
ER,16016,   5,   8
EC,  69,16961,   0,17030
ER,17016,   5,   8
EC,  71,17959,   0,18031
ER,18017,   5,   8
EC,  73,18957,   0,19031
ER,19017,   5,   8
EC,  76,19955,   0,20032
ER,20018,   5,   8
EC,  79,20953,   0,21032
ER,21018,   6,   8
EC,  82,21950,   0,22033
ER,22019,   6,   8
EC,  85,22948,   0,23034
ER,23019,   6,   8
EC,  88,23946,   0,24034
ER,24019,   6,   8
EC,  90,24944,   0,25035
ER,25020,   6,   8
EC,  93,25942,   0,26035
ER,26020,   6,   8
EC,  95,26940,   0,27036
ER,27021,   6,   8
EC,  97,27938,   0,28036
ER,28022,   6,   8
EC, 100,28936,   0,29037
ER,29022,   6,   8
EC, 103,29934,   0,30037
ER,30022,   6,   8
EC, 105,30932,   0,31038
ER,31023,   6,   8
decrypt, 20620408,20620414
llego jejeje
encrypt, 20620652,20620658
n,23239,20620650,0,0,20620828
encrypt, 20621010,20621016
S,22,20621008,0,0,20621186
encrypt, 20903336,20903342
S,22,20903334,0,0,20903514
EC, 110,31928,   0,32038
ER,32023,   7,   8
encrypt, 21465992,21465998
S,22,21465990,0,0,21466170
EC, 114,32925,   0,33039
ER,33023,   7,   8
EC, 117,33922,   0,34039
ER,34023,   8,   8
encrypt, 22590862,22590868
S,22,22590860,0,0,22591040
EC, 120,34920,   0,35040
ER,35023,   8,   8
EC, 123,35917,   0,36041
ER,36024,   8,   8
EC, 126,36915,   0,37041
ER,37025,   8,   8
encrypt, 24839730,24839736
S,22,24839728,0,0,24839908
EC, 129,37913,   0,38042
ER,38025,   8,   8
EC, 131,38911,   0,39043
ER,39025,   8,   8
EC, 134,39908,   0,40042
ER,40025,   8,   8
EC, 136,40907,   0,41044
ER,41026,   8,   8
EC, 138,41905,   0,42044
ER,42027,   8,   8
EC, 141,42903,   0,43044
ER,43027,   8,   8
EC, 143,43901,   0,44045
ER,44028,   8,   8
EC, 146,44898,   0,45045
ER,45028,   8,   8
EC, 149,45897,   0,46046
ER,46029,   8,   8
EC, 152,46895,   0,47047
ER,47029,   9,   8
EC, 154,47893,   0,48047
ER,48030,   9,   8
EC, 156,48891,   0,49048
ER,49030,   9,   8
EC, 159,49889,   0,50048
ER,50030,   9,   8
EC, 161,50888,   0,51049
ER,51031,   9,   8
EC, 163,51886,   0,52050
ER,52032,   9,   8
EC, 166,52884,   0,53050
ER,53032,   9,   8
EC, 169,53882,   0,54051
ER,54033,   9,   8
EC, 171,54880,   0,55051
ER,55033,   9,   8
EC, 173,55878,   0,56052
ER,56034,   9,   8
EC, 176,56875,   0,57052
ER,57033,   9,   8
EC, 179,57874,   0,58053
ER,58035,   9,   8
EC, 181,58872,   0,59053
ER,59035,   9,   8
