39387674,0,0,39387864
encrypt, 39397920,39397938
o,53093,39397918,0,0,39398110
encrypt, 39408166,39408184
o,53094,39408[INFO: Main      ] Starting Contiki-NG-release/v4.6-70-g9ff7b4bdb-dirty
[INFO: Main      ] - Routing: RPL Lite
[INFO: Main      ] - Net: sicslowpan
[INFO: Main      ] - MAC: CSMA
[INFO: Main      ] - 802.15.4 PANID: 0xabcd
[INFO: Main      ] - 802.15.4 Default channel: 26
[INFO: Main      ] Node ID: 56581
[INFO: Main      ] Link-layer address: 0012.4b00.0a55.dd05
[INFO: Main      ] Tentative link-local IPv6 address: fe80::212:4b00:a55:dd05
[INFO: CC26xx/CC13xx] TI CC2650 SensorTag
[INFO: CC26xx/CC13xx]  RF: Channel 26, PANID 0xABCD
EC,  32, 989,   0,1022
ER,1012,   1,   8
o,33064,739288,739300
o,33065,745416,745428
o,46782,745566,745578
o,46783,747028,747038
o,46784,748570,748582
o,46785,750110,750122
o,46786,751650,751660
o,46787,753190,753200
o,46788,754730,754740
o,46789,756270,756282
o,46790,757810,757822
o,46791,759350,759360
o,46792,760890,760900
o,46793,762430,762440
o,46794,763972,763982
o,46795,765512,765524
o,46796,767052,767062
o,46797,768524,768534
o,46798,770060,770070
o,46799,771600,771610
o,46800,773140,773150
o,46801,774892,774904
o,46802,776204,776214
o,46803,777746,777756
o,46804,779286,779296
o,46805,780828,780838
o,46806,782368,782380
o,46807,783910,783922
o,46808,785450,785462
o,46809,786990,787002
o,46810,788492,788504
o,46811,790032,790042
o,46812,791574,791586
o,46813,793114,793126
o,46814,794654,794666
o,46815,796194,796206
o,46816,797734,797746
o,46817,799274,799286
o,46818,800780,800790
o,46819,802322,802332
o,46820,803862,803874
o,46821,805402,805414
o,46822,806942,806954
o,46823,808482,808494
o,46824,810022,810032
o,46825,811562,811574
o,46826,813102,813114
o,46827,814642,814654
o,46828,816182,816194
o,46829,817724,817734
o,46830,819266,819278
o,46831,820806,820816
o,46832,822348,822358
o,46833,823890,823900
o,46834,825430,825440
o,46835,826972,826982
o,46836,828512,828522
o,46837,830052,830062
o,46838,831592,831602
o,46839,833490,833500
o,46840,835084,835094
o,46841,836624,836634
o,46842,838166,838176
o,46843,839922,839932
o,46844,841246,841256
o,46845,842914,842924
o,46846,844300,844312
,46847,845840,845850
o,46848,847380,847390
o,46849,849136,849146
o,46850,850444,850454
o,46851,851984,851994
o,46852,853526,853536
o,46853,855068,855078
o,46854,856610,856620
o,46855,858152,858164
o,46856,859692,859702
o,46857,861234,861244
o,46858,862776,862786
o,46859,864540,864550
o,46860,866082,866094
o,46861,867340,867350
o,46862,868882,868892
o,46863,870424,870434
o,46864,871964,871974
o,46865,873506,873516
o,46866,875046,875056
o,46867,876588,876600
o,46868,878128,878140
o,46869,879668,879680
o,46870,881208,881218
o,46871,882750,882760
o,46872,884290,884302
o,46873,885830,885842
o,46874,887370,887380
o,46875,888910,888920
o,46876,890450,890460
o,46877,891992,892002
o,46878,893534,893544
o,46879,895074,895086
o,46880,896616,896626
o,46881,898158,898168
o,46882,899700,899710
o,46883,901240,901252
o,46884,902780,902790
o,46885,904320,904332
o,46886,905862,905872
o,46887,907714,907724
o,46888,909326,909336
o,46889,910866,910878
o,46890,912406,912418
o,46891,913946,913956
o,46892,915486,915496
o,46893,917026,917036
o,46894,918568,918578
o,46895,920108,920120
o,46896,921648,921660
o,46897,923190,923200
o,46898,924730,924742
o,46899,926272,926284
o,46900,927814,927824
o,46901,929354,929366
o,46902,930896,930908
o,46903,932436,932448
o,46904,933978,933990
o,46905,935518,935528
o,46906,937060,937072
o,46907,938600,938612
o,46908,940044,940056
o,46909,941584,941594
o,46910,943124,943136
o,46911,944664,944674
o,46912,946206,946216
o,46913,947746,947758
o,46914,949286,949298
o,46915,950796,950806
o,46916,952336,952346
o,46917,953878,953888
o,46918,955418,955428
o,46919,956958,956970
o,46920,958498,958510
o,46921,960038,960050
o,46922,961578,961590
o,46923,963118,963130
o,46924,964660,964670
o,46925,966202,966214
o,46926,967742,967754
o,46927,969284,969294
o,46928,970824,970836
o,46929,972366,972376
o,46930,973906,973918
o,46931,975448,975460
o,46932,977220,977232
o,46933,978446,978458
o,46934,979986,979998
o,46935,981516,981528
o,46936,983058,983068
o,46937,984598,984608
o,46938,986140,986150
o,46939,987680,987692
o,46940,989220,989232
o,46941,990974,990984
o,46942,992300,992312
o,46943,993840,993850
o,46944,995380,995392
o,46945,996922,996934
o,46946,998462,998474
o,46947,1000004,1000016
o,46948,1001546,1001558
o,46949,1003086,1003098
o,46950,1004628,1004640
o,46951,1006168,1006180
o,46952,1007710,1007722
o,46953,1009250,1009260
o,46954,1010704,1010714
o,46955,1012244,1012256
o,46956,1013784,1013796
o,46957,1015324,1015336
o,46958,1016866,1016878
o,46959,1018408,1018418
o,46960,1019948,1019960
o,46961,1021488,1021500
o,46962,1023030,1023040
o,46963,1024570,1024582
o,46964,1026112,1026122
o,46965,1027594,1027604
o,46966,1029134,1029146
o,46967,1030674,1030686
o,46968,1032214,1032226
o,46969,1033754,1033766
o,46970,1035294,1035306
o,46971,1036836,1036848
o,46972,1038376,1038386
o,46973,1039916,1039926
o,46974,1041456,1041468
o,46975,1042996,1043006
o,46976,1044538,1044550
o,46977,1046078,1046090
o,46978,1047618,1047630
o,46979,1049098,1049110
o,46980,1050640,1050650
o,46981,1052180,1052192
o,46982,1053720,1053732
o,46983,1055260,1055272
o,46984,1056800,1056812
o,46985,1058340,1058352
o,46986,1059852,1059862
o,46987,1061394,1061404
o,46988,1062936,1062946
o,46989,1064476,1064486
o,46990,1066018,1066028
o,46991,1067558,1067568
o,46992,1069100,1069112
o,46993,1070604,1070614
o,46994,1072146,1072156
o,46995,1073686,1073698
o,46996,1075226,1075238
o,46997,1076766,1076778
o,46998,1078306,1078316
o,46999,1080018,1080030
o,47000,1081356,1081366
o,47001,1082896,1082908
o,47002,1084436,1084448
o,47003,1085976,1085988
o,47004,1087516,1087528
o,47005,1089058,1089068
o,47006,1090598,1090610
o,47007,1092138,1092150
o,47008,1093678,1093690
o,47009,1095218,1095230
o,47010,1096758,1096770
o,47011,1098298,1098310
o,47012,1099838,1099850
o,47013,1101378,1101390
o,47014,1102918,1102930
o,47015,1104460,1104470
o,47016,1106002,1106014
o,47017,1107468,1107478
o,47018,1109008,1109020
o,47019,1110548,1110558
o,47020,1112090,1112102
o,47021,1113630,1113642
o,47022,1115170,1115182
o,47023,1116710,1116722
o,47024,1118252,1118262
o,47025,1119792,1119804
o,47026,1121334,1121344
o,47027,1122874,1122884
o,47028,1124416,1124428
o,47029,1125956,1125966
o,47030,1127498,1127510
