TT,07,29,21,20,46,23,713062
[INFO: Main      ] Starting Contiki-NG-release/v4.6-70-g9ff7b4bdb-dirty
[INFO: Main      ] - Routing: RPL Lite
[INFO: Main      ] - Net: sicslowpan
[INFO: Main      ] - MAC: CSMA
[INFO: Main      ] - 802.15.4 PANID: 0xabcd
[INFO: Main      ] - 802.15.4 Default channel: 26
[INFO: Main      ] Node ID: 56377
[INFO: Main      ] Link-layer address: 0012.4b00.1204.dc39
[INFO: Main      ] Tentative link-local IPv6 address: fe80::212:4b00:1204:dc39
[INFO: CC26xx/CC13xx] TI CC2650 SensorTag
[INFO: CC26xx/CC13xx]  RF: Channel 26, PANID 0xABCD
EC,  30, 991,   0,1021
ER,1012,   1,   8
decrypt, 1053692,1053710
encrypt, 1054038,1054056
htfin:1054216
#,#decrypt, 1058812,1058832
encrypt, 1058984,1059002
t,10250,1058982,1058984,1059002,1059160
EC,  42,1979,   0,2022
ER,2010,   3,   8
EC,  53,2969,   0,3022
ER,3010,   4,   8
EC, 111,3912,   0,4023
ER,3929,  85,   8
EC, 162,4861,   0,5023
ER,4859, 156,   8
EC, 225,5798,   0,6024
ER,5764, 251,   8
EC, 273,6751,   0,7025
ER,6698, 318,   8
decrypt, 4993576,4993594
encrypt, 4993748,4993762
t,10254,4993746,4993748,4993762,4993920
EC, 336,7688,   0,8025
ER,7608, 408,   8
EC, 395,8630,   0,9026
ER,8527, 490,   8
EC, 439,9587,   0,10026
ER,9469, 549,   8
EC, 478,10548,   0,11027
ER,10416, 602,   8
EC, 528,11499,   0,12027
ER,11352, 666,   8
EC, 576,12452,   0,13028
ER,12288, 731,   8
decrypt, 8926800,8926820
encrypt, 8926974,8926986
t,10255,8926972,8926974,8926986,8927144
EC, 641,13387,   0,14028
ER,13195, 825,   8
decrypt, 9208726,9208744
encrypt, 9208898,9208912
t,10255,9208896,9208898,9208912,9209070
EC, 680,14349,   0,15029
ER,14146, 875,   8
EC, 738,15291,   0,16029
ER,15058, 962,   8
EC, 790,16239,   0,17030
ER,15986,1035,   8
EC, 848,17182,   0,18030
ER,16902,1120,   8
EC, 910,18121,   0,19031
ER,17814,1208,   8
decrypt, 12860022,12860042
encrypt, 12860206,12860220
t,10256,12860206,12860206,12860220,12860390
EC, 955,19077,   0,20032
ER,18754,1269,   8
EC,1003,20029,   0,21032
ER,19689,1335,   8
EC,1066,20966,   0,22032
ER,20602,1422,   8
EC,1114,21919,   0,23034
ER,21536,1489,   8
EC,1162,22871,   0,24034
ER,22473,1552,   8
EC,1200,23834,   0,25035
ER,23422,1604,   8
decrypt, 16790974,16790994
encrypt, 16791158,16791172
t,10257,16791158,16791158,16791172,16791342
EC,1241,24794,   0,26035
ER,24370,1656,   8
EC,1280,25755,   0,27035
ER,25320,1707,   8
EC,1334,26701,   0,28036
ER,26246,1781,   8
EC,1382,27654,   0,29037
ER,27183,1845,   8
EC,1427,28610,   0,30038
ER,28122,1907,   8
EC,1469,29568,   0,31037
ER,29065,1963,   8
decrypt, 20725962,20725980
encrypt, 20726146,20726160
t,10258,20726144,20726146,20726160,20726328
EC,1524,30513,   0,32038
ER,29988,2041,   8
EC,1568,31470,   0,33039
ER,30928,2102,   8
EC,1616,32423,   0,34039
ER,31865,2165,   8
EC,1653,33386,   0,35040
ER,32819,2212,   8
EC,1703,34337,   0,36041
ER,33753,2279,   8
EC,1758,35282,   0,37041
ER,34672,2360,   8
decrypt, 24655594,24655614
encrypt, 24655778,24655792
t,10260,24655776,24655778,24655792,24655962
EC,1809,36232,   0,38041
ER,35607,2425,   8
EC,1866,37175,   0,39042
ER,36529,2504,   8
EC,1919,38123,   0,40042
ER,37457,2576,   8
EC,1963,39079,   0,41043
ER,38393,2641,   8
EC,2002,40042,   0,42044
ER,39343,2692,   8
EC,2053,40990,   0,43044
ER,40276,2759,   8
decrypt, 28588168,28588186
encrypt, 28588352,28588364
t,10261,28588350,28588352,28588364,28588534
EC,2102,41943,   0,44045
ER,41210,2826,   8
EC,2149,42896,   0,45045
ER,42140,2896,   8
EC,2190,43855,   0,46046
ER,43086,2951,   8
EC,2249,44797,   0,47047
ER,43997,3041,   8
EC,2298,45749,   0,48047
ER,44933,3105,   8
EC,2339,46709,   0,49048
ER,45877,3162,   8
decrypt, 32518970,32518988
encrypt, 32519154,32519168
t,10262,32519152,32519154,32519168,32519338
EC,2387,47661,   0,50048
ER,46808,3231,   8
EC,2424,48625,   0,51049
ER,47764,3276,   8
EC,2473,49576,   0,52049
ER,48694,3346,   8
EC,2533,50516,   0,53050
ER,49605,3436,   8
EC,2564,51485,   0,54050
ER,50565,3477,   8
EC,2573,52478,   0,55051
ER,51565,3477,   8
decrypt, 36450216,36450234
encrypt, 36450400,36450412
t,10263,36450398,36450400,36450412,36450584
EC,2582,53469,   0,56051
ER,52566,3477,   8
EC,2591,54461,   0,57052
ER,53566,3477,   8
EC,2599,55453,   0,58053
ER,54567,3477,   8
EC,2607,56446,   0,59053
ER,55568,3477,   8
EC,2616,57437,   0,60054
ER,56568,3477,   8
EC,2624,58430,   0,61055
ER,57569,3477,   8
decrypt, 40383370,40383388
encrypt, 40383554,40383566
t,10264,40383552,40383554,40383566,40383736
EC,2634,59420,   0,62055
ER,58569,3477,   8
EC,2642,60413,   0,63056
ER,59569,3477,   8
EC,2652,61404,   0,64056
ER,60569,3479,   8
EC,2660,62396,   0,65057
ER,61569,3479,   8
EC,2669,63388,   0,66057
ER,62569,3479,   8
EC,2677,64380,   0,67058
ER,63569,3479,   8
decrypt, 44317616,44317634
encrypt, 44317800,44317812
t,10266,44317798,44317800,44317812,44317984
EC,2687,65371,   0,68058
ER,64569,3480,   8
EC,2695,66363,   0,69059
ER,65570,3480,   8
EC,2704,67355,   0,70059
ER,66570,3480,   8
EC,2712,68347,   0,71060
ER,67571,3480,   8
EC,2721,69339,   0,72060
ER,68571,3480,   8
EC,2729,70331,   0,73061
ER,69572,3480,   8
decrypt, 48247084,48247102
encrypt, 48247268,48247282
t,10267,48247266,48247268,48247282,48247452
EC,2739,71322,   0,74061
ER,70572,3481,   8
EC,2747,72315,   0,75062
ER,71573,3481,   8
EC,2756,73306,   0,76062
ER,72573,3481,   8
EC,2764,74299,   0,77063
ER,73574,3481,   8
EC,2772,75291,   0,78064
ER,74574,3481,   8
EC,2781,76283,   0,79064
ER,75575,3481,   8
decrypt, 52180478,52180496
encrypt, 52180662,52180674
t,10268,52180660,52180662,52180674,52180846
EC,2790,77274,   0,80065
ER,76575,3481,   8
EC,2799,78266,   0,81066
ER,77576,3481,   8
EC,2807,79258,   0,82066
ER,78576,3481,   8
EC,2816,80250,   0,83067
ER,79577,3481,   8
EC,2824,81242,   0,84067
ER,80577,3481,   8
EC,2833,82235,   0,85068
ER,81578,3481,   8
decrypt, 56113700,56113718
encrypt, 56113884,56113898
t,10269,56113882,56113884,56113898,56114068
EC,2842,83226,   0,86068
ER,82578,3481,   8
EC,2851,84218,   0,87069
ER,83579,3481,   8
EC,2859,85210,   0,88069
ER,84579,3481,   8
EC,2867,86202,   0,89070
ER,85580,3481,   8
EC,2876,87194,   0,90070
ER,86580,3481,   8
EC,2884,88186,   0,91071
ER,87581,3481,   8
decrypt, 60045898,60045918
encrypt, 60046082,60046096
t,10270,60046080,60046082,60046096,60046266
EC,2894,89177,   0,92071
ER,88581,3482,   8
EC,2902,90169,   0,93072
ER,89581,3482,   8
EC,2912,91160,   0,94072
ER,90580,3483,   8
EC,2920,92152,   0,95073
ER,91580,3484,   8
EC,2929,93144,   0,96073
ER,92581,3484,   8
EC,2937,94137,   0,97074
ER,93582,3484,   8
decrypt, 63976562,63976580
encrypt, 63976746,63976760
t,10272,63976744,63976746,63976760,63976930
EC,2947,95127,   0,98075
ER,94582,3484,   8
EC,2955,96120,   0,99075
ER,95582,3484,   8
EC,2964,97111,   0,100076
ER,96582,3485,   8
EC,2973,98103,   0,101077
ER,97583,3485,   8
EC,2981,99095,   0,102077
ER,98583,3485,   8
EC,2990,100087,   0,103078
ER,99584,3485,   8
decrypt, 67908220,67908238
encrypt, 67908404,67908416
t,10273,67908402,67908404,67908416,67908586
EC,2999,101078,   0,104078
ER,100584,3485,   8
EC,3008,102070,   0,105079
ER,101585,3485,   8
EC,3017,103062,   0,106079
ER,102585,3485,   8
EC,3025,104054,   0,107080
ER,103586,3485,   8
EC,3034,105046,   0,108080
ER,104586,3485,   8
EC,3042,106038,   0,109081
ER,105587,3485,   8
decrypt, 71841984,71842002
encrypt, 71842168,71842182
t,10274,71842166,71842168,71842182,71842352
EC,3052,107029,   0,110081
ER,106587,3486,   8
EC,3061,108021,   0,111082
ER,107588,3486,   8
EC,3069,109013,   0,112082
ER,108588,3486,   8
EC,3077,110005,   0,113083
ER,109589,3486,   8
EC,3086,110997,   0,114083
ER,110589,3486,   8
EC,3094,111989,   0,115084
ER,111590,3486,   8
decrypt, 75774182,75774202
encrypt, 75774368,75774380
t,10275,75774366,75774368,75774380,75774552
EC,3104,112980,   0,116084
ER,112590,3486,   8
EC,3112,113972,   0,117085
ER,113591,3486,   8
EC,3121,114964,   0,118086
ER,114591,3486,   8
EC,3129,115957,   0,119086
ER,115592,3486,   8
EC,3138,116948,   0,120087
ER,116592,3486,   8
EC,3146,117941,   0,121088
ER,117593,3486,   8
decrypt, 79705870,79705888
encrypt, 79706054,79706066
t,10276,79706052,79706054,79706066,79706238
EC,3156,118931,   0,122088
ER,118592,3486,   8
EC,3164,119924,   0,123089
ER,119593,3486,   8
EC,3174,120915,   0,124089
ER,120592,3488,   8
EC,3182,121907,   0,125090
ER,121593,3488,   8
EC,3191,122899,   0,126090
ER,122593,3488,   8
EC,3199,123891,   0,127090
ER,123593,3489,   8
decrypt, 83637048,83637066
encrypt, 83637232,83637244
t,10278,83637230,83637232,83637244,83637414
EC,3209,124882,   0,128091
ER,124594,3489,   8
EC,3217,125874,   0,129092
ER,125594,3489,   8
EC,3226,126866,   0,130092
ER,126595,3489,   8
EC,3235,127857,   0,131093
ER,127594,3490,   8
EC,3243,128850,   0,132094
ER,128595,3490,   8
EC,3252,129842,   0,133094
ER,129595,3490,   8
decrypt, 87570780,87570800
encrypt, 87570964,87570978
t,10279,87570962,87570964,87570978,87571148
EC,3261,130833,   0,134094
ER,130595,3490,   8
EC,3270,131825,   0,135095
ER,131596,3490,   8
EC,3278,132817,   0,136095
ER,132596,3490,   8
EC,3287,133809,   0,137096
ER,133597,3490,   8
EC,3295,134801,   0,138097
ER,134598,3490,   8
EC,3303,135793,   0,139097
ER,135598,3490,   8
decrypt, 91501090,91501108
encrypt, 91501274,91501286
t,10280,91501272,91501274,91501286,91501456
EC,3313,136784,   0,140098
ER,136598,3490,   8
EC,3322,137776,   0,141099
ER,137599,3490,   8
EC,3330,138768,   0,142099
ER,138599,3490,   8
EC,3338,139761,   0,143100
ER,139600,3490,   8
EC,3347,140752,   0,144100
ER,140601,3490,   8
EC,3355,141745,   0,145101
ER,141601,3490,   8
decrypt, 95434666,95434686
encrypt, 95434850,95434864
t,10281,95434850,95434850,95434864,95435034
EC,3365,142735,   0,146101
ER,142601,3491,   8
EC,3373,143728,   0,147102
ER,143602,3491,   8
EC,3382,144720,   0,148102
ER,144602,3491,   8
EC,3390,145712,   0,149103
ER,145603,3491,   8
EC,3399,146704,   0,150103
ER,146604,3491,   8
EC,3407,147696,   0,151104
ER,147604,3491,   8
decrypt, 99368402,99368420
encrypt, 99368586,99368598
t,10282,99368584,99368586,99368598,99368768
EC,3417,148687,   0,152104
ER,148604,3491,   8
EC,3425,149679,   0,153105
ER,149605,3491,   8
EC,3434,150670,   0,154105
ER,150604,3492,   8
EC,3443,151663,   0,155106
ER,151605,3493,   8
EC,3452,152654,   0,156106
ER,152605,3493,   8
EC,3460,153646,   0,157107
ER,153605,3493,   8
decrypt, 103300088,103300108
encrypt, 103300284,103300298
t,10284,103300282,103300284,103300298,103300480
EC,3470,154637,   0,158108
ER,154605,3493,   8
EC,3478,155629,   0,159108
ER,155606,3493,   8
EC,3487,156621,   0,160108
ER,156606,3494,   8
EC,3495,157613,   0,161109
ER,157607,3494,   8
EC,3504,158605,   0,162110
ER,158607,3494,   8
EC,3512,159598,   0,163111
ER,159608,3494,   8
decrypt, 107232288,107232308
encrypt, 107232484,107232498
t,10285,107232482,107232484,107232498,107232680
EC,3522,160588,   0,164111
ER,160608,3494,   8
EC,3530,161581,   0,165112
ER,161609,3494,   8
