8,19579372l
o,4,31759,19580222l
o,4,31760,19581250l
o,4,31761,19581470l
o,4,31762,19583992l
o,4,31763,19585874l
o,4,31764,19587930l
o,4,31765,19588440l
n,31766,19591010,19591024
o,4,31766,19591178l
o,4,31767,19592034l
o,4,31768,19593236l
o,4,31769,19593576l
o,4,31770,19595118l
o,4,31771,19598200l
o,4,31772,19600942l
o,4,31773,19602362l
o,4,31774,19602584l
o,4,31775,19605778l
o,4,31776,19607834l
o,4,31777,19608056l
o,4,31778,19610400l
o,4,31779,19612458l
o,4,31780,19613482l
o,4,31781,19616564l
o,4,31782,19619306l
o,4,31783,19620160l
o,4,31784,19620848l
o,4,31785,19622728l
n,31786,19624786,19624800
o,4,31786,19624954l
o,4,31787,19625084l
o,4,31788,19627270l
o,4,31789,19630014l
o,4,31790,19630238l
o,4,31791,19633428l
o,4,31792,19635486l
o,4,31793,19636508l
o,4,31794,19638566l
o,4,31795,19639590l
o,4,31796,19639814l
o,4,31797,19640792l
o,4,31798,19642672l
o,4,31799,19643874l
o,4,31800,19644214l
o,4,31801,19644434l
o,4,31802,19645756l
o,4,31803,19647300l
o,4,31804,19650380l
o,4,31805,19653464l
n,31806,196[INFO: Main      ] Starting Contiki-NG-release/v4.6-69-g3607926aa-dirty
[INFO: Main      ] - Routing: RPL Lite
[INFO: Main      ] - Net: sicslowpan
[INFO: Main      ] - MAC: CSMA
[INFO: Main      ] - 802.15.4 PANID: 0xabcd
[INFO: Main      ] - 802.15.4 Default channel: 26
[INFO: Main      ] Node ID: 56377
[INFO: Main      ] Link-layer address: 0012.4b00.1204.dc39
[INFO: Main      ] Tentative link-local IPv6 address: fe80::212:4b00:1204:dc39
[INFO: CC26xx/CC13xx] TI CC2650 SensorTag
[INFO: CC26xx/CC13xx]  RF: Channel 26, PANID 0xABCD
inicio:19300
Press a button to request /test/hello
EC,1020,   0,   0,1021
ER,1012,   0,   8
ep: coap://[fd00::212:4b00:a55:dd05], 0
seguro 1: 1054458
i,29814,1054568,1054580
|oximeter
es un oximetro jeje
n,29815,1056980,1056994
o,24,29815,1058746l
o,24,19752,1065062l
o,24,19753,1073892l
o,24,19754,1079020l
o,24,19755,1087218l
o,24,19756,1093368l
o,24,19757,1100542l
o,24,19758,1105668l
o,24,19759,1114378l
o,24,19760,1119504l
o,24,19761,1126166l
o,24,19762,1131802l
o,24,19763,1141026l
o,24,19764,1146152l
o,24,19765,1152814l
o,24,19766,1161012l
o,24,19767,1167674l
o,24,19768,1174336l
o,24,19769,1180486l
o,24,19770,1187660l
n,19771,1192274,1192288
;,24,19771,1192430l
o,24,19772,1198428l
o,24,19773,1207136l
o,24,19774,1212262l
o,24,19775,1219948l
o,24,19776,1224724l
o,24,19777,1233126l
o,24,19778,1237902l
o,24,19779,1244912l
o,24,19780,1254134l
o,24,19781,1260798l
o,24,19782,1266438l
o,24,19783,1273098l
o,24,19784,1279248l
o,24,19785,1287446l
o,24,19786,1291200l
o,24,19787,1300258l
o,24,19788,1307430l
o,24,19789,1311532l
o,24,19790,1318708l
n,19791,1326910,1326924
O,24,19791,1327066l
EC,1611, 410,   0,2022
ER,2012,   1,   8
o,24,19792,1334602l
o,24,19793,1338354l
o,24,19794,1347304l
o,24,19795,1354478l
o,24,19796,1359602l
o,24,19797,1367800l
o,24,19798,1373438l
o,24,19799,1378564l
o,24,19800,1386252l
o,24,19801,1393426l
o,24,19802,1400600l
o,24,19803,1404864l
o,24,19804,1413410l
o,24,19805,1418186l
o,24,19806,1425708l
o,24,19807,1434418l
o,24,19808,1440568l
o,24,19809,1447230l
o,24,19810,1453380l
n,19811,1458156,1458172
c,24,19811,1458314l
o,24,19812,1465578l
o,24,19813,1471728l
o,24,19814,1480438l
o,24,19815,1487100l
o,24,19816,1492226l
o,24,19817,1499400l
o,24,19818,1505550l
o,24,19819,1511700l
o,24,19820,1520922l
o,24,19821,1526050l
o,24,19822,1532198l
o,24,19823,1540908l
o,24,19824,1546546l
o,24,19825,1551672l
o,24,19826,1560894l
o,24,19827,1566020l
o,24,19828,1572682l
o,24,19829,1578320l
o,24,19830,1586006l
n,19831,1592670,1592684
w,24,19831,1592826l
o,24,19832,1598464l
o,24,19833,1604846l
o,24,19834,1611510l
o,24,19835,1620222l
o,24,19836,1624834l
o,24,19837,1632008l
o,24,19838,1639694l
o,24,19839,1644822l
o,24,19840,1652506l
o,24,19841,1660704l
o,24,19842,1664808l
o,24,19843,1671472l
o,24,19844,1678646l
o,24,19845,1687356l
o,24,19846,1692482l
o,24,19847,1700168l
o,24,19848,1706316l
o,24,19849,1711094l
o,24,19850,1719532l
n,19851,1725172,1725186
‹,24,19851,1725328l
o,24,19852,1734038l
o,24,19853,1737792l
o,24,19854,1746666l
o,24,19855,1752304l
o,24,19856,1757942l
o,24,19857,1765116l
o,24,19858,1770916l
o,24,19859,1779462l
o,24,19860,1785100l
o,24,19861,1790900l
o,24,19862,1797910l
o,24,19863,1805596l
o,24,19864,1813282l
o,24,19865,1819944l
o,24,19866,1824208l
o,24,19867,1831218l
o,24,19868,1837532l
o,24,19869,1845482l
o,24,19870,1851632l
n,19871,1860346,1860360
Ÿ,24,19871,1860502l
o,24,19872,1866140l
o,24,19873,1871776l
o,24,19874,1878952l
o,24,19875,1887148l
o,24,19876,1892786l
o,24,19877,1899962l
o,24,19878,1905086l
o,24,19879,1910886l
o,24,19880,1917674l
o,24,19881,1924848l
o,24,19882,1930998l
o,24,19883,1939196l
o,24,19884,1945860l
o,24,19885,1951498l
o,24,19886,1958672l
o,24,19887,1963960l
o,24,19888,1971994l
o,24,19889,1978144l
EC,1633,1389,   0,3022
ER,3011,   2,   8
o,24,19890,1986346l
n,19891,1993520,1993534
³,24,19891,1993676l
o,24,19892,1997624l
o,24,19893,2004286l
o,24,19894,2011460l
o,24,19895,2017610l
o,24,19896,2025808l
o,24,19897,2033494l
o,24,19898,2039644l
o,24,19899,2043908l
o,24,19900,2051308l
o,24,19901,2060020l
o,24,19902,2064120l
o,24,19903,2072830l
o,24,19904,2077096l
o,24,19905,2086664l
o,24,19906,2093326l
o,24,19907,2097428l
o,24,19908,2104090l
o,24,19909,2110752l
o,24,19910,2117926l
n,19911,2126124,2126138
Ç,24,19911,2126282l
o,24,19912,2131058l
o,24,19913,2138348l
o,24,19914,2146548l
o,24,19915,2152696l
o,24,19916,2157474l
o,24,19917,2165506l
o,24,19918,2170794l
o,24,19919,2178316l
o,24,19920,2186514l
o,24,19921,2192664l
o,24,19922,2200350l
o,24,19923,2207012l
o,24,19924,2212650l
o,24,19925,2219824l
o,24,19926,2225976l
o,24,19927,2232636l
o,24,19928,2240324l
o,24,19929,2244424l
o,24,19930,2253648l
n,19931,2258774,2258788
Û,24,19931,2258930l
o,24,19932,2264064l
o,24,19933,2273526l
o,24,19934,2279676l
o,24,19935,2286336l
o,24,19936,2293512l
o,24,19937,2297266l
o,24,19938,2304274l
o,24,19939,2313496l
o,24,19940,2317600l
o,24,19941,2323910l
o,24,19942,2332970l
o,24,19943,2339118l
o,24,19944,2346804l
o,24,19945,2352954l
o,24,19946,2360130l
o,24,19947,2363882l
o,24,19948,2370448l
o,24,19949,2377108l
o,24,19950,2384628l
n,19951,2391804,2391818
ï,24,19951,2391960l
o,24,19952,2397956l
o,24,19953,2406154l
o,24,19954,2411280l
o,24,19955,2419478l
o,24,19956,2424604l
o,24,19957,2432802l
o,24,19958,2439464l
o,24,19959,2445102l
o,24,19960,2450390l
o,24,19961,2457050l
o,24,19962,2466620l
o,24,19963,2470722l
o,24,19964,2477034l
o,24,19965,2484974l
o,24,19966,2493174l
o,24,19967,2499322l
o,24,19968,2503936l
o,24,19969,2513158l
o,24,19970,2519308l
n,19971,2523922,2523936
,24,19971,2524078l
o,24,19972,2531098l
o,24,19973,2539296l
o,24,19974,2546470l
o,24,19975,2550572l
o,24,19976,2557746l
o,24,19977,2564408l
o,24,19978,2571072l
o,24,19979,2579780l
o,24,19980,2584394l
o,24,19981,2590196l
o,24,19982,2598126l
o,24,19983,2603416l
o,24,19984,2610936l
o,24,19985,2619646l
o,24,19986,2623400l
o,24,19987,2632460l
o,24,19988,2637074l
EC,1655,2368,   0,4023
ER,4011,   3,   8
o,24,19989,2643388l
o,24,19990,2652958l
n,19991,2657060,2657074
,24,19991,2657216l
o,24,19992,2663374l
o,24,19993,2670034l
o,24,19994,2679604l
o,24,19995,2684730l
o,24,19996,2690880l
o,24,19997,2698054l
o,24,19998,2705740l
o,24,19999,2710004l
o,24,20000,2716562l
o,24,20001,2726132l
o,24,20002,2729884l
o,24,20003,2739454l
o,24,20004,2743556l
o,24,20005,2751242l
o,24,20006,2756880l
o,24,20007,2766104l
o,24,20008,2769856l
o,24,20009,2776516l
o,24,20010,2783176l
n,20011,2792236,2792250
o,24,20011,2792392l
o,24,20012,2798900l
o,24,20013,2805050l
o,24,20014,2812224l
o,24,20015,2817862l
o,24,20016,2823662l
o,24,20017,2832628l
o,24,20018,2838266l
o,24,20019,2843904l
o,24,20020,2850566l
o,24,20021,2857742l
o,24,20022,2863540l
o,24,20023,2871574l
o,24,20024,2878236l
o,24,20025,2885410l
o,24,20026,2891560l
o,24,20027,2897200l
o,24,20028,2904886l
o,24,20029,2910522l
o,24,20030,2916836l
n,20031,2923416,2923430
o,24,20031,2923572l
o,24,20032,2933822l
o,24,20033,2937238l
o,24,20034,2943898l
o,24,20035,2951420l
o,24,20036,2957220l
o,24,20037,2966276l
o,24,20038,2970892l
o,24,20039,2978578l
