534,19657574l
o,24,22535,19663900l
o,24,22536,19672436l
o,24,22537,19677564l
EC,2243,27794,   0,30037
ER,30001,  28,   8
o,24,22538,19683890l
o,24,22539,19690888l
o,24,22540,19699086l
o,24,22541,19706772l
o,24,22542,19712412l
o,24,22543,19718560l
o,24,22544,19723860l
o,24,22545,19733856l
o,24,22546,19739496l
o,24,22547,19745644l
o,24,22548,19752306l
o,24,22549,19758968l
o,24,22550,19764268l
n,22551,19771778,19771792
o,24,22551,19771946l
o,24,22552,19780664l
o,24,22553,19785278l
o,24,22554,19793478l
o,24,22555,19800652l
o,24,22556,19805268l
o,24,22557,19812704l
o,24,22558,19820902l
o,24,22559,19825516l
o,24,22560,19834226l
o,24,22561,19839352l
o,24,22562,19844650l
o,24,22563,19852160l
o,24,22564,19860874l
o,24,22565,19867538l
o,24,22566,19874712l
o,2[INFO: Main      ] Starting Contiki-NG-release/v4.6-69-g3607926aa-dirty
[INFO: Main      ] - Routing: RPL Lite
[INFO: Main      ] - Net: sicslowpan
[INFO: Main      ] - MAC: CSMA
[INFO: Main      ] - 802.15.4 PANID: 0xabcd
[INFO: Main      ] - 802.15.4 Default channel: 26
[INFO: Main      ] Node ID: 56377
[INFO: Main      ] Link-layer address: 0012.4b00.1204.dc39
[INFO: Main      ] Tentative link-local IPv6 address: fe80::212:4b00:1204:dc39
[INFO: CC26xx/CC13xx] TI CC2650 SensorTag
[INFO: CC26xx/CC13xx]  RF: Channel 26, PANID 0xABCD
inicio:19300
Press a button to request /test/hello
EC,1021,   0,   0,1021
ER,1012,   0,   8
ep: coap://[fd00::212:4b00:a55:dd05], 0
seguro 1: 1042340
i,47993,1042448,1042462
|oximeter
es un oximetro jeje
n,47994,1045886,1045900
o,36,47994,1048140l
o,36,63991,1054590l
o,36,63992,1066154l
o,36,63993,1075374l
o,36,63994,1084250l
o,36,63995,1094494l
o,36,63996,1105086l
o,36,63997,1116870l
o,36,63998,1125578l
o,36,63999,1137872l
o,36,64000,1148118l
o,36,64001,1156836l
o,36,64002,1166222l
o,36,64003,1176396l
o,36,64004,1188014l
o,36,64005,1197236l
o,36,64006,1207134l
o,36,64007,1217380l
o,36,64008,1229510l
o,36,64009,1238698l
n,64010,1249968,1249984
o,36,64010,1250126l
o,36,64011,1260730l
o,36,64012,1269950l
o,36,64013,1280196l
o,36,64014,1291472l
o,36,64015,1302232l
o,36,64016,1311452l
o,36,64017,1322214l
EC,1590, 432,   0,2022
ER,2012,   1,   8
o,36,64018,1331436l
o,36,64019,1342196l
o,36,64020,1353466l
o,36,64021,1362690l
o,36,64022,1372934l
o,36,64023,1383694l
o,36,64024,1391544l
o,36,64025,1404076l
o,36,64026,1414322l
o,36,64027,1423036l
o,36,64028,1433796l
o,36,64029,1445066l
n,64030,1454290,1454304
o,36,64030,1454446l
o,36,64031,1465050l
o,36,64032,1473410l
o,36,64033,1485998l
o,36,64034,1494196l
o,36,64035,1506490l
o,36,64036,1517248l
o,36,64037,1526470l
o,36,64038,1536716l
o,36,64039,1547476l
o,36,64040,1556702l
o,36,64041,1567974l
o,36,64042,1575822l
o,36,64043,1587884l
o,36,64044,1596594l
o,36,64045,1609400l
o,36,64046,1616740l
o,36,64047,1628356l
o,36,64048,1639114l
o,36,64049,1647824l
n,64050,1658584,1658598
o,36,64050,1658740l
o,36,64051,1668320l
o,36,64052,1678564l
o,36,64053,1691380l
o,36,64054,1698718l
o,36,64055,1711280l
o,36,64056,1721528l
o,36,64057,1729726l
o,36,64058,1742532l
o,36,64059,1750730l
o,36,64060,1762512l
o,36,64061,1770710l
o,36,64062,1783516l
o,36,64063,1793252l
o,36,64064,1801100l
o,36,64065,1812144l
o,36,64066,1821882l
o,36,64067,1832128l
o,36,64068,1842024l
o,36,64069,1855184l
n,64070,1863892,1863906
o,36,64070,1864050l
o,36,64071,1873116l
o,36,64072,1883364l
o,36,64073,1895660l
o,36,64074,1906416l
o,36,64075,1913752l
o,36,64076,1925294l
o,36,64077,1937078l
o,36,64078,1945274l
o,36,64079,1955014l
o,36,64080,1967820l
o,36,64081,1975158l
EC,1604,1418,   0,3023
ER,3012,   2,   8
o,36,64082,1985752l
o,36,64083,1995650l
o,36,64084,2007214l
o,36,64085,2017462l
o,36,64086,2027198l
o,36,64087,2036930l
o,36,64088,2049226l
o,36,64089,2057934l
n,64090,2069718,2069732
o,36,64090,2069874l
o,36,64091,2079454l
o,36,64092,2088682l
o,36,64093,2098066l
o,36,64094,2110128l
o,36,64095,2120886l
o,36,64096,2131642l
o,36,64097,2138982l
o,36,64098,2151114l
o,36,64099,2161360l
o,36,64100,2170068l
o,36,64101,2181850l
o,36,64102,2192096l
o,36,64103,2202342l
o,36,64104,2213612l
o,36,64105,2222328l
o,36,64106,2233598l
o,36,64107,2241796l
o,36,64108,2254090l
o,36,64109,2264848l
n,64110,2272186,2272200
o,36,64110,2272342l
o,36,64111,2285236l
o,36,64112,2294456l
o,36,64113,2305726l
o,36,64114,2314438l
o,36,64115,2325706l
o,36,64116,2334418l
o,36,64117,2345686l
o,36,64118,2356964l
o,36,64119,2366184l
o,36,64120,2374546l
o,36,64121,2384724l
o,36,64122,2395830l
o,36,64123,2408122l
o,36,64124,2417348l
o,36,64125,2426058l
o,36,64126,2438862l
o,36,64127,2449108l
o,36,64128,2458844l
o,36,64129,2469090l
n,64130,2479336,2479350
o,36,64130,2479494l
o,36,64131,2487544l
o,36,64132,2497438l
o,36,64133,2507606l
o,36,64134,2517848l
o,36,64135,2529978l
o,36,64136,2539712l
o,36,64137,2551494l
o,36,64138,2561230l
o,36,64139,2570450l
o,36,64140,2579674l
o,36,64141,2590432l
o,36,64142,2601188l
o,36,64143,2610060l
o,36,64144,2622648l
o,36,64145,2631360l
EC,1619,2404,   0,4023
ER,4012,   2,   8
o,36,64146,2642120l
o,36,64147,2652876l
o,36,64148,2662098l
o,36,64149,2671484l
n,64150,2681730,2681744
o,36,64150,2681886l
o,36,64151,2694376l
o,36,64152,2702572l
o,36,64153,2713844l
o,36,64154,2725626l
o,36,64155,2735360l
o,36,64156,2745608l
o,36,64157,2753812l
o,36,64158,2763708l
o,36,64159,2775730l
o,36,64160,2785466l
o,36,64161,2795710l
o,36,64162,2806982l
o,36,64163,2814832l
o,36,64164,2825076l
o,36,64165,2836182l
o,36,64166,2847452l
o,36,64167,2857186l
o,36,64168,2868458l
o,36,64169,2879216l
n,64170,2888444,2888458
o,36,64170,2888600l
o,36,64171,2897666l
o,36,64172,2907914l
o,36,64173,2919184l
o,36,64174,2928406l
o,36,64175,2939678l
o,36,64176,2950436l
o,36,64177,2958284l
o,36,64178,2969782l
o,36,64179,2981050l
o,36,64180,2991808l
o,36,64181,3001032l
o,36,64182,3009742l
o,36,64183,3021530l
o,36,64184,3031774l
o,36,64185,3042022l
o,36,64186,3051242l
o,36,64187,3060628l
o,36,64188,3071158l
o,36,64189,3082430l
n,64190,3091302,3091316
o,36,64190,3091460l
o,36,64191,3101550l
o,36,64192,3113678l
o,36,64193,3123924l
o,36,64194,3134172l
o,36,64195,3144416l
o,36,64196,3154666l
o,36,64197,3164912l
o,36,64198,3174646l
o,36,64199,3183870l
o,36,64200,3195652l
o,36,64201,3206920l
o,36,64202,3217168l
o,36,64203,3225880l
o,36,64204,3235100l
o,36,64205,3247906l
o,36,64206,3255244l
o,36,64207,3265718l
o,36,64208,3276990l
o,36,64209,3286220l
EC,1633,3390,   0,5024
ER,5012,   3,   8
n,64210,3297490,3297504
o,36,64210,3297646l
o,36,64211,3307740l
o,36,64212,3319008l
o,36,64213,3326856l
o,36,64214,3337450l
o,36,64215,3349744l
o,36,64216,3358454l
o,36,64217,3367838l
o,36,64218,3378870l
o,36,64219,3389118l
o,36,64220,3400900l
o,36,64221,3411658l
o,36,64222,3419862l
o,36,64223,3431134l
o,36,64224,3441890l
o,36,64225,3449738l
o,36,64226,3461356l
o,36,64227,3470228l
o,36,64228,3480412l
o,36,64229,3492030l
n,64230,3501252,3501266
o,36,64230,3501408l
o,36,64231,3512016l
o,36,64232,3523796l
o,36,64233,3533018l
o,36,64234,3542750l
o,36,64235,3552142l
o,36,64236,3564784l
o,36,64237,3574004l
o,36,64238,3584764l
o,36,64239,3595010l
o,36,64240,3604742l
o,36,64241,3616528l
o,36,64242,3626260l
o,36,64243,3637018l
o,36,64244,3647266l
o,36,64245,3656488l
o,36,64246,3667762l
o,36,64247,3677494l
o,36,64248,3686720l
o,36,64249,3695594l
n,64250,3706044,3706058
o,36,64250,3706200l
o,36,64251,3717830l
o,36,64252,3729098l
o,36,64253,3738320l
o,36,64254,3749080l
o,36,64255,3759328l
o,36,64256,3770086l
o,36,64257,3780330l
o,36,64258,3790064l
o,36,64259,3799802l
o,36,64260,3808160l
o,36,64261,3820738l
o,36,64262,3828588l
o,36,64263,3841228l
o,36,64264,3851474l
o,36,64265,3860696l
o,36,64266,3870432l
o,36,64267,3881702l
o,36,64268,3890064l
o,36,64269,3901682l
n,64270,3910906,3910920
o,36,64270,3911062l
o,36,64271,3922688l
o,36,64272,3931910l
o,36,64273,3941298l
EC,1648,4375,   0,6024
ER,6011,   4,   8
o,36,64274,3951822l
o,36,64275,3963604l
o,36,64276,3972828l
o,36,64277,3983072l
o,36,64278,3995366l
o,36,64279,4004074l
o,36,64280,4012954l
o,36,64281,4023998l
o,36,64282,4035780l
o,36,64283,4045002l
o,36,64284,4054226l
o,36,64285,4066006l
o,36,64286,4074368l
o,36,64287,4087012l
o,36,64288,4095210l
o,36,64289,4105458l
n,64290,4116728,4116742
o,36,64290,4116884l
o,36,64291,4127486l
o,36,64292,4137732l
o,36,64293,4146958l
o,36,64294,4156690l
o,36,64295,4169498l
o,36,64296,4177184l
o,36,64297,4188966l
o,36,64298,4198186l
o,36,64299,4208432l
o,36,64300,4218686l
o,36,64301,4230466l
o,36,64302,4241226l
o,36,64303,4250448l
o,36,64304,4260694l
o,36,64305,4271452l
o,36,64306,4279650l
o,36,64307,4290920l
o,36,64308,4300142l
o,36,64309,4310390l
n,64310,4320288,4320302
o,36,64310,4320444l
o,36,64311,4330342l
o,36,64312,4342470l
o,36,64313,4352208l
o,36,64314,4363990l
o,36,64315,4373212l
o,36,64316,4381922l
o,36,64317,4392682l
o,36,64318,4404974l
o,36,64319,4413174l
o,36,64320,4423932l
o,36,64321,4435716l
o,36,64322,4445450l
o,36,64323,4455182l
o,36,64324,4463544l
o,36,64325,4475076l
o,36,64326,4483956l
o,36,64327,4495574l
o,36,64328,4506330l
o,36,64329,4515552l
n,64330,4525800,4525814
o,36,64330,4525956l
o,36,64331,4537072l
o,36,64332,4545784l
o,36,64333,4557566l
o,36,64334,4565926l
o,36,64335,4576962l
o,36,64336,4588742l
o,36,64337,4597968l
EC,1663,5361,   0,7025
ER,7011,   5,   8
o,36,64338,4609238l
o,36,64339,4617092l
o,36,64340,4628198l
o,36,64341,4638444l
o,36,64342,4649714l
o,36,64343,4660472l
o,36,64344,4670208l
o,36,64345,4679430l
o,36,64346,4691724l
o,36,64347,4700946l
o,36,64348,4710680l
o,36,64349,4721950l
n,64350,4729800,4729814
o,36,64350,4729956l
o,36,64351,4740806l
o,36,64352,4752590l
o,36,64353,4763348l
o,36,64354,4770686l
o,36,64355,4781796l
o,36,64356,4794088l
o,36,64357,4802286l
o,36,64358,4811674l
o,36,64359,4824770l
o,36,64360,4834506l
o,36,64361,4845264l
o,36,64362,4852948l
o,36,64363,4863194l
o,36,64364,4873092l
o,36,64365,4886250l
o,36,64366,4894450l
o,36,64367,4904694l
o,36,64368,4915966l
o,36,64369,4925186l
n,64370,4935434,4935448
o,36,64370,4935590l
o,36,64371,4944822l
o,36,64372,4955338l
o,36,64373,4967632l
o,36,64374,4976856l
o,36,64375,4985726l
o,36,64376,4995972l
o,36,64377,5006564l
o,36,64378,5017838l
o,36,64379,5027572l
o,36,64380,5039866l
o,36,64381,5048578l
o,36,64382,5058822l
o,36,64383,5067696l
o,36,64384,5079756l
o,36,64385,5090512l
o,36,64386,5099734l
o,36,64387,5109470l
o,36,64388,5121250l
o,36,64389,5129100l
n,64390,5141230,5141244
o,36,64390,5141386l
o,36,64391,5149598l
o,36,64392,5159784l
o,36,64393,5170378l
o,36,64394,5181648l
o,36,64395,5191382l
o,36,64396,5201632l
o,36,64397,5211366l
o,36,64398,5222636l
o,36,64399,5231856l
o,36,64400,5244152l
o,36,64401,5252352l
EC,1677,6348,   0,8025
ER,8011,   5,   8
o,36,64402,5262498l
o,36,64403,5272424l
o,36,64404,5282674l
o,36,64405,5293780l
o,36,64406,5306074l
o,36,64407,5314274l
o,36,64408,5324008l
o,36,64409,5335788l
n,64410,5347060,5347076
o,36,64410,5347218l
o,36,64411,5356798l
o,36,64412,5366534l
o,36,64413,5374892l
o,36,64414,5386440l
o,36,64415,5396172l
o,36,64416,5407954l
o,36,64417,5417180l
o,36,64418,5428450l
o,36,64419,5438184l
o,36,64420,5447406l
o,36,64421,5457142l
o,36,64422,5467038l
o,36,64423,5478088l
o,36,64424,5488848l
o,36,64425,5500118l
o,36,64426,5510364l
o,36,64427,5518214l
o,36,64428,5528806l
o,36,64429,5538704l
n,64430,5551350,5551364
o,36,64430,5551508l
o,36,64431,5560062l
o,36,64432,5569448l
o,36,64433,5582024l
o,36,64434,5591246l
o,36,64435,5602516l
o,36,64436,5612250l
o,36,64437,5622496l
o,36,64438,5632742l
o,36,64439,5641102l
o,36,64440,5651696l
o,36,64441,5661594l
o,36,64442,5672136l
o,36,64443,5682900l
o,36,64444,5694682l
o,36,64445,5704416l
o,36,64446,5712778l
o,36,64447,5723024l
o,36,64448,5733266l
o,36,64449,5745396l
n,64450,5755644,5755658
o,36,64450,5755800l
o,36,64451,5766404l
o,36,64452,5777162l
o,36,64453,5784848l
o,36,64454,5796630l
o,36,64455,5807388l
o,36,64456,5817640l
o,36,64457,5825490l
o,36,64458,5837002l
o,36,64459,5845876l
o,36,64460,5859028l
o,36,64461,5866364l
o,36,64462,5879006l
o,36,64463,5888230l
o,36,64464,5898476l
o,36,64465,5909748l
EC,1692,7334,   0,9026
ER,9011,   6,   8
o,36,64466,5919482l
