[INFO: Main      ] Starting Contiki-NG-release/v4.6-69-g3607926aa-dirty
[INFO: Main      ] - Routing: RPL Lite
[INFO: Main      ] - Net: sicslowpan
[INFO: Main      ] - MAC: CSMA
[INFO: Main      ] - 802.15.4 PANID: 0xabcd
[INFO: Main      ] - 802.15.4 Default channel: 26
[INFO: Main      ] Node ID: 56377
[INFO: Main      ] Link-layer address: 0012.4b00.1204.dc39
[INFO: Main      ] Tentative link-local IPv6 address: fe80::212:4b00:1204:dc39
[INFO: CC26xx/CC13xx] TI CC2650 SensorTag
[INFO: CC26xx/CC13xx]  RF: Channel 26, PANID 0xABCD
inicio:19300
Press a button to request /test/hello
EC,1021,   0,   0,1021
ER,1012,   0,   8
ep: coap://[fd00::212:4b00:a55:dd05], 0
seguro 1: 922340
i,25799,922442,922456
|oximeter
es un oximetro jeje
n,25800,928968,928984
o,36,25800,930728l
o,36,58838,940846l
o,36,58839,953140l
o,36,58840,962364l
o,36,58841,973632l
o,36,58842,981830l
o,36,58843,991208l
o,36,58844,1002832l
o,36,58845,1012054l
o,36,58846,1023842l
o,36,58847,1035112l
o,36,58848,1044334l
o,36,58849,1053556l
o,36,58850,1063294l
o,36,58851,1073450l
o,36,58852,1083352l
o,36,58853,1094456l
o,36,58854,1105726l
o,36,58855,1116994l
o,36,58856,1126216l
n,58857,1136464,1136478
o,36,58857,1136620l
o,36,58858,1146200l
o,36,58859,1155940l
o,36,58860,1168234l
o,36,58861,1178480l
o,36,58862,1185818l
o,36,58863,1198898l
o,36,58864,1208630l
o,36,58865,1217342l
o,36,58866,1227076l
o,36,58867,1239882l
o,36,58868,1250128l
o,36,58869,1259862l
o,36,58870,1267714l
o,36,58871,1277904l
o,36,58872,1290038l
o,36,58873,1298400l
o,36,58874,1310016l
o,36,58875,1319240l
EC,1409, 613,   0,2022
ER,2012,   1,   8
o,36,58876,1331536l
n,58877,1339732,1339746
o,36,58877,1339888l
o,36,58878,1352030l
o,36,58879,1360742l
o,36,58880,1372010l
o,36,58881,1380374l
o,36,58882,1393452l
o,36,58883,1402674l
o,36,58884,1413434l
o,36,58885,1422148l
o,36,58886,1434442l
o,36,58887,1444688l
o,36,58888,1452376l
o,36,58889,1462276l
o,36,58890,1472812l
o,36,58891,1483574l
o,36,58892,1493308l
o,36,58893,1503210l
o,36,58894,1514308l
o,36,58895,1526090l
o,36,58896,1535826l
n,58897,1544536,1544550
o,36,58897,1544692l
o,36,58898,1556506l
o,36,58899,1564628l
o,36,58900,1574872l
o,36,58901,1586488l
o,36,58902,1596222l
o,36,58903,1605956l
o,36,58904,1617228l
o,36,58905,1627986l
o,36,58906,1638744l
o,36,58907,1648478l
o,36,58908,1658724l
o,36,58909,1669994l
o,36,58910,1679218l
o,36,58911,1688958l
o,36,58912,1699716l
o,36,58913,1708424l
o,36,58914,1719694l
o,36,58915,1730456l
o,36,58916,1738818l
n,58917,1751858,1751872
o,36,58917,1752014l
o,36,58918,1760056l
o,36,58919,1769790l
o,36,58920,1781574l
o,36,58921,1791308l
o,36,58922,1800532l
o,36,58923,1811290l
o,36,58924,1822566l
o,36,58925,1832810l
o,36,58926,1842542l
o,36,58927,1852790l
o,36,58928,1863548l
o,36,58929,1874818l
o,36,58930,1885066l
o,36,58931,1894800l
o,36,58932,1904534l
o,36,58933,1914268l
o,36,58934,1925026l
o,36,58935,1934248l
o,36,58936,1943636l
n,58937,1953756,1953770
o,36,58937,1953912l
