[INFO: Main      ] Starting Contiki-NG-release/v4.6-69-g3607926aa-dirty
[INFO: Main      ] - Routing: RPL Lite
[INFO: Main      ] - Net: sicslowpan
[INFO: Main      ] - MAC: CSMA
[INFO: Main      ] - 802.15.4 PANID: 0xabcd
[INFO: Main      ] - 802.15.4 Default channel: 26
[INFO: Main      ] Node ID: 56377
[INFO: Main      ] Link-layer address: 0012.4b00.1204.dc39
[INFO: Main      ] Tentative link-local IPv6 address: fe80::212:4b00:1204:dc39
[INFO: CC26xx/CC13xx] TI CC2650 SensorTag
[INFO: CC26xx/CC13xx]  RF: Channel 26, PANID 0xABCD
inicio:19302
Press a button to request /test/hello
EC,1021,   0,   0,1021
ER,1012,   0,   8
ep: coap://[fd00::212:4b00:a55:dd05], 0
seguro 1: 827430
i,12219,827532,827546
|oximeter
es un oximetro jeje
n,12220,834984,834998
o,4,12220,839930l
o,4,8369,842646l
o,4,8370,845724l
o,4,8371,845944l
o,4,8372,846484l
o,4,8373,847512l
o,4,8374,849054l
o,4,8375,849568l
o,4,8376,849792l
o,4,8377,852652l
o,4,8378,854192l
o,4,8379,856756l
o,4,8380,858814l
o,4,8381,859034l
o,4,8382,860352l
o,4,8383,860864l
o,4,8384,861892l
o,4,8385,862550l
o,4,8386,864972l
o,4,8387,866512l
n,8388,869594,869608
�,4,8388,869732l
o,4,8389,872160l
o,4,8390,872382l
o,4,8391,872602l
o,4,8392,873622l
o,4,8393,877220l
o,4,8394,880298l
o,4,8395,883380l
o,4,8396,885944l
o,4,8397,887486l
o,4,8398,889028l
o,4,8399,892110l
o,4,8400,894168l
o,4,8401,894680l
o,4,8402,895192l
o,4,8403,896366l
o,4,8404,898790l
o,4,8405,901870l
o,4,8406,902894l
o,4,8407,905606l
n,8408,906490,906504
�,4,8408,906628l
o,4,8409,907518l
o,4,8410,908030l
o,4,8411,910598l
o,4,8412,913312l
o,4,8413,916392l
o,4,8414,916610l
o,4,8415,918684l
o,4,8416,921764l
o,4,8417,922274l
o,4,8418,924330l
o,4,8419,927042l
o,4,8420,927410l
o,4,8421,929468l
o,4,8422,931666l
o,4,8423,933206l
o,4,8424,936286l
o,4,8425,937826l
o,4,8426,938046l
n,8428,940844,940858
�,4,8428,940984l
o,4,8429,942594l
o,4,8430,943252l
o,4,8431,943912l
o,4,8432,944282l
o,4,8434,945454l
o,4,8435,945674l
o,4,8436,947868l
o,4,8437,949408l
o,4,8438,950432l
o,4,8439,953146l
o,4,8440,953366l
o,4,8441,956572l
o,4,8442,958114l
o,4,8443,959288l
o,4,8444,962368l
o,4,8445,964276l
o,4,8446,965450l
o,4,8447,968532l
n,8448,971610,971626
,4,8448,971750l
o,4,8449,974908l
o,4,8450,975510l
o,4,8451,976536l
o,4,8452,979250l
o,4,8453,979468l
o,4,8454,979688l
o,4,8455,980776l
o,4,8457,982684l
o,4,8459,984228l
o,4,8460,984742l
o,4,8461,986940l
o,4,8462,989340l
o,4,8463,992420l
o,4,8464,993960l
o,4,8465,996526l
o,4,8466,996744l
o,4,8467,998068l
n,8468,999240,999254
,4,8468,999380l
o,4,8469,1001154l
o,4,8470,1003206l
o,4,8471,1004746l
o,4,8472,1006286l
o,4,8473,1008494l
o,4,8474,1009364l
o,4,8475,1011930l
o,4,8476,1012150l
o,4,8477,1014582l
o,4,8478,1014938l
o,4,8479,1018020l
o,4,8480,1018238l
o,4,8481,1019206l
o,4,8482,1021102l
