[INFO: Main      ] Starting Contiki-NG-release/v4.6-69-g3607926aa-dirty
[INFO: Main      ] - Routing: RPL Lite
[INFO: Main      ] - Net: sicslowpan
[INFO: Main      ] - MAC: CSMA
[INFO: Main      ] - 802.15.4 PANID: 0xabcd
[INFO: Main      ] - 802.15.4 Default channel: 26
[INFO: Main      ] Node ID: 56581
[INFO: Main      ] Link-layer address: 0012.4b00.0a55.dd05
[INFO: Main      ] Tentative link-local IPv6 address: fe80::212:4b00:a55:dd05
[INFO: CC26xx/CC13xx] TI CC2650 SensorTag
[INFO: CC26xx/CC13xx]  RF: Channel 26, PANID 0xABCD
EC,  30, 991,   0,1021
ER,1011,   1,   8
o,12219,831718,831730
o,12220,837406,837418
o,8369,837740,837750
o,8370,839280,839290
o,8371,840822,840832
o,8372,842362,842374
o,8373,843902,843912
o,8374,845442,845454
o,8375,846860,846870
o,8376,848402,848412
o,8377,849944,849956
o,8378,851484,851494
o,8379,853024,853034
o,8380,854564,854574
o,8381,856104,856114
o,8382,857646,857656
o,8383,859186,859198
o,8384,860940,860952
o,8385,862266,862278
o,8386,863806,863818
o,8387,865346,865358
o,8388,866886,866898
o,8389,868426,868436
o,8390,869966,869976
o,8391,871506,871516
o,8392,872970,872982
o,8393,874512,874524
o,8394,876052,876062
o,8395,877592,877602
o,8396,879132,879142
o,8397,880672,880682
o,8398,882212,882222
o,8399,883752,883762
o,8400,885292,885302
o,8401,886834,886844
o,8402,888376,888386
o,8403,889918,889928
o,8404,891458,891468
o,8405,893000,893010
o,8406,894754,894764
o,8407,896082,896094
o,8408,897622,897632
o,8409,899162,899174
o,8410,900702,900712
o,8411,902242,902252
o,8412,903784,903796
o,8413,905324,905336
o,8414,906864,906876
o,8415,908406,908418
o,8416,909946,909956
o,8417,911488,911498
o,8418,913028,913040
o,8419,914568,914578
o,8420,916108,916120
o,8421,917516,917526
o,8422,919056,919068
o,8423,920596,920608
o,8424,922348,922358
o,8425,923676,923688
o,8426,925218,925230
o,8427,926758,926770
o,8428,928300,928312
o,8429,929840,929852
o,8430,931382,931394
o,8431,932922,932934
