49179,19617580l
o,24,49180,19622706l
o,24,49181,19629368l
o,24,49182,19637054l
o,24,49183,19642180l
o,24,49184,19647994l
o,24,49185,19656526l
o,24,49186,19661652l
o,24,49187,19669342l
o,24,49188,19674982l
EC,1944,28092,   0,30037
ER,30001,  28,   8
o,24,49189,19681822l
o,24,49190,19688388l
o,24,49191,19695898l
o,24,49192,19703584l
o,24,49193,19711270l
o,24,49194,19716910l
n,49195,19724084,19724098
o,24,49195,19724252l
o,24,49196,19730922l
o,24,49197,19735712l
o,24,49198,19743512l
o,24,49199,19751714l
o,24,49200,19756842l
o,24,49201,19764016l
o,24,49202,19769654l
o,24,49203,19775978l
o,24,49204,19783486l
o,24,49205,19791174l
o,24,49206,19795962l
o,24,49207,19802958l
o,24,49208,19811160l
o,24,49209,19818338l
o,24,49210,19826024l
o,24,49211,19832686l
o,24,49212,19837810l
o,24,49213,19845498l
o,24,49214,19851648l
n,49215,19856774,19856790
o,24,49215,19856942l
o,24,49216,19864462[INFO: Main      ] Starting Contiki-NG-release/v4.6-69-g3607926aa-dirty
[INFO: Main      ] - Routing: RPL Lite
[INFO: Main      ] - Net: sicslowpan
[INFO: Main      ] - MAC: CSMA
[INFO: Main      ] - 802.15.4 PANID: 0xabcd
[INFO: Main      ] - 802.15.4 Default channel: 26
[INFO: Main      ] Node ID: 56377
[INFO: Main      ] Link-layer address: 0012.4b00.1204.dc39
[INFO: Main      ] Tentative link-local IPv6 address: fe80::212:4b00:1204:dc39
[INFO: CC26xx/CC13xx] TI CC2650 SensorTag
[INFO: CC26xx/CC13xx]  RF: Channel 26, PANID 0xABCD
inicio:19298
Press a button to request /test/hello
EC,1021,   0,   0,1021
ER,1012,   0,   8
EC,2021,   0,   0,2021
ER,2012,   0,   8
ep: coap://[fd00::212:4b00:a55:dd05], 0
seguro 1: 1449336
i,5419,1449444,1449458
|oximeter
es un oximetro jeje
n,5420,1454834,1454850
o,36,5420,1461334l
o,36,35339,1463900l
o,36,35340,1476194l
o,36,35341,1486440l
o,36,35342,1495662l
o,36,35343,1504886l
o,36,35344,1514618l
o,36,35345,1525158l
o,36,35346,1534544l
o,36,35347,1545650l
o,36,35348,1555388l
o,36,35349,1565286l
o,36,35350,1577416l
o,36,35351,1586638l
o,36,35352,1598930l
o,36,35353,1609178l
o,36,35354,1619424l
o,36,35355,1627112l
o,36,35356,1637870l
o,36,35357,1647254l
n,35358,1657770,1657784
o,36,35358,1657926l
o,36,35359,1668528l
o,36,35360,1679802l
o,36,35361,1688168l
o,36,35362,1699784l
o,36,35363,1710542l
o,36,35364,1720788l
o,36,35365,1731034l
o,36,35366,1741282l
o,36,35367,1751016l
o,36,35368,1759890l
o,36,35369,1770920l
o,36,35370,1781680l
o,36,35371,1791412l
o,36,35372,1802172l
o,36,35373,1811906l
o,36,35374,1822158l
o,36,35375,1832916l
o,36,35376,1844700l
o,36,35377,1853920l
n,35378,1864168,1864182
o,36,35378,1864324l
o,36,35379,1874928l
o,36,35380,1885176l
o,36,35381,1893024l
o,36,35382,1904564l
o,36,35383,1913786l
o,36,35384,1923682l
o,36,35385,1935812l
o,36,35386,1946058l
o,36,35387,1955286l
o,36,35388,1967580l
o,36,35389,1974922l
EC,2216, 805,   0,3022
ER,3012,   2,   8
o,36,35390,1986474l
o,36,35391,1996208l
o,36,35392,2006454l
o,36,35393,2018238l
o,36,35394,2027460l
o,36,35395,2036332l
o,36,35396,2048974l
o,36,35397,2057684l
n,35398,2068954,2068970
o,36,35398,2069112l
o,36,35399,2080228l
o,36,35400,2087568l
o,36,35401,2100140l
o,36,35402,2108850l
o,36,35403,2119098l
o,36,35404,2130370l
o,36,35405,2141640l
o,36,35406,2151890l
o,36,35407,2160088l
o,36,35408,2171356l
o,36,35409,2180578l
o,36,35410,2190312l
o,36,35411,2202608l
o,36,35412,2212854l
o,36,35413,2223104l
o,36,35414,2231816l
o,36,35415,2243598l
o,36,35416,2252820l
o,36,35417,2264604l
n,35418,2273316,2273330
o,36,35418,2273472l
o,36,35419,2284076l
o,36,35420,2295346l
o,36,35421,2305080l
o,36,35422,2315838l
o,36,35423,2323174l
o,36,35424,2334124l
o,36,35425,2345908l
o,36,35426,2354112l
o,36,35427,2364010l
o,36,35428,2376650l
o,36,35429,2386384l
o,36,35430,2394744l
o,36,35431,2405850l
o,36,35432,2417634l
o,36,35433,2425482l
o,36,35434,2436012l
o,36,35435,2447794l
o,36,35436,2458042l
o,36,35437,2468286l
n,35438,2476998,2477012
o,36,35438,2477154l
o,36,35439,2487252l
o,36,35440,2498520l
o,36,35441,2510302l
o,36,35442,2519012l
o,36,35443,2527886l
o,36,35444,2539438l
o,36,35445,2551222l
o,36,35446,2559932l
o,36,35447,2571202l
o,36,35448,2581960l
o,36,35449,2592206l
o,36,35450,2599892l
o,36,35451,2609790l
o,36,35452,2621412l
o,36,35453,2630636l
EC,2231,1792,   0,4023
ER,4012,   2,   8
o,36,35454,2641394l
o,36,35455,2653176l
o,36,35456,2662910l
o,36,35457,2674180l
n,35458,2682380,2682394
o,36,35458,2682536l
o,36,35459,2693142l
o,36,35460,2702362l
o,36,35461,2712260l
o,36,35462,2723758l
o,36,35463,2732980l
o,36,35464,2742878l
o,36,35465,2753476l
o,36,35466,2763374l
o,36,35467,2773618l
o,36,35468,2786258l
o,36,35469,2794456l
o,36,35470,2805216l
o,36,35471,2814950l
o,36,35472,2826732l
o,36,35473,2835956l
o,36,35474,2845340l
o,36,35475,2855506l
o,36,35476,2868658l
o,36,35477,2877882l
n,35478,2887110,2887124
o,36,35478,2887266l
o,36,35479,2899406l
o,36,35480,2909140l
o,36,35481,2919384l
o,36,35482,2929122l
o,36,35483,2939366l
o,36,35484,2950638l
o,36,35485,2959348l
o,36,35486,2968220l
o,36,35487,2980786l
o,36,35488,2991034l
o,36,35489,3001790l
o,36,35490,3010500l
o,36,35491,3021776l
o,36,35492,3029624l
o,36,35493,3041242l
o,36,35494,3050464l
o,36,35495,3060710l
o,36,35496,3070956l
o,36,35497,3083768l
n,35498,3091966,3091980
o,36,35498,3092122l
o,36,35499,3102724l
o,36,35500,3112458l
o,36,35501,3123730l
o,36,35502,3133974l
o,36,35503,3142684l
o,36,35504,3152590l
o,36,35505,3164082l
o,36,35506,3175350l
o,36,35507,3183550l
o,36,35508,3195330l
o,36,35509,3205578l
o,36,35510,3213940l
o,36,35511,3226070l
o,36,35512,3237340l
o,36,35513,3246562l
o,36,35514,3257832l
o,36,35515,3267054l
o,36,35516,3278324l
o,36,35517,3286018l
EC,2245,2778,   0,5024
ER,5012,   3,   8
