939,19607968l
o,4,61940,19608820l
o,4,61941,19611904l
o,4,61942,19612414l
o,4,61943,19612812l
o,4,61944,19614904l
n,61945,19615126,19615140
o,4,61945,19615294l
o,4,61946,19617480l
o,4,61947,19619508l
o,4,61948,19619730l
o,4,61949,19621564l
o,4,61950,19622590l
o,4,61951,19624646l
o,4,61952,19626186l
o,4,61953,19627212l
o,4,61954,19628752l
o,4,61955,19628976l
o,4,61956,19629956l
o,4,61957,19630294l
o,4,61958,19632352l
o,4,61959,19634918l
o,4,61960,19636120l
o,4,61961,19636458l
o,4,61962,19637660l
o,4,61963,19638514l
o,4,61964,19639542l
n,61965,19640056,19640070
o,4,61965,19640224l
o,4,61966,19641084l
o,4,61967,19642626l
o,4,6[INFO: Main      ] Starting Contiki-NG-release/v4.6-69-g3607926aa-dirty
[INFO: Main      ] - Routing: RPL Lite
[INFO: Main      ] - Net: sicslowpan
[INFO: Main      ] - MAC: CSMA
[INFO: Main      ] - 802.15.4 PANID: 0xabcd
[INFO: Main      ] - 802.15.4 Default channel: 26
[INFO: Main      ] Node ID: 56377
[INFO: Main      ] Link-layer address: 0012.4b00.1204.dc39
[INFO: Main      ] Tentative link-local IPv6 address: fe80::212:4b00:1204:dc39
[INFO: CC26xx/CC13xx] TI CC2650 SensorTag
[INFO: CC26xx/CC13xx]  RF: Channel 26, PANID 0xABCD
inicio:19298
Press a button to request /test/hello
EC,1020,   0,   0,1021
ER,1012,   0,   8
ep: coap://[fd00::212:4b00:a55:dd05], 0
seguro 1: 854600
i,26468,854702,854716
|oximeter
es un oximetro jeje
n,26469,857020,857034
o,24,26469,857910l
o,24,46376,860824l
o,24,46377,867998l
o,24,46378,872100l
o,24,46379,881324l
o,24,46380,885940l
o,24,46381,893628l
o,24,46382,898904l
o,24,46383,906950l
o,24,46384,912586l
o,24,46385,919760l
o,24,46386,927446l
o,24,46387,935132l
o,24,46388,940772l
o,24,46389,946922l
o,24,46390,954100l
o,24,46391,959376l
o,24,46392,966814l
o,24,46393,972602l
o,24,46394,981672l
n,46395,987822,987836
;,24,46395,987968l
o,24,46396,994624l
o,24,46397,1001286l
o,24,46398,1007948l
o,24,46399,1014610l
o,24,46400,1021788l
o,24,46401,1028450l
o,24,46402,1035622l
o,24,46403,1041774l
o,24,46404,1047412l
o,24,46405,1053562l
o,24,46406,1061760l
o,24,46407,1067398l
o,24,46408,1076108l
o,24,46409,1082258l
o,24,46410,1087138l
o,24,46411,1094316l
o,24,46412,1100116l
o,24,46413,1108662l
o,24,46414,1114812l
n,46415,1123012,1123026
O,24,46415,1123168l
o,24,46416,1128654l
o,24,46417,1134288l
o,24,46418,1140438l
o,24,46419,1148124l
o,24,46420,1154790l
o,24,46421,1163500l
o,24,46422,1169650l
o,24,46423,1176312l
o,24,46424,1181438l
o,24,46425,1189124l
o,24,46426,1196810l
o,24,46427,1200912l
o,24,46428,1207576l
o,24,46429,1215772l
o,24,46430,1221416l
o,24,46431,1230638l
o,24,46432,1235762l
o,24,46433,1243448l
o,24,46434,1249602l
n,46435,1256776,1256790
c,24,46435,1256932l
o,24,46436,1262926l
o,24,46437,1268052l
o,24,46438,1274366l
o,24,46439,1283230l
o,24,46440,1288874l
o,24,46441,1294674l
o,24,46442,1301334l
o,24,46443,1307994l
o,24,46444,1316542l
o,24,46445,1321666l
o,24,46446,1329866l
EC,1312, 709,   0,2022
ER,2012,   1,   8
o,24,46447,1337504l
o,24,46448,1342116l
o,24,46449,1350828l
o,24,46450,1357494l
o,24,46451,1362106l
o,24,46452,1368770l
o,24,46453,1375084l
o,24,46454,1382094l
n,46455,1390804,1390818
w,24,46455,1390960l
o,24,46456,1397976l
o,24,46457,1402080l
o,24,46458,1410788l
o,24,46459,1417962l
o,24,46460,1425140l
o,24,46461,1430266l
o,24,46462,1437952l
o,24,46463,1445126l
o,24,46464,1451276l
o,24,46465,1455890l
o,24,46466,1464088l
o,24,46467,1471262l
o,24,46468,1478436l
o,24,46469,1483562l
o,24,46470,1492276l
o,24,46471,1498938l
o,24,46472,1503042l
o,24,46473,1509702l
o,24,46474,1516364l
n,46475,1522678,1522692
‹,24,46475,1522834l
o,24,46476,1530530l
o,24,46477,1538216l
o,24,46478,1545390l
o,24,46479,1551662l
o,24,46480,1557816l
o,24,46481,1566012l
o,24,46482,1571652l
o,24,46483,1577804l
o,24,46484,1585488l
o,24,46485,1590614l
o,24,46486,1596928l
o,24,46487,1604768l
o,24,46488,1610058l
o,24,46489,1618092l
o,24,46490,1624758l
o,24,46491,1632446l
o,24,46492,1637572l
o,24,46493,1645770l
o,24,46494,1650896l
n,46495,1657210,1657224
Ÿ,24,46495,1657366l
o,24,46496,1665694l
o,24,46497,1673892l
o,24,46498,1677994l
o,24,46499,1686194l
o,24,46500,1693886l
o,24,46501,1699010l
o,24,46502,1707722l
o,24,46503,1711824l
o,24,46504,1720020l
o,24,46505,1727706l
o,24,46506,1731808l
o,24,46507,1740518l
o,24,46508,1746158l
o,24,46509,1752818l
o,24,46510,1760510l
o,24,46511,1767686l
o,24,46512,1772298l
o,24,46513,1780498l
o,24,46514,1787158l
n,46515,1794846,1794860
³,24,46515,1795002l
o,24,46516,1798754l
o,24,46517,1806498l
o,24,46518,1812136l
o,24,46519,1819822l
o,24,46520,1828538l
o,24,46521,1832642l
o,24,46522,1840326l
o,24,46523,1845616l
o,24,46524,1853648l
o,24,46525,1859798l
o,24,46526,1867996l
o,24,46527,1872610l
o,24,46528,1880808l
o,24,46529,1886958l
o,24,46530,1895162l
o,24,46531,1899430l
o,24,46532,1906340l
o,24,46533,1912652l
o,24,46534,1920174l
n,46535,1926324,1926338
Ç,24,46535,1926480l
o,24,46536,1932638l
o,24,46537,1940672l
o,24,46538,1947332l
o,24,46539,1954508l
o,24,46540,1961176l
o,24,46541,1968862l
o,24,46542,1975526l
o,24,46543,1979790l
EC,1334,1687,   0,3022
ER,3011,   3,   8
o,24,46544,1988850l
o,24,46545,1993114l
o,24,46546,2000036l
o,24,46547,2006698l
o,24,46548,2013012l
o,24,46549,2021556l
o,24,46550,2027200l
o,24,46551,2035400l
o,24,46552,2040524l
o,24,46553,2049746l
o,24,46554,2053500l
n,46555,2063070,2063084
Û,24,46555,2063226l
o,24,46556,2069732l
o,24,46557,2073484l
o,24,46558,2082540l
o,24,46559,2087154l
o,24,46560,2093984l
o,24,46561,2100900l
o,24,46562,2107212l
o,24,46563,2113874l
o,24,46564,2120882l
o,24,46565,2128056l
o,24,46566,2133858l
o,24,46567,2143428l
o,24,46568,2148042l
o,24,46569,2155216l
o,24,46570,2162908l
o,24,46571,2168546l
o,24,46572,2176232l
o,24,46573,2183918l
o,24,46574,2190580l
n,46575,2194682,2194696
ï,24,46575,2194840l
o,24,46576,2201858l
o,24,46577,2209546l
o,24,46578,2216718l
o,24,46579,2223892l
