: 56581
[INFO: Main      ] Link-layer address: 0012.4b00.0a55.dd05
[INFO: Maù[INFO: Main      ] Starting Contiki-NG-release/v4.6-70-g9ff7b4bdb-dirty
[INFO: Main      ] - Routing: RPL Lite
[INFO: Main      ] - Net: sicslowpan
[INFO: Main      ] - MAC: CSMA
[INFO: Main      ] - 802.15.4 PANID: 0xabcd
[INFO: Main      ] - 802.15.4 Default channel: 26
[INFO: Main      ] Node ID: 56581
[INFO: Main      ] Link-layer address: 0012.4b00.0a55.dd05
[INFO: Main      ] Tentative link-local IPv6 address: fe80::212:4b00:a55:dd05
[INFO: CC26xx/CC13xx] TI CC2650 SensorTag
[INFO: CC26xx/CC13xx]  RF: Channel 26, PANID 0xABCD
EC,  23, 998,   0,1021
ER,1012,   1,   8
o,61915,904142,904154
o,61916,908062,908076
o,5424,909836,909850
o,5425,920082,920096
o,5426,930328,930342
o,5427,940574,940588
o,5428,950822,950834
o,5429,961066,961080
o,5430,971312,971326
o,5431,981558,981572
o,5432,991804,991818
o,5433,1002050,1002064
o,5434,1012296,1012310
o,5435,1022548,1022562
o,5436,1032796,1032810
o,5437,1043042,1043056
o,5438,1053288,1053302
o,5439,1063604,1063618
o,5440,1073850,1073864
o,5441,1084102,1084114
o,5442,1094346,1094360
o,5443,1104592,1104606
o,5444,1114638,1114652
o,5445,1124884,1124898
o,5446,1135402,1135416
o,5447,1145356,1145370
o,5448,1155608,1155622
o,5449,1165854,1165868
o,5450,1176104,1176118
o,5451,1186352,1186366
o,5452,1196598,1196612
o,5453,1206844,1206858
o,5454,1217094,1217106
o,5455,1227338,1227352
o,5456,1237516,1237530
o,5457,1247762,1247776
o,5458,1258008,1258022
o,5459,1268254,1268268
o,5460,1278500,1278514
o,5461,1288752,1288766
o,5462,1298996,1299010
o,5463,1309242,1309256
o,5464,1319440,1319454
o,5465,1329688,1329700
EC,  41,1980,   0,2022
ER,1997,  16,   8
o,5466,1339932,1339946
o,5467,1350160,1350172
o,5468,1360404,1360418
o,5469,1370650,1370664
o,5470,1380894,1380908
o,5471,1391140,1391154
o,5472,1401386,1401400
o,5473,1411632,1411646
o,5474,1421884,1421898
o,5475,1432130,1432144
o,5476,1442376,1442390
o,5477,1452622,1452636
o,5478,1462868,1462882
o,5479,1473114,1473128
o,5480,1483414,1483426
o,5481,1493658,1493672
o,5482,1503904,1503918
o,5483,1514150,1514164
o,5484,1524398,1524412
o,5485,1534644,1534658
o,5486,1544890,1544904
o,5487,1555142,1555156
o,5488,1565388,1565402
o,5489,1575634,1575648
o,5490,1585676,1585690
o,5491,1595922,1595936
o,5492,1606168,1606182
o,5493,1616416,1616428
o,5494,1626660,1626674
o,5495,1636906,1636920
o,5496,1647156,1647170
o,5497,1657402,1657416
o,5498,1667648,1667662
o,5499,1677894,1677908
o,5500,1688146,1688160
o,5501,1698392,1698406
o,5502,1708558,1708572
o,5503,1718804,1718818
o,5504,1729052,1729066
o,5505,1739298,1739312
o,5506,1749546,1749558
o,5507,1759790,1759804
o,5508,1770036,1770050
o,5509,1780236,1780250
o,5510,1790482,1790496
o,5511,1800728,1800742
o,5512,1810974,1810988
o,5513,1821226,1821240
o,5514,1831472,1831486
o,5515,1841718,1841732
o,5516,1851964,1851978
o,5517,1862156,1862170
o,5518,1872402,1872416
o,5519,1882652,1882664
o,5520,1892896,1892910
o,5521,1903142,1903156
o,5522,1913388,1913402
o,5523,1923634,1923648
o,5524,1933882,1933896
o,5525,1944128,1944142
o,5526,1954378,1954392
o,5527,1964624,1964638
o,5528,1974872,1974886
o,5529,1985178,1985190
EC,  68,2954,   0,3023
ER,2977,  37,   8
o,5530,1995276,1995290
o,5531,2005522,2005536
o,5532,2015772,2015784
o,5533,2026016,2026030
o,5534,2036262,2036276
