TT,07,28,21,20,53,43,219982
[INFO: Main      ] Starting Contiki-NG-rý[INFO: Main      ] Starting Contiki-NG-release/v4.6-70-g9ff7b4bdb-dirty
[INFO: Main      ] - Routing: RPL Lite
[INFO: Main      ] - Net: sicslowpan
[INFO: Main      ] - MAC: CSMA
[INFO: Main      ] - 802.15.4 PANID: 0xabcd
[INFO: Main      ] - 802.15.4 Default channel: 26
[INFO: Main      ] Node ID: 56377
[INFO: Main      ] Link-layer address: 0012.4b00.1204.dc39
[INFO: Main      ] Tentative link-local IPv6 address: fe80::212:4b00:1204:dc39
[INFO: CC26xx/CC13xx] TI CC2650 SensorTag
[INFO: CC26xx/CC13xx]  RF: Channel 26, PANID 0xABCD
EC,  23, 997,   0,1021
ER,1012,   1,   8
decrypt, 1064158,1064164
encrypt, 1064492,1064498
htfin:1064658
#,#decrypt, 1073372,1073380
encrypt, 1073532,1073538
t,25964,1073530,0,0,1073698
EC,  30,1992,   0,2022
ER,2009,   4,   8
EC,  37,2985,   0,3023
ER,3000,  14,   8
EC,  59,3964,   0,4023
ER,3955,  59,   8
EC,  81,4942,   0,5023
ER,4910, 105,   8
EC, 104,5920,   0,6024
ER,5865, 150,   8
EC, 125,6898,   0,7024
ER,6820, 195,   8
decrypt, 5010184,5010192
encrypt, 5010346,5010352
t,25968,5010344,0,0,5010512
EC, 148,7876,   0,8025
ER,7774, 242,   8
EC, 171,8854,   0,9025
ER,8726, 290,   8
EC, 193,9833,   0,10026
ER,9682, 336,   8
EC, 215,10811,   0,11027
ER,10636, 382,   8
EC, 238,11789,   0,12027
ER,11590, 429,   8
EC, 260,12767,   0,13028
ER,12544, 475,   8
decrypt, 8940468,8940476
encrypt, 8940630,8940636
t,25969,8940628,0,0,8940796
EC, 284,13744,   0,14028
ER,13498, 521,   8
EC, 306,14722,   0,15029
ER,14452, 568,   8
EC, 328,15700,   0,16029
ER,15405, 615,   8
EC, 351,16679,   0,17030
ER,16359, 662,   8
EC, 373,17657,   0,18030
ER,17314, 708,   8
EC, 395,18635,   0,19031
ER,18267, 755,   8
decrypt, 12875096,12875104
encrypt, 12875270,12875276
t,25970,12875268,0,0,12875446
EC, 418,19613,   0,20031
ER,19220, 803,   8
EC, 442,20589,   0,21032
ER,20175, 848,   8
EC, 464,21568,   0,22033
ER,21130, 894,   8
EC, 486,22546,   0,23033
ER,22085, 939,   8
EC, 508,23525,   0,24034
ER,23040, 985,   8
EC, 530,24504,   0,25034
ER,23996,1029,   8
decrypt, 16806784,16806792
encrypt, 16806958,16806964
t,25971,16806956,0,0,16807134
EC, 554,25480,   0,26035
ER,24950,1076,   8
EC, 576,26459,   0,27035
ER,25907,1120,   8
EC, 597,27439,   0,28036
ER,26862,1165,   8
EC, 619,28416,   0,29036
ER,27815,1213,   8
EC, 641,29395,   0,30037
ER,28769,1259,   8
EC, 663,30374,   0,31037
ER,29723,1305,   8
decrypt, 20739494,20739502
encrypt, 20739668,20739674
t,25972,20739666,0,0,20739844
EC, 687,31351,   0,32038
ER,30675,1354,   8
EC, 710,32328,   0,33039
ER,31626,1404,   8
EC, 732,33306,   0,34039
ER,32579,1451,   8
EC, 754,34285,   0,35040
ER,33534,1496,   8
EC, 776,35264,   0,36040
ER,34488,1543,   8
EC, 799,36243,   0,37042
ER,35441,1592,   8
decrypt, 24672720,24672728
encrypt, 24672894,24672900
t,25974,24672892,0,0,24673070
EC, 821,37220,   0,38042
ER,36395,1638,   8
EC, 843,38198,   0,39042
ER,37350,1683,   8
EC, 866,39176,   0,40042
ER,38302,1732,   8
EC, 888,40155,   0,41043
ER,39256,1778,   8
EC, 910,41133,   0,42043
ER,40208,1826,   8
EC, 932,42112,   0,43044
ER,41163,1872,   8
decrypt, 28601422,28601430
encrypt, 28601594,28601600
t,25975,28601594,0,0,28601772
EC, 955,43089,   0,44045
ER,42116,1920,   8
EC, 977,44067,   0,45045
ER,43070,1966,   8
EC, 999,45046,   0,46046
ER,44024,2014,   8
EC,1022,46024,   0,47046
ER,44977,2060,   8
EC,1044,47003,   0,48047
ER,45932,2107,   8
EC,1066,47981,   0,49047
ER,46885,2154,   8
decrypt, 32534042,32534050
encrypt, 32534214,32534220
t,25976,32534212,0,0,32534390
EC,1089,48959,   0,50048
ER,47840,2199,   8
EC,1111,49937,   0,51048
ER,48793,2247,   8
EC,1133,50915,   0,52049
ER,49746,2294,   8
EC,1156,51893,   0,53050
ER,50700,2341,   8
EC,1178,52872,   0,54050
ER,51654,2387,   8
EC,1200,53850,   0,55051
ER,52607,2434,   8
decrypt, 36467078,36467086
encrypt, 36467250,36467256
t,25977,36467248,0,0,36467426
EC,1223,54829,   0,56052
ER,53563,2480,   8
EC,1245,55807,   0,57052
ER,54516,2527,   8
EC,1267,56785,   0,58052
ER,55471,2573,   8
EC,1288,57764,   0,59053
ER,56426,2618,   8
EC,1310,58742,   0,60053
ER,57381,2664,   8
EC,1333,59721,   0,61054
ER,58334,2711,   8
decrypt, 40399978,40399986
encrypt, 40400152,40400158
t,25978,40400150,0,0,40400328
EC,1356,60698,   0,62054
ER,59288,2758,   8
EC,1378,61677,   0,63056
ER,60243,2804,   8
EC,1400,62655,   0,64056
ER,61197,2850,   8
EC,1423,63633,   0,65056
ER,62150,2897,   8
EC,1445,64612,   0,66057
ER,63105,2944,   8
EC,1467,65590,   0,67057
ER,64059,2989,   8
decrypt, 44330638,44330646
encrypt, 44330810,44330816
t,25980,44330810,0,0,44330986
EC,1490,66567,   0,68058
ER,65013,3036,   8
EC,1512,67546,   0,69059
ER,65967,3083,   8
EC,1534,68526,   0,70060
ER,66920,3131,   8
EC,1556,69503,   0,71059
ER,67874,3177,   8
