TT,07,28,21,20,01,14,019038
-g9ff7b4bdb-dirty
[INFO: Main      ] - Routing: RPL Lite
[INFO: Main      ] - Net: sicslowpan
[INFO: Main      ] - MAC: CSMA
[INFO: Main      ] - 802.15.4 PANID: 0xabcd
[INFO: Main      ] - 802.15.4 Default channel: 26
[INFO: Main      ] Node ID: 56377
[INF[INFO: Main      ] Starting Contiki-NG-release/v4.6-70-g9ff7b4bdb-dirty
[INFO: Main      ] - Routing: RPL Lite
[INFO: Main      ] - Net: sicslowpan
[INFO: Main      ] - MAC: CSMA
[INFO: Main      ] - 802.15.4 PANID: 0xabcd
[INFO: Main      ] - 802.15.4 Default channel: 26
[INFO: Main      ] Node ID: 56377
[INFO: Main      ] Link-layer address: 0012.4b00.1204.dc39
[INFO: Main      ] Tentative link-local IPv6 address: fe80::212:4b00:1204:dc39
[INFO: CC26xx/CC13xx] TI CC2650 SensorTag
[INFO: CC26xx/CC13xx]  RF: Channel 26, PANID 0xABCD
EC,  23, 998,   0,1021
ER,1012,   0,   8
decrypt, 1130636,1130650
encrypt, 1130976,1130988
htfin:1131148
#,#decrypt, 1134142,1134154
encrypt, 1134308,1134320
t,26390,1134306,0,0,1134478
EC,  29,1993,   0,2022
ER,2010,   3,   8
EC,  31,2991,   0,3022
ER,3009,   4,   8
EC,  56,3966,   0,4023
ER,3967,  47,   8
EC,  82,4942,   0,5024
ER,4926,  89,   8
EC, 111,5913,   0,6024
ER,5886, 130,   8
EC, 137,6887,   0,7025
ER,6841, 175,   8
decrypt, 5068716,5068728
encrypt, 5068882,5068892
t,26394,5068880,0,0,5069050
EC, 164,7861,   0,8025
ER,7800, 217,   8
EC, 191,8834,   0,9026
ER,8757, 260,   8
EC, 225,9801,   0,10026
ER,9715, 302,   8
EC, 256,10770,   0,11026
ER,10673, 345,   8
EC, 283,11744,   0,12027
ER,11630, 388,   8
EC, 309,12718,   0,13028
ER,12587, 432,   8
decrypt, 9003722,9003734
encrypt, 9003890,9003898
t,26395,9003888,0,0,9004058
EC, 335,13692,   0,14028
ER,13546, 473,   8
EC, 366,14662,   0,15029
ER,14503, 517,   8
EC, 392,15637,   0,16029
ER,15461, 559,   8
EC, 418,16611,   0,17030
ER,16421, 600,   8
EC, 444,17586,   0,18031
ER,17380, 642,   8
EC, 470,18561,   0,19031
ER,18337, 685,   8
decrypt, 12935642,12935654
encrypt, 12935820,12935830
t,26396,12935818,0,0,12936000
EC, 496,19534,   0,20031
ER,19296, 727,   8
EC, 522,20509,   0,21032
ER,20254, 769,   8
EC, 548,21485,   0,22033
ER,21213, 811,   8
EC, 573,22459,   0,23033
ER,22172, 852,   8
EC, 599,23435,   0,24034
ER,23131, 895,   8
EC, 627,24407,   0,25035
ER,24089, 937,   8
decrypt, 16867808,16867820
encrypt, 16867986,16867996
t,26397,16867984,0,0,16868166
EC, 654,25380,   0,26035
ER,25047, 979,   8
EC, 680,26355,   0,27035
ER,26005,1022,   8
EC, 706,27330,   0,28036
ER,26964,1063,   8
EC, 731,28305,   0,29036
ER,27923,1105,   8
EC, 757,29280,   0,30037
ER,28882,1146,   8
EC, 782,30255,   0,31037
ER,29841,1188,   8
decrypt, 20796760,20796772
encrypt, 20796938,20796948
t,26398,20796936,0,0,20797118
EC, 809,31228,   0,32038
ER,30799,1231,   8
EC, 835,32203,   0,33039
ER,31756,1274,   8
EC, 862,33177,   0,34039
ER,32713,1317,   8
EC, 888,34152,   0,35040
ER,33671,1360,   8
EC, 913,35126,   0,36040
ER,34629,1402,   8
EC, 940,36101,   0,37041
ER,35587,1445,   8
decrypt, 24729468,24729480
encrypt, 24729646,24729656
t,26400,24729644,0,0,24729826
EC, 967,37074,   0,38041
ER,36544,1488,   8
EC, 992,38049,   0,39042
ER,37504,1529,   8
EC,1018,39024,   0,40043
ER,38464,1570,   8
EC,1044,39999,   0,41043
ER,39423,1612,   8
EC,1070,40974,   0,42044
ER,40381,1654,   8
EC,1100,41945,   0,43045
ER,41338,1698,   8
decrypt, 28662314,28662328
encrypt, 28662492,28662502
t,26401,28662490,0,0,28662672
EC,1127,42918,   0,44045
ER,42296,1741,   8
EC,1152,43893,   0,45045
ER,43255,1782,   8
EC,1178,44868,   0,46046
ER,44213,1824,   8
EC,1204,45842,   0,47046
ER,45170,1868,   8
EC,1230,46817,   0,48047
ER,46128,1911,   8
EC,1255,47791,   0,49047
ER,47085,1954,   8
decrypt, 32593864,32593876
encrypt, 32594042,32594052
t,26402,32594040,0,0,32594222
EC,1282,48766,   0,50048
ER,48044,1995,   8
EC,1308,49740,   0,51048
ER,49004,2036,   8
EC,1333,50716,   0,52049
ER,49963,2078,   8
EC,1359,51690,   0,53050
ER,50920,2121,   8
EC,1385,52665,   0,54051
ER,51878,2163,   8
EC,1411,53639,   0,55051
ER,52837,2204,   8
decrypt, 36528114,36528126
encrypt, 36528292,36528302
t,26403,36528290,0,0,36528470
EC,1438,54613,   0,56051
ER,53795,2247,   8
EC,1463,55588,   0,57052
ER,54755,2288,   8
EC,1489,56563,   0,58052
ER,55714,2329,   8
EC,1515,57537,   0,59053
ER,56673,2372,   8
EC,1541,58512,   0,60053
ER,57631,2414,   8
EC,1566,59487,   0,61054
ER,58591,2455,   8
decrypt, 40457854,40457868
encrypt, 40458034,40458042
t,26404,40458032,0,0,40458212
EC,1595,60459,   0,62054
ER,59549,2497,   8
EC,1621,61434,   0,63055
ER,60509,2538,   8
EC,1647,62408,   0,64056
ER,61467,2580,   8
EC,1673,63383,   0,65056
ER,62426,2621,   8
EC,1701,64355,   0,66057
ER,63383,2665,   8
EC,1727,65330,   0,67057
ER,64342,2706,   8
decrypt, 44390100,44390112
