TT,07,28,21,19,29,42,874106
-g9ff7b4bdb-dirty
[INFO: Main      ] - Routing: RPL Lite
[INFO: Main      ] - Net: sicslowpan
[INFO: Main      ] - MAC: CSMA
[INFO: Main      ] - 802.15.4 PANID: 0xabcd
[INFO: Main      ] - 802.15.4 Default channel: 26
[INFO: Main      ] Node ID: 56377
[INFO: [INFO: Main      ] Starting Contiki-NG-release/v4.6-70-g9ff7b4bdb-dirty
[INFO: Main      ] - Routing: RPL Lite
[INFO: Main      ] - Net: sicslowpan
[INFO: Main      ] - MAC: CSMA
[INFO: Main      ] - 802.15.4 PANID: 0xabcd
[INFO: Main      ] - 802.15.4 Default channel: 26
[INFO: Main      ] Node ID: 56377
[INFO: Main      ] Link-layer address: 0012.4b00.1204.dc39
[INFO: Main      ] Tentative link-local IPv6 address: fe80::212:4b00:1204:dc39
[INFO: CC26xx/CC13xx] TI CC2650 SensorTag
[INFO: CC26xx/CC13xx]  RF: Channel 26, PANID 0xABCD
[INFO: Main      ] Starting Contiki-NG-release/v4.6-70-g9ff7b4bdb-dirty
[INFO: Main      ] - Routing: RPL Lite
[INFO: Main      ] - Net: sicslowpan
[INFO: Main      ] - MAC: CSMA
[INFO: Main      ] - 802.15.4 PANID: 0xabcd
[INFO: Main      ] - 802.15.4 Default channel: 26
[INFO: Main      ] Node ID: 56377
[INFO: Main      ] Link-layer address: 0012.4b00.1204.dc39
[INFO: Main      ] Tentative link-local IPv6 address: fe80::212:4b00:1204:dc39
[INFO: CC26xx/CC13xx] TI CC2650 SensorTag
[INFO: CC26xx/CC13xx]  RF: Channel 26, PANID 0xABCD
EC,  24, 997,   0,1021
ER,1011,   1,   8
decrypt, 805200,805212
encrypt, 805528,805540
htfin:805688
#,#decrypt, 812364,812378
encrypt, 812518,812530
t,58560,812516,0,0,812678
EC,  30,1992,   0,2022
ER,2010,   3,   8
EC,  39,2984,   0,3023
ER,2998,  16,   8
EC,  67,3956,   0,4023
ER,3952,  62,   8
EC,  89,4934,   0,5024
ER,4907, 108,   8
EC, 112,5912,   0,6024
ER,5860, 155,   8
EC, 134,6890,   0,7024
ER,6813, 202,   8
decrypt, 4749688,4749702
encrypt, 4749856,4749866
t,58564,4749854,0,0,4750024
EC, 157,7868,   0,8025
ER,7768, 249,   8
EC, 179,8847,   0,9026
ER,8724, 293,   8
EC, 201,9825,   0,10026
ER,9678, 339,   8
EC, 224,10803,   0,11027
ER,10630, 388,   8
EC, 246,11781,   0,12027
ER,11584, 434,   8
EC, 268,12759,   0,13028
ER,12538, 481,   8
decrypt, 8683936,8683950
encrypt, 8684104,8684114
t,58565,8684102,0,0,8684272
EC, 292,13736,   0,14028
ER,13490, 529,   8
EC, 314,14714,   0,15029
ER,14443, 577,   8
EC, 336,15692,   0,16029
ER,15396, 624,   8
EC, 359,16671,   0,17030
ER,16351, 670,   8
EC, 381,17648,   0,18030
ER,17306, 716,   8
EC, 404,18627,   0,19031
ER,18258, 764,   8
decrypt, 12614102,12614116
encrypt, 12614280,12614290
t,58566,12614280,0,0,12614462
EC, 427,19604,   0,20032
ER,19211, 811,   8
EC, 449,20582,   0,21032
ER,20167, 856,   8
EC, 471,21561,   0,22033
ER,21121, 903,   8
EC, 494,22539,   0,23033
ER,22074, 950,   8
EC, 516,23517,   0,24034
ER,23027, 997,   8
EC, 539,24495,   0,25034
ER,23981,1045,   8
decrypt, 16545262,16545274
encrypt, 16545440,16545450
t,58567,16545438,0,0,16545620
EC, 561,25473,   0,26035
ER,24936,1090,   8
EC, 584,26451,   0,27035
ER,25890,1137,   8
EC, 606,27430,   0,28036
ER,26845,1182,   8
EC, 629,28407,   0,29036
ER,27799,1228,   8
EC, 651,29385,   0,30037
ER,28754,1274,   8
EC, 674,30363,   0,31037
ER,29708,1320,   8
decrypt, 20478378,20478390
encrypt, 20478556,20478566
t,58568,20478554,0,0,20478734
EC, 697,31341,   0,32038
ER,30663,1366,   8
EC, 720,32318,   0,33039
ER,31616,1413,   8
EC, 743,33296,   0,34039
ER,32569,1461,   8
EC, 765,34274,   0,35040
ER,33524,1507,   8
EC, 788,35252,   0,36040
ER,34476,1556,   8
EC, 810,36230,   0,37041
ER,35430,1602,   8
decrypt, 24409658,24409672
encrypt, 24409838,24409846
t,58570,24409836,0,0,24410018
EC, 833,37208,   0,38041
ER,36382,1650,   8
EC, 855,38186,   0,39042
ER,37336,1697,   8
EC, 878,39164,   0,40043
ER,38290,1744,   8
EC, 900,40143,   0,41043
ER,39245,1789,   8
EC, 922,41121,   0,42043
ER,40199,1835,   8
EC, 944,42100,   0,43044
ER,41152,1883,   8
decrypt, 28341858,28341870
encrypt, 28342036,28342046
t,58571,28342034,0,0,28342216
EC, 967,43078,   0,44045
ER,42106,1930,   8
EC, 989,44056,   0,45045
ER,43060,1976,   8
EC,1011,45035,   0,46046
ER,44015,2022,   8
EC,1033,46013,   0,47046
ER,44970,2067,   8
EC,1055,46992,   0,48047
ER,45924,2115,   8
EC,1077,47970,   0,49047
ER,46877,2162,   8
decrypt, 32274568,32274582
encrypt, 32274746,32274756
t,58572,32274744,0,0,32274926
EC,1101,48947,   0,50048
ER,47830,2209,   8
EC,1123,49925,   0,51048
ER,48783,2257,   8
EC,1144,50904,   0,52049
ER,49739,2301,   8
EC,1166,51883,   0,53050
ER,50693,2347,   8
EC,1189,52862,   0,54051
ER,51649,2393,   8
EC,1211,53840,   0,55051
ER,52603,2439,   8
decrypt, 36207280,36207292
encrypt, 36207458,36207468
t,58573,36207456,0,0,36207638
EC,1234,54817,   0,56051
ER,53556,2487,   8
EC,1256,55796,   0,57053
ER,54510,2534,   8
EC,1278,56774,   0,58052
