TT,07,29,21,02,59,58,336588
 ] Starting Contiki-NG-release/v4.6-70-g9ff7b4bdb-dirty
[INFO: Main      ] - Routing: RPL Lite
[INFO: Main      ] - Net: sicslowpan
[INFO: Main      ] - MAC: CSMA
[INFO: Main      ] - 802.15.4 PANID: 0xabcd
[INFO: Main      ] - 802.15.4 Default channel: 26
[INFO: Main      ] Node ID: 56377
[INFO: Main      ] Link-layer address: 0012.4b00[INFO: Main      ] Starting Contiki-NG-release/v4.6-70-g9ff7b4bdb-dirty
[INFO: Main      ] - Routing: RPL Lite
[INFO: Main      ] - Net: sicslowpan
[INFO: Main      ] - MAC: CSMA
[INFO: Main      ] - 802.15.4 PANID: 0xabcd
[INFO: Main      ] - 802.15.4 Default channel: 26
[INFO: Main      ] Node ID: 56377
[INFO: Main      ] Link-layer address: 0012.4b00.1204.dc39
[INFO: Main      ] Tentative link-local IPv6 address: fe80::212:4b00:1204:dc39
[INFO: CC26xx/CC13xx] TI CC2650 SensorTag
[INFO: CC26xx/CC13xx]  RF: Channel 26, PANID 0xABCD
EC,  23, 997,   0,1021
ER,1012,   1,   8
t,10422,1007144,1007156
EC,  27,1994,   0,2022
ER,2011,   2,   8
EC,  30,2991,   0,3022
ER,3010,   3,   8
EC,  54,3968,   0,4023
ER,3986,  28,   8
EC,  75,4947,   0,5023
ER,4954,  60,   8
EC, 101,5922,   0,6024
ER,5922,  93,   8
EC, 127,6897,   0,7024
ER,6890, 126,   8
EC, 150,7874,   0,8025
ER,7857, 159,   8
EC, 172,8853,   0,9025
ER,8824, 192,   8
EC, 203,9823,   0,10026
ER,9791, 226,   8
EC, 225,10801,   0,11027
ER,10759, 258,   8
EC, 253,11774,   0,12027
ER,11726, 293,   8
EC, 275,12752,   0,13028
ER,12693, 325,   8
EC, 301,13728,   0,14029
ER,13661, 360,   8
EC, 323,14706,   0,15029
ER,14627, 393,   8
EC, 345,15684,   0,16029
ER,15595, 425,   8
EC, 368,16662,   0,17030
ER,16564, 457,   8
EC, 390,17640,   0,18030
ER,17531, 490,   8
EC, 412,18618,   0,19031
ER,18498, 524,   8
EC, 442,19589,   0,20031
ER,19464, 559,   8
EC, 465,20568,   0,21033
ER,20431, 593,   8
EC, 486,21546,   0,22033
ER,21398, 626,   8
EC, 508,22524,   0,23033
ER,22365, 659,   8
EC, 531,23502,   0,24034
ER,23331, 693,   8
EC, 553,24481,   0,25034
ER,24299, 726,   8
EC, 575,25460,   0,26035
ER,25266, 760,   8
EC, 596,26438,   0,27035
ER,26233, 793,   8
EC, 618,27417,   0,28036
ER,27201, 827,   8
EC, 640,28396,   0,29036
ER,28167, 861,   8
EC, 662,29375,   0,30037
ER,29136, 893,   8
EC, 683,30354,   0,31038
ER,30103, 926,   8
EC, 705,31332,   0,32038
ER,31071, 959,   8
EC, 728,32311,   0,33039
ER,32037, 993,   8
EC, 750,33289,   0,34040
ER,33005,1026,   8
EC, 771,34268,   0,35040
ER,33973,1058,   8
EC, 794,35246,   0,36040
ER,34940,1092,   8
EC, 815,36226,   0,37041
ER,35908,1124,   8
EC, 837,37204,   0,38041
ER,36875,1157,   8
EC, 859,38183,   0,39042
ER,37843,1191,   8
EC, 881,39161,   0,40043
ER,38810,1224,   8
EC, 903,40140,   0,41043
ER,39777,1258,   8
EC, 924,41119,   0,42044
ER,40745,1290,   8
EC, 947,42097,   0,43044
ER,41710,1325,   8
EC, 959,43085,   0,44045
ER,42694,1342,   8
EC, 961,44084,   0,45046
ER,43695,1342,   8
EC, 964,45082,   0,46046
ER,44695,1342,   8
EC, 966,46080,   0,47047
ER,45696,1342,   8
EC, 969,47078,   0,48047
ER,46696,1342,   8
EC, 971,48076,   0,49047
ER,47696,1342,   8
EC, 974,49074,   0,50048
ER,48697,1343,   8
EC, 976,50072,   0,51049
ER,49697,1343,   8
EC, 979,51070,   0,52049
ER,50697,1343,   8
EC, 981,52069,   0,53050
ER,51698,1343,   8
EC, 983,53067,   0,54051
ER,52699,1343,   8
EC, 986,54065,   0,55051
ER,53699,1343,   8
EC, 989,55062,   0,56051
ER,54699,1344,   8
EC, 991,56060,   0,57052
ER,55699,1344,   8
EC, 993,57059,   0,58052
ER,56700,1344,   8
EC, 996,58057,   0,59053
ER,57701,1344,   8
EC, 998,59055,   0,60054
ER,58702,1344,   8
EC,1000,60054,   0,61055
ER,59702,1344,   8
EC,1003,61051,   0,62055
ER,60702,1344,   8
EC,1006,62049,   0,63055
ER,61701,1345,   8
EC,1009,63047,   0,64056
ER,62702,1345,   8
EC,1011,64045,   0,65057
ER,63702,1345,   8
EC,1014,65043,   0,66057
ER,64703,1346,   8
EC,1016,66041,   0,67058
ER,65703,1346,   8
EC,1019,67039,   0,68058
ER,66703,1346,   8
EC,1021,68037,   0,69059
ER,67704,1346,   8
EC,1024,69035,   0,70059
ER,68704,1346,   8
EC,1026,70033,   0,71060
ER,69705,1346,   8
EC,1029,71031,   0,72061
ER,70705,1346,   8
EC,1031,72030,   0,73061
ER,71706,1346,   8
EC,1034,73027,   0,74062
ER,72706,1347,   8
EC,1036,74025,   0,75062
ER,73706,1347,   8
EC,1039,75024,   0,76063
ER,74707,1347,   8
EC,1041,76022,   0,77063
ER,75707,1347,   8
EC,1043,77020,   0,78064
ER,76708,1347,   8
EC,1046,78018,   0,79064
ER,77708,1347,   8
EC,1048,79016,   0,80065
ER,78708,1348,   8
EC,1051,80014,   0,81065
ER,79708,1348,   8
EC,1053,81012,   0,82065
ER,80709,1348,   8
EC,1056,82011,   0,83067
ER,81710,1348,   8
EC,1058,83009,   0,84067
ER,82710,1348,   8
EC,1060,84007,   0,85068
ER,83711,1348,   8
