TT,07,28,21,16,48,43,861564
    ] - Net: sicslowpan
[INFO: Main      ] - MAC: CSMA
[INFO: Main      ] - 802.15.4 PANID: 0xabcd
[INFO: Main      ] - 802.15.4 Default channel: 26
[INFO: Main      ] Node ID: 65491
[INFO: Main   [INFO: Main      ] Starting Contiki-NG-release/v4.6-70-g9ff7b4bdb-dirty
[INFO: Main      ] - Routing: RPL Lite
[INFO: Main      ] - Net: sicslowpan
[INFO: Main      ] - MAC: CSMA
[INFO: Main      ] - 802.15.4 PANID: 0xabcd
[INFO: Main      ] - 802.15.4 Default channel: 26
[INFO: Main      ] Node ID: 65491
[INFO: Main      ] Link-layer address: 0012.4b00.1204.ffd3
[INFO: Main      ] Tentative link-local IPv6 address: fe80::212:4b00:1204:ffd3
[INFO: CC26xx/CC13xx] TI CC2650 SensorTag
[INFO: CC26xx/CC13xx]  RF: Channel 26, PANID 0xABCD
EC,  23, 998,   0,1021
ER,1012,   1,   8
p,35695,1037266,1037278
EC,  26,1995,   0,2021
ER,2011,   2,   8
EC,  29,2993,   0,3022
ER,3011,   2,   8
EC,  31,3991,   0,4023
ER,4012,   2,   8
EC,  34,4989,   0,5024
ER,5012,   3,   8
EC,  37,5986,   0,6024
ER,6013,   3,   8
EC,  40,6984,   0,7025
ER,7013,   3,   8
EC,  43,7981,   0,8025
ER,8013,   3,   8
EC,  45,8980,   0,9026
ER,9014,   3,   8
EC,  48,9978,   0,10026
ER,10014,   3,   8
EC,  50,10976,   0,11027
ER,11015,   3,   8
EC,  53,11974,   0,12027
ER,12015,   4,   8
EC,  55,12972,   0,13028
ER,13015,   4,   8
EC,  58,13970,   0,14028
ER,14016,   4,   8
EC,  61,14968,   0,15029
ER,15017,   4,   8
EC,  63,15966,   0,16030
ER,16017,   4,   8
EC,  65,16964,   0,17030
ER,17017,   4,   8
EC,  68,17962,   0,18031
ER,18018,   4,   8
EC,  70,18960,   0,19031
ER,19019,   4,   8
EC,  73,19958,   0,20032
ER,20019,   4,   8
EC,  76,20956,   0,21033
ER,21020,   4,   8
EC,  78,21954,   0,22033
ER,22020,   4,   8
EC,  81,22952,   0,23033
ER,23021,   4,   8
EC,  83,23950,   0,24034
ER,24021,   4,   8
EC,  86,24948,   0,25034
ER,25022,   4,   8
EC,  88,25947,   0,26035
ER,26023,   4,   8
EC,  91,26944,   0,27036
ER,27022,   4,   8
EC,  94,27942,   0,28036
ER,28022,   5,   8
EC,  96,28940,   0,29037
ER,29023,   5,   8
EC,  99,29938,   0,30037
ER,30024,   5,   8
EC, 101,30936,   0,31038
ER,31024,   5,   8
EC, 104,31934,   0,32038
ER,32025,   5,   8
EC, 106,32932,   0,33039
ER,33025,   5,   8
EC, 109,33930,   0,34039
ER,34026,   5,   8
EC, 111,34928,   0,35040
ER,35026,   5,   8
EC, 114,35926,   0,36040
ER,36026,   5,   8
EC, 117,36924,   0,37041
ER,37027,   5,   8
EC, 119,37922,   0,38042
ER,38028,   5,   8
EC, 122,38920,   0,39042
ER,39028,   5,   8
EC, 124,39918,   0,40043
ER,40029,   5,   8
EC, 127,40916,   0,41043
ER,41029,   5,   8
EC, 129,41914,   0,42044
ER,42030,   5,   8
EC, 132,42912,   0,43044
ER,43031,   5,   8
EC, 134,43911,   0,44045
ER,44031,   5,   8
EC, 136,44909,   0,45045
ER,45032,   5,   8
EC, 138,45908,   0,46046
ER,46032,   5,   8
EC, 140,46907,   0,47047
ER,47032,   6,   8
EC, 141,47905,   0,48047
ER,48033,   6,   8
EC, 143,48904,   0,49048
ER,49033,   6,   8
EC, 145,49903,   0,50048
ER,50034,   6,   8
EC, 147,50901,   0,51049
ER,51034,   6,   8
EC, 149,51899,   0,52049
ER,52034,   6,   8
EC, 151,52898,   0,53050
ER,53035,   6,   8
EC, 153,53897,   0,54050
ER,54036,   6,   8
EC, 155,54896,   0,55051
ER,55036,   6,   8
EC, 157,55894,   0,56051
ER,56036,   6,   8
EC, 159,56893,   0,57052
ER,57037,   6,   8
EC, 161,57892,   0,58053
ER,58037,   6,   8
EC, 162,58890,   0,59053
ER,59038,   6,   8
