TT,07,28,21,13,21,27,491922
[INFO: Main      ] Starting Contiki-NG-release/v4.6-70-g9ff7b4bdb-dirty
[INFO: Main      ] - Routing: RPL Lite
[INFO: Main      ] - Net: sicslowpan
[INFO: Main      ] - MAC: CSMA
[INFO: Main      ] - 802.15.4 PANID: 0xabcd
[INFO: Main      ] - 802.15.4 Default channel: 26
[INFO: Main      ] Node ID: 56377
[INFO: Main      ] Link-layer address: 0012.4b00.1204.dc39
[INFO: Main      ] Tentative link-local IPv6 address: fe80::212:4b00:1204:dc39
[INFO: CC26xx/CC13xx] TI CC2650 SensorTag
[INFO: CC26xx/CC13xx]  RF: Channel 26, PANID 0xABCD
EC,  24, 997,   0,1021
ER,1012,   0,   8
decrypt, 1078704,1078716
encrypt, 1079044,1079056
htfin:1079216
#,#decrypt, 1083824,1083836
encrypt, 1083990,1084000
t,8158,1083988,0,0,1084160
EC,  30,1991,   0,2022
ER,2009,   3,   8
EC,  32,2990,   0,3023
ER,3010,   4,   8
EC,  35,3988,   0,4023
ER,4010,   4,   8
EC,  37,4985,   0,5023
ER,5010,   4,   8
EC,  40,5984,   0,6024
ER,6011,   4,   8
EC,  42,6982,   0,7025
ER,7011,   5,   8
decrypt, 5017564,5017576
encrypt, 5017730,5017740
t,8162,5017728,0,0,5017900
EC,  45,7979,   0,8025
ER,8011,   5,   8
EC,  48,8978,   0,9026
ER,9012,   5,   8
EC,  50,9976,   0,10026
ER,10013,   5,   8
EC,  53,10974,   0,11027
ER,11013,   5,   8
EC,  56,11971,   0,12028
ER,12014,   5,   8
EC,  58,12969,   0,13028
ER,13014,   5,   8
decrypt, 8952324,8952336
encrypt, 8952490,8952500
t,8163,8952488,0,0,8952658
EC,  62,13966,   0,14029
ER,14014,   6,   8
EC,  64,14964,   0,15029
ER,15014,   6,   8
EC,  67,15963,   0,16030
ER,16015,   6,   8
EC,  69,16961,   0,17030
ER,17015,   6,   8
EC,  72,17959,   0,18031
ER,18016,   6,   8
EC,  74,18957,   0,19031
ER,19016,   6,   8
decrypt, 12884010,12884022
encrypt, 12884188,12884198
t,8164,12884186,0,0,12884368
EC,  78,19954,   0,20032
ER,20017,   7,   8
EC,  80,20952,   0,21033
ER,21017,   7,   8
EC,  83,21949,   0,22033
ER,22017,   7,   8
EC,  86,22947,   0,23033
ER,23017,   7,   8
EC,  88,23945,   0,24034
ER,24018,   7,   8
EC,  92,24943,   0,25035
ER,25019,   7,   8
decrypt, 16814852,16814866
encrypt, 16815032,16815040
t,8165,16815030,0,0,16815212
EC,  96,25939,   0,26035
ER,26019,   8,   8
EC,  99,26936,   0,27035
ER,27019,   8,   8
EC, 102,27934,   0,28036
ER,28020,   8,   8
EC, 106,28930,   0,29036
ER,29020,   8,   8
EC, 108,29929,   0,30037
ER,30021,   8,   8
EC, 112,30925,   0,31037
ER,31021,   8,   8
decrypt, 20749838,20749850
encrypt, 20750016,20750026
t,8166,20750014,0,0,20750196
EC, 115,31923,   0,32039
ER,32022,   8,   8
EC, 119,32920,   0,33039
ER,33022,   8,   8
EC, 121,33918,   0,34040
ER,34023,   8,   8
EC, 124,34916,   0,35040
ER,35023,   8,   8
EC, 127,35913,   0,36040
ER,36023,   8,   8
EC, 129,36911,   0,37041
ER,37024,   8,   8
decrypt, 24681860,24681872
encrypt, 24682038,24682048
t,8168,24682036,0,0,24682218
EC, 133,37908,   0,38041
ER,38024,   9,   8
EC, 135,38907,   0,39043
ER,39025,   9,   8
EC, 138,39904,   0,40042
ER,40025,   9,   8
EC, 141,40901,   0,41043
ER,41025,   9,   8
EC, 144,41899,   0,42044
ER,42026,   9,   8
EC, 147,42897,   0,43045
ER,43027,   9,   8
decrypt, 28611194,28611206
encrypt, 28611372,28611382
t,8169,28611370,0,0,28611552
EC, 150,43894,   0,44045
ER,44026,  10,   8
EC, 153,44891,   0,45045
ER,45027,  10,   8
EC, 156,45890,   0,46046
ER,46028,  10,   8
EC, 158,46887,   0,47046
ER,47028,  10,   8
EC, 161,47886,   0,48047
ER,48029,  10,   8
EC, 164,48883,   0,49047
ER,49029,  10,   8
decrypt, 32543470,32543482
encrypt, 32543648,32543658
t,8170,32543646,0,0,32543828
EC, 168,49880,   0,50048
ER,50029,  10,   8
EC, 170,50878,   0,51049
ER,51030,  10,   8
EC, 172,51876,   0,52049
ER,52030,  10,   8
EC, 175,52874,   0,53050
ER,53031,  10,   8
EC, 178,53873,   0,54051
ER,54032,  10,   8
EC, 180,54870,   0,55051
ER,55032,  10,   8
decrypt, 36478228,36478240
encrypt, 36478406,36478416
t,8171,36478404,0,0,36478586
EC, 184,55867,   0,56051
ER,56032,  11,   8
EC, 186,56865,   0,57052
ER,57032,  11,   8
EC, 189,57863,   0,58052
ER,58033,  11,   8
EC, 191,58862,   0,59053
ER,59034,  11,   8
