TT,07,28,21,12,35,05,180738
 Main      ] - MAC: CSMA
[INFO: Main      ] - 802.15.4 PANID: 0xabcd
[INFO: Main      ] - 802.15.4 Default channel: 26
[INFO: Main      ] Node ID: 56377
û[INFO: Main      ] Starting Contiki-NG-release/v4.6-70-g9ff7b4bdb-dirty
[INFO: Main      ] - Routing: RPL Lite
[INFO: Main      ] - Net: sicslowpan
[INFO: Main      ] - MAC: CSMA
[INFO: Main      ] - 802.15.4 PANID: 0xabcd
[INFO: Main      ] - 802.15.4 Default channel: 26
[INFO: Main      ] Node ID: 56377
[INFO: Main      ] Link-layer address: 0012.4b00.1204.dc39
[INFO: Main      ] Tentative link-local IPv6 address: fe80::212:4b00:1204:dc39
[INFO: CC26xx/CC13xx] TI CC2650 SensorTag
[INFO: CC26xx/CC13xx]  RF: Channel 26, PANID 0xABCD
EC,  23, 998,   0,1022
ER,1013,   0,   8
EC,  28,1993,   0,2022
ER,2012,   1,   8
decrypt, 1497960,1497978
encrypt, 1498306,1498324
htfin:1498484
#,#decrypt, 1502730,1502750
encrypt, 1502902,1502920
t,41543,1502900,1502902,1502920,1503078
EC,  36,2986,   0,3023
ER,3010,   3,   8
EC,  40,3983,   0,4023
ER,4011,   4,   8
EC,  44,4979,   0,5024
ER,5011,   4,   8
EC,  51,5973,   0,6024
ER,6011,   4,   8
EC,  54,6970,   0,7025
ER,7012,   4,   8
EC,  58,7967,   0,8025
ER,8012,   4,   8
decrypt, 5441940,5441958
encrypt, 5442112,5442126
t,41544,5442110,5442112,5442126,5442284
EC,  63,8962,   0,9026
ER,9012,   5,   8
EC,  67,9959,   0,10026
ER,10013,   5,   8
EC,  71,10956,   0,11027
ER,11013,   5,   8
EC,  75,11952,   0,12028
ER,12014,   5,   8
EC,  80,12947,   0,13028
ER,13015,   5,   8
EC,  84,13944,   0,14029
ER,14015,   5,   8
decrypt, 9373114,9373132
encrypt, 9373286,9373300
t,41545,9373284,9373286,9373300,9373458
EC,  90,14939,   0,15029
ER,15015,   6,   8
EC,  93,15936,   0,16030
ER,16015,   6,   8
EC,  98,16932,   0,17030
ER,17016,   6,   8
EC, 104,17926,   0,18031
ER,18016,   6,   8
EC, 108,18923,   0,19031
ER,19017,   6,   8
EC, 111,19920,   0,20031
ER,20017,   6,   8
decrypt, 13306850,13306870
encrypt, 13307034,13307048
t,41546,13307032,13307034,13307048,13307218
EC, 116,20916,   0,21033
ER,21017,   6,   8
EC, 120,21913,   0,22033
ER,22018,   6,   8
EC, 124,22909,   0,23034
ER,23018,   7,   8
EC, 128,23906,   0,24034
ER,24019,   7,   8
EC, 132,24902,   0,25035
ER,25019,   7,   8
EC, 136,25899,   0,26035
ER,26020,   7,   8
decrypt, 17236496,17236514
encrypt, 17236680,17236692
t,41547,17236678,17236680,17236692,17236864
EC, 140,26895,   0,27036
ER,27020,   7,   8
EC, 144,27892,   0,28036
ER,28021,   7,   8
EC, 148,28889,   0,29037
ER,29021,   7,   8
EC, 151,29886,   0,30038
ER,30022,   7,   8
EC, 154,30883,   0,31038
ER,31022,   7,   8
EC, 158,31880,   0,32038
ER,32022,   7,   8
decrypt, 21170736,21170754
encrypt, 21170920,21170934
t,41549,21170918,21170920,21170932,21171104
EC, 163,32876,   0,33039
ER,33023,   8,   8
EC, 166,33873,   0,34040
ER,34023,   8,   8
EC, 170,34870,   0,35040
ER,35024,   8,   8
EC, 174,35866,   0,36040
ER,36024,   8,   8
EC, 179,36862,   0,37041
ER,37025,   8,   8
EC, 183,37858,   0,38041
ER,38025,   8,   8
decrypt, 25101208,25101226
encrypt, 25101392,25101404
t,41550,25101390,25101392,25101404,25101576
EC, 187,38855,   0,39042
ER,39026,   8,   8
EC, 191,39851,   0,40043
ER,40026,   8,   8
EC, 197,40846,   0,41043
ER,41026,   8,   8
EC, 203,41840,   0,42043
ER,42027,   8,   8
EC, 207,42837,   0,43044
ER,43027,   8,   8
EC, 211,43833,   0,44045
ER,44028,   8,   8
decrypt, 29034108,29034126
encrypt, 29034292,29034306
t,41551,29034290,29034292,29034306,29034476
EC, 217,44828,   0,45045
ER,45028,   9,   8
EC, 223,45823,   0,46046
ER,46029,   9,   8
EC, 227,46819,   0,47046
ER,47029,   9,   8
EC, 237,47809,   0,48047
ER,48029,   9,   8
EC, 240,48806,   0,49047
ER,49030,   9,   8
EC, 245,49802,   0,50048
ER,50030,   9,   8
decrypt, 32966818,32966838
encrypt, 32967002,32967016
t,41552,32967002,32967004,32967016,32967186
EC, 256,50793,   0,51049
ER,51031,   9,   8
EC, 264,51785,   0,52049
ER,52031,   9,   8
EC, 269,52780,   0,53050
ER,53031,   9,   8
EC, 272,53777,   0,54050
ER,54032,   9,   8
EC, 276,54775,   0,55051
ER,55033,   9,   8
EC, 279,55772,   0,56051
ER,56033,   9,   8
decrypt, 36898506,36898526
encrypt, 36898690,36898704
t,41553,36898688,36898690,36898704,36898874
EC, 284,56768,   0,57052
ER,57033,  10,   8
EC, 288,57764,   0,58053
ER,58034,  10,   8
EC, 291,58761,   0,59053
ER,59034,  10,   8
