TT,07,28,21,13,09,54,057287
  ] - Net: sicslowpan
[INFO: Main      ] - MAC: CSMA
[INFO: Main      ] - 802.15.4 PANID: 0xabcd
[INFO: Main      ] - 8[INFO: Main      ] Starting Contiki-NG-release/v4.6-70-g9ff7b4bdb-dirty
[INFO: Main      ] - Routing: RPL Lite
[INFO: Main      ] - Net: sicslowpan
[INFO: Main      ] - MAC: CSMA
[INFO: Main      ] - 802.15.4 PANID: 0xabcd
[INFO: Main      ] - 802.15.4 Default channel: 26
[INFO: Main      ] Node ID: 65491
[INFO: Main      ] Link-layer address: 0012.4b00.1204.ffd3
[INFO: Main      ] Tentative link-local IPv6 address: fe80::212:4b00:1204:ffd3
[INFO: CC26xx/CC13xx] TI CC2650 SensorTag
[INFO: CC26xx/CC13xx]  RF: Channel 26, PANID 0xABCD
EC,  24, 997,   0,1021
ER,1011,   1,   8
decrypt, 911326,911340
encrypt, 911654,911668
htfin:911816
#,#decrypt, 918276,918288
encrypt, 918430,918438
p,17147,918428,0,0,918586
EC,  31,1990,   0,2022
ER,2010,   3,   8
EC,  35,2987,   0,3022
ER,3010,   4,   8
EC,  39,3984,   0,4023
ER,4010,   4,   8
EC,  42,4981,   0,5023
ER,5010,   4,   8
EC,  47,5977,   0,6024
ER,6011,   4,   8
EC,  54,6970,   0,7025
ER,7011,   5,   8
EC,  58,7967,   0,8025
ER,8011,   5,   8
EC,  62,8963,   0,9026
ER,9012,   5,   8
EC,  67,9959,   0,10026
ER,10013,   5,   8
EC,  78,10948,   0,11027
ER,11013,   5,   8
EC,  84,11942,   0,12027
ER,12014,   5,   8
EC,  89,12939,   0,13028
ER,13014,   5,   8
EC,  97,13930,   0,14028
ER,14014,   5,   8
EC, 101,14928,   0,15029
ER,15015,   5,   8
EC, 104,15925,   0,16030
ER,16016,   5,   8
EC, 108,16922,   0,17030
ER,17016,   5,   8
EC, 112,17918,   0,18030
ER,18016,   5,   8
EC, 116,18915,   0,19031
ER,19017,   6,   8
EC, 121,19910,   0,20032
ER,20017,   6,   8
EC, 125,20907,   0,21032
ER,21018,   6,   8
EC, 129,21904,   0,22033
ER,22018,   6,   8
EC, 132,22901,   0,23033
ER,23019,   6,   8
EC, 136,23898,   0,24034
ER,24020,   6,   8
EC, 140,24894,   0,25034
ER,25020,   6,   8
EC, 143,25891,   0,26035
ER,26020,   6,   8
EC, 147,26888,   0,27036
ER,27021,   6,   8
EC, 151,27884,   0,28036
ER,28021,   6,   8
EC, 155,28881,   0,29037
ER,29022,   6,   8
EC, 159,29878,   0,30037
ER,30023,   6,   8
EC, 163,30875,   0,31038
ER,31023,   6,   8
decrypt, 20582806,20582820
llego jejeje
encrypt, 20583058,20583066
n,17155,20583056,0,0,20583238
encrypt, 20583420,20583432
S,15057,20583418,0,0,20583602
encrypt, 20867248,20867260
S,15057,20867246,0,0,20867432
EC, 173,31865,   0,32039
ER,32022,   7,   8
encrypt, 21434578,21434590
S,15057,21434576,0,0,21434762
EC, 183,32855,   0,33039
ER,33023,   8,   8
EC, 188,33851,   0,34040
ER,34023,   8,   8
encrypt, 22568290,22568302
S,15057,22568288,0,0,22568474
EC, 192,34847,   0,35040
ER,35023,   8,   8
EC, 197,35843,   0,36041
ER,36024,   8,   8
EC, 201,36840,   0,37041
ER,37024,   8,   8
encrypt, 24834878,24834890
S,15057,24834876,0,0,24835062
EC, 206,37836,   0,38042
ER,38025,   8,   8
EC, 210,38831,   0,39042
ER,39025,   8,   8
EC, 215,39828,   0,40043
ER,40026,   8,   8
EC, 219,40824,   0,41043
ER,41026,   8,   8
EC, 223,41821,   0,42044
ER,42027,   8,   8
EC, 227,42817,   0,43044
ER,43027,   9,   8
EC, 231,43813,   0,44045
ER,44028,   9,   8
EC, 237,44808,   0,45046
ER,45028,   9,   8
EC, 241,45804,   0,46046
ER,46029,   9,   8
EC, 247,46799,   0,47047
ER,47029,   9,   8
EC, 250,47797,   0,48047
ER,48030,   9,   8
EC, 254,48794,   0,49048
ER,49030,   9,   8
EC, 261,49787,   0,50048
ER,50030,   9,   8
EC, 264,50784,   0,51049
ER,51031,   9,   8
EC, 268,51781,   0,52049
ER,52031,   9,   8
EC, 274,52776,   0,53050
ER,53032,   9,   8
EC, 277,53773,   0,54051
ER,54032,   9,   8
EC, 281,54769,   0,55051
ER,55033,   9,   8
EC, 285,55767,   0,56052
ER,56033,   9,   8
EC, 290,56762,   0,57052
ER,57034,   9,   8
EC, 294,57759,   0,58053
ER,58034,  10,   8
EC, 299,58754,   0,59053
ER,59035,  10,   8
